Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
Senior Artificial Intelligence Infrastructure Engineer - VP,"MUFG Bank, Ltd.","Hybrid work in Tampa, FL","$155,000 - $185,000 a year",Full-time,The selected colleague will work at an MUFG office or client sites four days per week and work remotely one day.,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DmIoLEfx3e5FKWdzPrCZVymN6nI1W4eX3Ta9yHxbrh7ZgLWpkiUKmkIMUlIR3bmBTmUNh77DqXPU7QriVJWReLwHq0_CbSu1hq87vxu_N9Irp6EhYBth7nVJNXO0_ziZtQaB5ZhPRiAe1qVOqjYPVZ4pFEWglQ0yXlQ0gwxD6oXWEJtNf3prjobp7mT7zgNWRfUShQJjz-NtP-mCSTnNyGVsqdjAEzeFj4ivC-Pjgt7vIUKua_7vFwN4RrULqQzxU2DVRPLzAi66vHmpAEUe0PK0y7Q5XPW7f1KfyDP2tVWAYhkeX5_wfTgoBXZrZEHnm78irVS5FEC6hrJrpmIhvCNkuzqJxYYvv5V1fLygsxB_bmky1ifsIVT3DjsfC-shLE33yS9K0qgWq19lGaWHb5jOb2dY3ly5Wx1vkHRmKS-kMCkTHuVgSDZZss-UjjRJbPyLJz5ezDddqfZ9xQDD9a2UzcgF0hJbyvoK0HKETT_qUyYjtYZ4OuH7n7Ntcyb47HaSoK8zChO8EsN2YRY0wtsACslfu1IqTMx19T0lh__ZMmxmu8mSaHHm5P9uwbqCfj7EMPYjfwcpAelp4AjVS0mZyspWx02OXapxV20rzJgKMcNo7eo-6wEJfqTH2QkDnJ6FwGDvH6bNcROkZSujkileMUgOD9eIMaq2187uE95w_5fLvjIhFVHbRIoGFv8MjFc910GzAHu7-cyQX8P1KsRS4esRykRDnaB-_gpYGlhT6Nk2Y_IBJK6ZKP133PjRCl6PKY5kGAXahn7IJmTx2AkI9e3_4x8lgCb-pv9QJ99yCkbGHQmMf-wbNfCupzmpRB5SrPfrFIg6wUuOrafGwO&xkcb=SoAO6_M3-se6bz6pGh0KbzkdCdPP&camk=f416UQcMBpB1LqLOiQTPGA==&p=0&fvj=0&vjs=3
Sr Lead Architect,JPMorgan Chase & Co,"Plano, TX 75024",Not Provided,Full-time,"Advanced knowledge of software architecture, applications, and technical processes with considerable in-depth knowledge in one or more technical disciplines (e…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AF_nh5ZfsFsBmdMtl0VmSp3qr0hiO0v4aMZualv0QEXwqXwKBnae74lJrhMS5AOZ3zXEx3aehvkT0hbQhE9PVGTTg1z91BSy9hUz9T90YBpVZoqtQALUv7SyLWzduoW_Vr_tb-P--Wx4pzC3IPHaYkKGm-AdKdEGNzHWXbK6LsJgOOj67LllFN5s2wfZsmOD7UZH8QzYRGJ--SUDa2ysFVu4yS6KggI6mRa3tHeZBKCFVCjnqJcpf98y3Um5Ifd0J26ggV6ibyCJf3ZUXAacg8BTpI5UfjL_iJsfGyBRQqmldR_RwCywCHKxxs6hjzcJoliiJKV4pYZ4lY5Ph_MX9Fq0uNI5SjltpYgwipx7Xf8FGvLrHHcnq8Xu16ST8WXLddp1JCEfIVaql51w8AaFCNIeLjelvQs2MZSaiV9yXV3Dbeo1ArD4LLl3oqpoCy_8AvKAo3Y_UAi8rB4c_HCvxnI9vQEpIs2WbPiXjRFzjizqvMSSCyAq5Z7HcFznpZzugreBjBuRlu19GqhXqmy9UZBNEyvN2boAFDfxlqkl6pOD3z55F8fx8ZpPbdGYJR70U5l2ODiEdIRFUtYWS9gjkqqY-EXknGv4XvFcJffq7tGxFkJ3oViG7AsvEzwN25wjck-uJZFkYsbqmFje7tlVz9QYVpx0-eW_gKuf-FkXgrLE6qyAzSlvW_wNi3mEzE1bxRZiG8OFQSd4TSIKozLDPbAMrmGyKYVuOILL7WLtx6xS72wdmOJHW0EsvU7EFpGkOGQG5M7CPA_LCA5ErnMCB8HR1fAJ2AUfDbAVsnwSb5p-7EiX7_8pwBf21x0xKlFp3GU7ehUt0fGBU0APqzyoKfDharH28NYdADi4EPaZ3R2vIdz_bnqgCgmskLzV6XEEM3v5rs1giIYVCLAwAXw7wCC9-fT7iBUxW9eOmFIBc9mXPCdpg3A0pzXBqmc5hDTYDuJ8MGe-OzVhBILLDA_vzi8W8zUx7_wsnpy3R8K6LJROLxBzgXZ6xP2a47GE-nBO3Yx14tjW5jNMnun5R-zZTUu8S05cR4xSxRoAu61crjz9cRH6kO6Ccmsd2iz7_JLC1Ypr4NVdua1nmekUZiDHoEq0eFMoMIcwyhFNQTef7PDQmMOL5gJg-XK4R--sHyLc80q5sa_ulQJ7EvpzvQDJhzWhMvk_lhCmvCCm79fGlLYXtvPVSqEKA0qa3T9RRJlxi3VfAUnBONZKiuLbsA2LX1CRNP6EaYmkqbU0wQQSxs-AYugzLJhh5lH_x0y7UAgLEB_ZfIfwa9Rf9v0pIHzt8iFjqvUrv5zID3jEnRTzyU4GAXTeA-krUuq1DSE3Zcu-g=&xkcb=SoCT6_M3-se6bz6pGh0JbzkdCdPP&camk=4HOcmqOLYrA30gmGkgXD2A==&p=1&fvj=0&vjs=3
Sr Lead Software Engineer,JPMorgan Chase & Co,"Jersey City, NJ 07310 (The Waterfront area)","$171,000 - $260,000 a year",Full-time,"Demonstrated knowledge of software applications and technical processes within a technical discipline (e.g., cloud, artificial intelligence, machine learning,…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AF_nh5ZfsFsBmdMtl0VmSp3qr0hiO0v4aMZualv0QEXwqXwKBnae74ANmvVpQ0zTIo0E8R0NUGFvWpDdVsi5GsAN0IlkMZaqELi7KbZ5uyArz0x-zOHXsdgyzrzVJKr9aI1SEo9d_iO5F26hfEd-F4OmvyBxAZ_6LkoYmYkKJZ-A9HdRCe2lXa6xxRXYDB9H-zaNMdPirBDotqAVG5XGtsDXREdlOoWpuvYoYk9jxnIcLDUg7o48IQdm4XDjvbhxH00CYSrZLYXqPlNlwz0bmzVBC4A5zciiZQpW6KU_xmcoyVGBvgz3-_LMIs4t_O4I9rg7x585z0RQcSW1TP4mC-D2vKMkCjep4DBfQM0rNPsjm9vtDZ-0lXbx8ZU2zVt_gzBZRuijb3RWkf9NPKCi31SYmUzy4tLaQdvOrdepZrYZM09HpD-qZGfOnBmXwuxnH5Lf3_BkhhKH_Kj1jsHeRKenYmq-T6_iWOQ-2Ft1QunlRwCh0dQq40Ks6VM0cvWsX0o4v5MFWN0c_Ufnam3WLnajIYS57wOuZXzw27kmbyY7l1C2YuVZ3JZ-SQnNrrZP1tZk5O2ApYoZLDsvkzEBh_AO0kWpxWP6cnWAb_1lqoxX0O-l-6-FoxRYhqYoq7HbDknzxhF5eHT_2LF4Jw6sEeZzPAe_gN47nsxhay-MtpNjFugsgQl5l5rM8IbrZPb-sebaereG6iw56qbz9ipFKzL4ozh2Djk-3PKFdxeo_j7Qo6SL21fI8MGi5K7JSSbL3PXwi5cNcRnA4AULT_28IpVSAUl3FZw2F2dV-bNIJHm9by8vwLrQK5WGSTcCk2J_3xtpZs9IxWWVeVrcgpGIwgMkPb5s-U86l-xRQRGLKf0LyoYVpTMMJuXmG8tOMmli3NGGpq_mjXsbv_7OHctkcHGFJDsJsNuPworA1ANmwwBOKe2uwpTCDsRQnUmMEQ-QXM6WTMejMj9c3FYsol7eF7FPrYAN-xdUBCtP3H_Pt6e4biKpYbeKAFKcgTVpmkuBXfQu9wbbGqzmBYX-ffNmjm_4CceISL5QdqY6p2ixUB4I1Q-OI1OCOMDgy8y-b_AwoWMfoDKa2UDDpr5MZ-8ZxL0waFrFKJg_BiZqBdhGCcfxCQxbzrLRa1H-BkSBZiNpUgcJeXKSpUXNLX9RjCaf10ZBVNrLAQ5ATynlF8Wc87D0hiNWG3oo2eFP87id2uVQoaM1CZW835_r2wxf1G1JTAePs22f8bHEhq6KSTuFo3_blDDU0iWBunI0BXByxH-cQDhJHPm5mK6hvXAsaktonauhKiuMLE-uX03KRMdG0PFbMICyGbHeSd_OACF_dlU30qJzbtR1gE9EJHKknZDUrQ&xkcb=SoAn6_M3-se6bz6pGh0IbzkdCdPP&camk=4HOcmqOLYrBqfgxFuoal7g==&p=2&fvj=0&vjs=3
"Advanced Practice Clinician, Primary Care, Eugene, OR",Optum,"Portland, OR 97086",Not Provided,Full-time +1,"Flexible practice models include Traditional, Hybrid & Virtual!
Full-time or Part-time.
Average Daily Patient Census: 16-18 patients.",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BWpgndjYL01xMr26yTqLCDFb3b3BUdaEwmMV3w6lpNxQlF9nfElD1_UcCEZeahMAyxlGtDAo9E95zULo5CnbGtFfmSwwTiO8w0eLTSUU3eGTTFjyJodIhRXfb1mNyueTfGxdhQ-BQPqSccnAMUD-SwELOF85rmpjgNYYBsgsNrJTIqR42r30soKY9K397FgH9MEiAvncM-I3KfBaavaRkBXUqy26CsT_QkQasY9uy18Klk_V_SIeXjCJW-4nRrL0IY-NU6LnFalPmB1EN71EfKvtPHdSVWyzAdCVOeO2XP7ILoLsTwJ4jZh083qGxRcOqOz8vMyM5JLf94B047RZzjCFLSBBZV9JXOShSUNdtRBPxEH40Iqu3tJ4wWB1qtPbDRabDwyjCd-lZGx6VNWpqgIFL3vzddKFE8-mBEqeiIL7_ONx6IkkF1txxrOAaw5x3UQhRmp180IE03U2ZlhKmZfTWQX8XoZZOagyaZ9xZRZ5fM4PEC4aq57bYMGfMwUHFMnrZVlYcGcNXZGDZEuTfW6hqXW5k4xGBLftWX6VYV9rYchFB4ppY6A-V6YCfrGj1Co-Rh08EZVsLUZ3yH3Fxl18D2Te4VLcQXj71Pi2gYaFJyDH7xUywEMSi61ImQvOVWVDErBdX7fqScF3UG_inMy1KqN1UvitzOuy0D20ucvCSFraiYp60KKToVy7yLNLYq_g_sCAHwfW0OfHAPyvjoIdg4783RE4djQVwA9vgxX2NHtUk5ztfFvF2Ot-bYv_SZwE-9qVmAY7psKSQmXbtQ5uMdJgS5Irm8njsRaf2upqjfJXlbzI9qFGcQYrZN3iNe7ixVh-W-Cg==&xkcb=SoCp6_M3-se6bz6pGh0PbzkdCdPP&camk=4HOcmqOLYrBOJqPC6r4zxg==&p=3&fvj=0&vjs=3
"Principal Software Engineer / Java 17, Scala, Kotlin / AI Application",Motion Recruitment,"Santa Monica, CA 90402","$200,000 - $230,000 a year",Full-time,"They are looking for someone with 10+ years of experience and someone who has experience developing in Scala, Java, Spring Boot, Rest APIs , Microservices, SQL…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DlG8eQ-E_eElbjQUAvh1Po9TMRdgcP7wLVIjfv-ORu9JgO3eKYfgel2s47D-0NuUVIBkfUAb2mDuf8Y0sVqfiUzMUvdMR0ur_VCPoZbXCO2BW-cw85tqN8LEVC5Dn1H1mHealxO_9kvqTMVZvVIgX3cuK_C6bqt1liQfaZv75c4vVYXRDl1kIFr55YnI-9JvezTKhQtbZvl4K5oHsxHxZhMOwjpx7kn8oB0txQHe1fYD3sbpaliNoe_03S9Qx4TWR7R1zlXpJbK6Mnfood6-1W8_HOCgiFlFX-4LglOeOfKSb9PlscqPnIHQZywdCnAse_Zya6hkSBqvjPAGJa4oCEK-sj3UtxRRka74JdclcOkkBaPx5MFnH8c_Ssny8tLsuezV5p5GibcxA7HIvRmDYoX2n_1mCQk_94L1t27igjbz86KcgKCHtiooGrAFwLASq45wnEq6DQxGmHEDfSK5efo36cQbEt50Z8iDVrwnRzBhgQYmCUn48CXNoYvFjt_EVPn9iF0c53xO-MQzZUwJCf1H0rFD39mVGf_yx3I8GAN04E-2ujimiOiMw65mVpR9XmitZs4tv6yt1Y1Hqwwy72SsEukOyHH9fg7rhmfuAss4xNowaQBEFlbQB2tC3O93bfL1OIlABbJjpEXAbPd0bYlHSM3v1utTPCrvFz2U2vrZDndz-iJ_NQmR-IhjtQwWhEgLMtSN8fu5d9joOxdmbqmNpmwyAB4w57Q9r_LXGwpm5WgEieXDzUjux87HdRWPDvsRJsrtJ_ly2YKzLoH21Kc5juDjPxZMHA4FoIp6IoOrtZRQ0EJMB6vFrch6rn7oNQ52CyqwMnJIBxcCL3z0i3N2SKOCmAKutCruFBLryNkI8YmJ9BH_QPyChyoNHzwFL9omeev_a-Qv1qfYqYDA9eL2iM6yahDFr2f8pwUxSFWQFd6q2LOUSzzopAzGHT6_mViR38D72nam0LHECO1gNDdkmJbY0lhCKqEiEQQHlC118fHt-t1z2x5ffKb6po--ItVQ4EEa40I6GXo0KfyQCGcjHk3RMtn75xR07G1U2Dlgqz8_14HxcdGL0akpo7WNg=&xkcb=SoAd6_M3-se6bz6pGh0ObzkdCdPP&camk=H-lBaXMUocKZ3rvXdkQH-Q==&p=4&fvj=0&vjs=3
"Senior Writer and Editor, AI at Work",Microsoft,United States,"$103,800 - $219,200 a year",Full-time,"The writer and editor will also contribute regularly to WorkLab digital publication, newsletter, and podcast; Microsoft’s thought leadership publication on the…",https://www.indeed.com/rc/clk?jk=a753f4b4e94242de&bb=_YBJq7JUftT0JKqZc0-lbfz6O7PPYhc-T4l5MR3rt8Jh1X30HeIgXh_woLcKx-EWlQXb5BkevDFa42BWI7oZDXc4rQFrEjkcMpWgXWFyf7IMuYNNhjRchQ%3D%3D&xkcb=SoB067M3-se6bz6pGh0NbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3
Data and Artificial Intelligence (AI) Scientist,"FedWriters, Inc.",Remote in United States,Not Provided,Full-time,"Expertise in data analysis, machine learning, and artificial intelligence.
Your expertise will enhance customer and employee experiences and support the…",https://www.indeed.com/rc/clk?jk=7e10a5cdb6ae7cbd&bb=_YBJq7JUftT0JKqZc0-lbaq-vU-EfTeIjRfTiunBO5YSBURs7MMPgd34GW4yEd6Y4Wo6fzJS9va7M6U0sskt5Sv1VYfmwRTIdcLsVkHqNMYWUd5qZAGpoqO8kjwdL2MV&xkcb=SoDA67M3-se6bz6pGh0MbzkdCdPP&fccid=9dd52e89420810ef&vjs=3
Social Media Manager,"McAfee, LLC",Remote in United States,Not Provided,Not Provided,"You possess exceptional copywriting skills, strong marketing background, and proficiency with AI tools.
You have a track record of building and executing top…",https://www.indeed.com/rc/clk?jk=5b84ae1d452a2400&bb=_YBJq7JUftT0JKqZc0-lba0YYkJpzrJLPnSchhjlW6vM2BP-nOvCf4_VF2MxR6z9D6x5lTxP_6msvYt8b-MJLK790j2UX_snmSwmwrKt2VxISUTX_wseSD_MI_voSmkv&xkcb=SoAp67M3-se6bz6pGh0DbzkdCdPP&fccid=800f11c47014effe&vjs=3
"Deloitte Consulting, Government & Public Services - Applied AI Analyst",Deloitte,United States,Not Provided,Not Provided,"When organizations undergo significant changes, face difficult roadblocks, seek process efficiency or identify technological opportunities, they need a trusted…",https://www.indeed.com/rc/clk?jk=fd0f0d64ca6be454&bb=_YBJq7JUftT0JKqZc0-lbdDDBIkPwfazCHCHMoQvMDAV1yrfXba-JhOwsg-_DuWQ3XiQLyJ-48uyJKDS7ZRsPSTRq1uFyu294YnySbhYHjclSruz-mXD4g%3D%3D&xkcb=SoCd67M3-se6bz6pGh0CbzkdCdPP&fccid=9e215d88a6b33622&vjs=3
Student Assistant III - HPC Research and Development,University Corporation for Atmospheric Research,Hybrid work in United States,$22.86 an hour,Part-time,This position works with senior project staff on a wide range of technology and applications projects that support the NSF-NCAR Computational and Information…,https://www.indeed.com/rc/clk?jk=8f01bb0f791e6037&bb=_YBJq7JUftT0JKqZc0-lbUX7cD9n6uohEi2F8C3o0XTW8MwPn5zYwJrXOVyEVxF6qNsoEewzvyYDcX_e7nAtVlN-MpNwUg1yFBwFpTHpWvrps31pQnwFwQ%3D%3D&xkcb=SoAA67M3-se6bz6pGh0BbzkdCdPP&fccid=3e0354efeed7ce44&vjs=3
