Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
Video AI Engineer,Zoom,"Hybrid work in San Jose, CA 95113","$122,240 - $244,500 a year",Full-time,"As a Video AI Engineer, you will explore opportunities to develop and improve video codec standards in order to improve real-time video quality and performance…",https://www.indeed.com/rc/clk?jk=463ff266bece7d59&bb=h1FgqWgx_HZDIlvKfugxfNpoe6VMtsetrEltSjZSH0LdJtPu_h0uieCp3afMbJrc78xJXV1mnIXKPA75pu9IgNsujnVX96paRR22ZLqth-2cu_oHTB3sZJu11y04ds3h&xkcb=SoBD67M3-se-2z6pGh0LbzkdCdPP&fccid=34a307d555f04368&vjs=3
AI and Data - Data Governance and Controls - Manager,EY,"New York, NY 10001 (Chelsea area)","$124,300 - $259,000 a year",Not Provided,"We specialize in business intelligence, advanced analytics, and information management.
EY is transforming the way our clients use and manage their data by…",https://www.indeed.com/rc/clk?jk=401e207d3c4dc61a&bb=h1FgqWgx_HZDIlvKfugxfOasJ3hbsDpi9sAksPQnpWYI-kitVWg6RnMvuwPRUCJzxHt33lAT6uG_EVRV-4dgMJelufTBrZIJP-7NzccC14xA4xBinhIHwvYrq540atiI&xkcb=SoD367M3-se-2z6pGh0KbzkdCdPP&fccid=1544766d4c2915b0&vjs=3
Community Manager,Scale AI,"San Francisco, CA","$108,000 - $129,600 a year",Full-time,"With a deep focus on Generative AI and Large Language Models (LLM), you will be working on the bleeding edge of AI innovation.",https://www.indeed.com/rc/clk?jk=ada47f48f4286c6a&bb=h1FgqWgx_HZDIlvKfugxfEDLCC2Z64eeX1EvsuA2xR4mU8h5gcEYaZQ3YrW7EnRhBhYVeqSxdEfcNmEiR3SK2JMRoLLzNh2Y0aNLl7r4sS-OpQypJ3aAlFfAI3Jn6M_D&xkcb=SoBq67M3-se-2z6pGh0JbzkdCdPP&fccid=4eacfef094c1e91a&vjs=3
Principal Machine Learning Scientist,Genentech,"San Francisco, CA 94015","$18,820 - $34,940 a year",Full-time,"This role will focus on building novel machine-learning methods to enhance drug development and clinical trial design, with a particular emphasis on early-stage…",https://www.indeed.com/rc/clk?jk=d2eae4287a52414b&bb=h1FgqWgx_HZDIlvKfugxfKRWlE-23El5emBM-TKkQsm5HQ7SfbSy1J87cIOPz5P5_JCgSJzRKkEJJlkGxN3ErbaFNHNifWoqFqU5R5UAmYK83OvU-7pi-A%3D%3D&xkcb=SoDe67M3-se-2z6pGh0IbzkdCdPP&fccid=2525cc4a9a704809&vjs=3
Research Engineer,Meta,"Menlo Park, CA 94025",Not Provided,Not Provided,"Our research spans language models and novel model architectures and all aspects of compilers and auto-tuning.
Experience in working on AI for compilers.",https://www.indeed.com/rc/clk?jk=0675866bf353dfc1&bb=h1FgqWgx_HZDIlvKfugxfOVoeUK3GXAlGeIuO6dF950O-uqnI_GfJPstcApp7GiU2C6zie0p_XTuqh2NXa0Mu05sCgRc23eWTuM-Q3esvPEiW17UGDzaFA%3D%3D&xkcb=SoBQ67M3-se-2z6pGh0PbzkdCdPP&fccid=ba07516c418dda52&vjs=3
"Product Marketing Specialist, Technology Partner Ecosystem","8x8, Inc.",Massachusetts,"$49,500 - $91,250 a year",Full-time,"This carefully curated network of innovators works alongside 8x8 to solve specific customer experience (CX) use cases, driving forward with joint go-to-market…",https://www.indeed.com/rc/clk?jk=4aa44340950bc877&bb=h1FgqWgx_HZDIlvKfugxfBd5PL1oiGmyk2VZIL8ZtL3i2-_iQYS9cer7UP1yEKmdELmlSJSxRQpBgwEytFdLUTylXGGLkulPvJClpEcMwc5v6uaGszJ7RgYtutQrXUVZ&xkcb=SoDk67M3-se-2z6pGh0ObzkdCdPP&fccid=7491aa7b74269d37&vjs=3
Real Estate Agent and Team Leaders,Epique Realty,Remote,Not Provided,Not Provided,"Free Lofty CRM + Lofty AI.
This is a full-time remote role for a Real Estate Agent.
The Real Estate Agent will be responsible for providing exceptional customer…",https://www.indeed.com/rc/clk?jk=93291ae3931ac894&bb=h1FgqWgx_HZDIlvKfugxfGzMXLQc0mBUogEPWkLYfr8WSvrvenZwDcVRi7XaQ_sKlQ5Ws-hlp96U2Mly3V-_qBmxkWiE_GTcxhuF79LNrv02B0QXju-H5dxdGDaKnNFf&xkcb=SoB567M3-se-2z6pGh0NbzkdCdPP&fccid=bdf3713ff4713eae&cmp=Epique-Realty&ti=Real+Estate+Agent&vjs=3
Chief Analytics Officer,Health Intelligence company LLC,"Remote in Chicago, IL",Not Provided,Not Provided,"Highly knowledgeable in cloud-based data and analytic technology, including coding languages (e.g., Python, Spark), data platforms (e.g., Databricks, Snowflake,…",https://www.indeed.com/rc/clk?jk=f9f82fd16710c731&bb=h1FgqWgx_HZDIlvKfugxfPHXZshmb1J5-4bMqB7Nn6X6K4kmXb3Neq0KWxlWONoTKSII1Rorjv2zE7Km08z9nTQ-KCSmwKMo5T6D5RsufZXkq29ykm0pOScwAiePVmk7&xkcb=SoDN67M3-se-2z6pGh0MbzkdCdPP&fccid=ab71bd2941762cbb&vjs=3
Principal Research Scientist,"Advanced Micro Devices, Inc","Remote in Bellevue, WA 98007",Not Provided,Not Provided,"A PhD degree or equivalent in machine learning, computer science, artificial intelligence, or a related field.
If so, this role is for you.",https://www.indeed.com/rc/clk?jk=8f893affebf90b95&bb=h1FgqWgx_HZDIlvKfugxfFcRXQ69cKBOo8lQIbXdoE4zLKiWBDz_4Gk4B8meTgufxRsOl5om5opw00R0Idi6BX9wByAEfYaOn8uR0vfpNjQ287YglGT9U_RPoLUFhXDL&xkcb=SoAk67M3-se-2z6pGh0DbzkdCdPP&fccid=b45c4b5a9c9a7448&vjs=3
Senior Data Scientist,Your Remote Tech Recruiter,"Fort Meade, MD","$180,000 - $250,000 a year",Full-time,"Theyre boutique in size (>50), but deliver large-scale programs of work to the US Government/DoD, with a specific focus on Cyber Security, Data Engineering and…",https://www.indeed.com/rc/clk?jk=67d03f775b0ef228&bb=h1FgqWgx_HZDIlvKfugxfGoMIWpQ30nLLPtpwFbYkXHpgoO-9N2oINdzawt3Av1RjXOob3Yxu0EH3gNHsjvOY9Os0KaEHCALi6MTv26IroJrEKxFTL5Sr6oMCiOEmpVN&xkcb=SoCQ67M3-se-2z6pGh0CbzkdCdPP&fccid=be68fb8a37694b23&vjs=3
