Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
LER Course Revision Authors,Penn State University,"University Park, PA",Not Provided,Part-time,"JOB DESCRIPTION AND POSITION REQUIREMENTS:
The School of Labor and Employment Relations is seeking qualified candidates to revise the following course:",https://www.indeed.com/rc/clk?jk=abf9f91cda15279c&bb=p8b1xMfknLWOUUiDddl1rrHjZt4glayEGQ3ahJAy5trOYb0hl1Bjia1WRpEtEX8lG_W7d8tPKXeFe3_-OBs40y7bztFm-_40qSciKKasOBPheDAq67lxTw%3D%3D&xkcb=SoD467M3-seU5ryU9Z0KbzkdCdPP&fccid=ee32437d8dec00bd&vjs=3
Digital Transformation Scaling Manager- IPSA 11 (Home Based),United Nations Development Programme (UNDP),Remote,Not Provided,Full-time,"Business Development Collective intelligence design Ability to bringing together diverse groups of people, data, information or ideas, and technology to design…",https://www.indeed.com/rc/clk?jk=0d42c39209e74642&bb=p8b1xMfknLWOUUiDddl1ruYwDlU7tVrXLFBkJinaI3EQ1upiGsmtrAZgRbp_wrVhHbfgKBT0cJHSzuLrMGN1zZZ1UzjO3o5_FNuJxYFn0FX2HuZ79Ak6oIDYTgqiDGyo&xkcb=SoDr67M3-seU5ryU9Z0ObzkdCdPP&fccid=a9a8bf2e786e3726&vjs=3
Senior Member of Technical Staff Generative AI,AT&T,"Alpharetta, GA","$132,400 - $198,600 a year",Full-time,"Join AT&T and reimagine the communications and technologies that connect the world.
Our Technology experience team is delivering innovative and reliable…",https://www.indeed.com/rc/clk?jk=078bb0e98efb69ed&bb=p8b1xMfknLWOUUiDddl1rgkDDd4AXEUlEiaJ4Kox2PZjZuf_aLTMKeS3YgaxcEzCOvfC1RPaHNS3ozCpC4qub4YamJXKu6BmQGuJ65oFjjVZBLhUOJ3r5g%3D%3D&xkcb=SoA467M3-seU5ryU9Z0HbzkdCdPP&fccid=25b5166547bbf543&vjs=3
"Director, Global Services",Thrasio,Remote,Not Provided,Not Provided,"Cascades artificial intelligence (AI), automation, and business strategies that contribute to Global Services and Thrasio policies.
What does that look like?",https://www.indeed.com/rc/clk?jk=df57db718e304f39&bb=p8b1xMfknLWOUUiDddl1rpbFUOv0V98OXuy2OjHlJd9G6JEahijOdbCB4OZPVhV8LCxZvLAt67bVTsaETNjO1yW8YH7WtJyiQVY-mPBYn14HDUpaaIX7o-YCZNEpeP7v&xkcb=SoCM67M3-seU5ryU9Z0GbzkdCdPP&fccid=7074185bd7d0c1bb&vjs=3
"Product Manager, Google AI Studio",Google,"Mountain View, CA",Not Provided,Full-time,2 years of experience developing or launching products or technologies within artificial intelligence or Machine Learning (AI/ML).,https://www.indeed.com/rc/clk?jk=f93326a8be88e300&bb=p8b1xMfknLWOUUiDddl1ru1XzRf9hSPzeRBX-POjCl8mlzZ9QuZ5u_PegOaO5pJIIASUwQCr4qdWrERHH8t9R8SrHp_fKNnWgnhc5F8318AoQF5LM2mYQA%3D%3D&xkcb=SoCl67M3-seU5ryU9Z0EbzkdCdPP&fccid=a5b4499d9e91a5c6&vjs=3
Content Owner,Sahara,Remote in California,Not Provided,Full-time,"Sahara AI is a decentralized blockchain platform that prioritizes sovereignty and provenance of AI, ensuring security, equity, and accessibility for all users.",https://www.indeed.com/rc/clk?jk=b68e7b5bb4e8a368&bb=p8b1xMfknLWOUUiDddl1rtjTd4H442LBTF3hYyJ7ounDsXQz1Ni0epkpWVlpG1OGFDNlRhX9eOGJmNNrqzLr5DAIX5mMdgEamU4xAjj3kpqbXG2CHrD2eKHWox8E4cg5&xkcb=SoCC67M3-seU5ryU9Z0bbzkdCdPP&fccid=e5864e437395bf59&vjs=3
TikTok Content Producer & Tech Specialist,Bmore Studio,"Hybrid work in Baltimore, MD 21202",Not Provided,Not Provided,"About Us:* Bmore Studio is a dynamic TikTok live creator agency devoted to empowering TikTok creators and partners to boost their followers, craft innovative…",https://www.indeed.com/rc/clk?jk=0065962cdd9397ab&bb=p8b1xMfknLWOUUiDddl1rsy7UWUmRKJbZbi_crVH7znsCBYjNx5LbCQgb8zbKjePNeO08u6TJMqE-XftfOgAjiB4M5kHGY1q6LchO8R6ILJ41xaevJRlE0-MNpCXYsk-&xkcb=SoA267M3-seU5ryU9Z0abzkdCdPP&fccid=32c4d3dd9d63d1dd&cmp=Bmore-Studio&ti=Content+Producer&vjs=3
Data Science Innovation Postdoctoral Fellow: Cardiac AI,Novartis,"Cambridge, MA","$82,000 a year",Full-time,"We are thrilled to open applications for our Data Science Innovation Fellowship.
This applied 3-year research program is set to change the way we approach drug…",https://www.indeed.com/rc/clk?jk=00057fe44bd5763d&bb=p8b1xMfknLWOUUiDddl1rnIKMdBBZM_NuTK4u0IcacY_hUwMCP2sttIeziuORfSohhqbUWnIfW139ctWwJSFhyI7nPoR8B7JbDffl6KOty9G6znli1OQyg%3D%3D&xkcb=SoCr67M3-seU5ryU9Z0ZbzkdCdPP&fccid=c35194d01a9e2595&vjs=3
"Director, AI Products - Cybersecurity",SimSpace,Remote,Not Provided,Not Provided,SimSpace launched in 2015 with a singular purpose – addressing the most urgent and sophisticated cybersecurity challenges to reduce risk for our most vulnerable…,https://www.indeed.com/rc/clk?jk=a824bbbddd6ac15c&bb=p8b1xMfknLWOUUiDddl1rlg44AMxgtt5x5nb8x8CibB7Hz5S38AJ7aoiji8TEDCHYdW1CepVWQ4keeM-o07497dSaZOS27s-BcKHl3lsHsIl3JGYsOpy8ge4UKdR-iCl&xkcb=SoAf67M3-seU5ryU9Z0YbzkdCdPP&fccid=9a7d059dc4bcb514&vjs=3
"AIML - Software Engineer, Machine Learning Platform & Intelligence",Apple,"Seattle, WA","$135,400 - $250,600 a year",Full-time,"The Information Intelligence teams are building groundbreaking technology for algorithmic search, machine learning, natural language processing, and artificial…",https://www.indeed.com/rc/clk?jk=288909d530e3685e&bb=p8b1xMfknLWOUUiDddl1rvpH4xEi45lJJiviABStYVT57P2rKPR3Ctk9sS4lZOvWpPEv4E8UgsltWzs4kJERv_v_qtFQHlXWG2I_44sznZbZSe2yeSssUQ%3D%3D&xkcb=SoCR67M3-seU5ryU9Z0fbzkdCdPP&fccid=c1099851e9794854&vjs=3
