Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
"Vice President, Service Assurance",GTT Communications,Remote,"$175,000 - $225,000 a year",Full-time,"This role provides leadership responsibility for the Service Assurance organization across the product portfolio, specifically maintaining the products and…",https://www.indeed.com/rc/clk?jk=79d3b3c54d375682&bb=Tku4e_qjKNV7FM0pDUP11CJoJsgr9k6dyeS3j-r9IEp_Oux3MjA_-uw9KJB6pQpcJEezaP-ohqMJMQflR-3gepDxWd3deJOydtSeXTSXfwyf4UEEvpX0Y5XTfONwuTB1&xkcb=SoBq67M3-sen0xUTU50LbzkdCdPP&fccid=e8dadfee90ff3c7d&vjs=3
"Machine Learning Manager, AML",Apple,"Seattle, WA","$181,000 - $313,000 a year",Not Provided,Your highly talented teams will be involved in developing innovative and practical AI applications that drive enterprise transformation.,https://www.indeed.com/rc/clk?jk=5bec645e5df52fd0&bb=Tku4e_qjKNV7FM0pDUP11L3hXe3VFHWmXjT8J7LEl4_zHXek5VAm3xd5WHWqeQM6euqySjuQ1zglkW_l35O9z1rvAoAS4vompjEd0_p5Neh4rPnp4pqtig%3D%3D&xkcb=SoDe67M3-sen0xUTU50KbzkdCdPP&fccid=c1099851e9794854&vjs=3
"AI Engineer, Healthcare Revenue Cycle",McKesson,Remote in Massachusetts,"$120,200 - $200,300 a year",Not Provided,"In this role, you will play a key role in designing and delivering cutting-edge AI solutions to optimize revenue cycle management for our clients.",https://www.indeed.com/rc/clk?jk=247d59a3883dc703&bb=Tku4e_qjKNV7FM0pDUP11PDG7s4nX3qqWm8uTsVmdMCeSye0g8iuuAHd3HgPZRmOc1UrB-ICeIjaebSfGUiYEawREhlJnS8TIUn_3TdkC9Pgblr7FJgtkw%3D%3D&xkcb=SoBD67M3-sen0xUTU50JbzkdCdPP&fccid=a7c5036618407010&vjs=3
Integrated Marketing Lead,Section4,Remote,Not Provided,Not Provided,Section is seeking an experienced Integrated Marketing Lead to drive consumer revenue growth through strategic marketing campaigns for our online business…,https://www.indeed.com/rc/clk?jk=120295c89c6252e4&bb=Tku4e_qjKNV7FM0pDUP11DsU8xPmjYQxCZDVwIPF66TKrwaqNnFQy2Bo90MfuVOdx1LOpIqxK6SgKWOhzX50c2BB3oJ6vpAxbj0BCg83ZHNl2Uj820MSL8rMB6YneG_W&xkcb=SoD367M3-sen0xUTU50IbzkdCdPP&fccid=c8318a184dc201ec&vjs=3
Sr. Staff Technology Portfolio Manager - Strategy,GEICO,"Chevy Chase, MD","$120,000 - $261,500 a year",Full-time,"In this role, you will oversee the planning, execution, and management of technology programs and projects.
You will collaborate closely with cross-functional…",https://www.indeed.com/rc/clk?jk=691da03ae49df0b2&bb=Tku4e_qjKNV7FM0pDUP11NZNtPGYMZk3rZfbcfwejP6-GfvKEglzmwMpDENyVoJgZvIk5b9OvYl3BIYqa-fDvb7NXWs2s0yRf6TnM7aohN45HfPiPCTuEQ%3D%3D&xkcb=SoB567M3-sen0xUTU50PbzkdCdPP&fccid=71b1543b29473502&vjs=3
"Artificial Intelligence/ Machine Learning Subject Matter Expert-US Citizens only, DoD background","LTC Solutions, LLC","Stafford, VA 22556",Not Provided,Not Provided,"Education:* Bachelor’s degree in computer science, engineering, statistics, or a related field.
Knowledge of data analytics using Artificial Intelligence…",https://www.indeed.com/rc/clk?jk=4a85b891d6acad5c&bb=Tku4e_qjKNV7FM0pDUP11OHBLfqnaRSzxZNlkkJopFu22CS8vkyZlznbGklVoOKZipKoKDcVnrXISifG8ZJsTM9S0MCZCF-DjdC6DaFNsO0TbGvsnIq-kxLIBAKkS09n&xkcb=SoDN67M3-sen0xUTU50ObzkdCdPP&fccid=de8ba0cdae701704&cmp=LTC-Solutions%2C-LLC&ti=Machine+Learning+Engineer&vjs=3
AI Architect,"Advanced Micro Devices, Inc","Hybrid work in Austin, TX 78735",Not Provided,Not Provided,The focus of this role in the Embedded Processors Group is to envision roadmap and lead team in conceptualizing use-case / models for embedded markets …,https://www.indeed.com/rc/clk?jk=8c75ccde6603044a&bb=Tku4e_qjKNV7FM0pDUP11LjBGGHgg_wGMPljq6ga4HAaYt42VwwmtLOJqiIWfOor033rsIFVZeisJ17QViZ8ybL5FtOrMYEQJ_s49qCI2_1-03rhtX7BTo3KHjziozKi&xkcb=SoBQ67M3-sen0xUTU50NbzkdCdPP&fccid=b45c4b5a9c9a7448&vjs=3
NLP / Machine Learning Researcher,Lenovo,"Hybrid work in Morrisville, NC",Not Provided,Not Provided,"In this role, you will be responsible for or involved in:
End-to-end multi-stage data pipeline, which includes SFT data, RLHF data design, creation, cleaning,…",https://www.indeed.com/rc/clk?jk=43d3026212c3bb55&bb=Tku4e_qjKNV7FM0pDUP11LjymJ50rw1zAuWKnnNhfsZTGefMPK8BxpFw1XseVUSX7QrLi6WC4t26lEoo1FrURp2g23IgO2JIViu60FGP-lgURTz1hMKOrw%3D%3D&xkcb=SoDk67M3-sen0xUTU50MbzkdCdPP&fccid=af103eaff391cdf0&vjs=3
Digital Communications Specialist,North Carolina State University,"Raleigh, NC","$60,000 - $96,560 a year",Full-time,"Anticipated Hiring Range Commensurate with experience ($60,000 - $65,000).
Work Schedule Monday - Friday, 8:00 am - 5:00 pm; hours may vary due to event…",https://www.indeed.com/rc/clk?jk=8431c252ce0aa38a&bb=Tku4e_qjKNV7FM0pDUP11OHCp4LCcPc3dmyUHfJ8nqBrPV_lr7pXydWhOfVE2YZlu9BRJhr78fJBSMxQqduQcWNybbz133WED_dqH3mRZi3ZxjMjG6IKvA%3D%3D&xkcb=SoAN67M3-sen0xUTU50DbzkdCdPP&fccid=662e23242ca7a7c3&vjs=3
Machine Learning Postdoctoral Scholar,Lawrence Berkeley National Laboratory,"Hybrid work in San Francisco Bay Area, CA","$6,431 - $8,642 a month",Not Provided,"This position will focus on developing and applying methods to integrate LLMs and GNNs at scale, combining sequence and structure modalities of proteins towards…",https://www.indeed.com/rc/clk?jk=1d0bff289538b725&bb=Tku4e_qjKNV7FM0pDUP11Hq-A5LoWR9M8-Ufv6OLddtuAU3V1w2BkjLFhqtMn1gp0PpM57t0kio4A1qo9Pm0mRb5myMC-Y8iZCIUi7PAD4z19SKbVH70iy9kxAa0np6Q&xkcb=SoC567M3-sen0xUTU50CbzkdCdPP&fccid=5bee64c47451d1c2&vjs=3
