Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
Software Developer - AI Trainer (Contract),DataAnnotation,Remote,From $40 an hour,Contract,"You will work with the chatbots that we are building in order to measure their progress, as well as write and evaluate code.
You can work on your own schedule.",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CnM4TERr6XuVBW3VTRACvDXDx9S3Pbn6a0SwhkmoLTiKD4BGD0VT7S6S0mhSg0W4uSTzmEPwePM78wxsK1oBMhs1IpSDQlEf4cMf3WdBk7lzAziBIi8Nruyt_jfddlBEKlxIdvYXiOpXRxO-XSS4PX38PrOvMWEhoX8CFESWw_JEc4UJr7MsnAiTKZKSIn_hIuw-CnNPhaKQ9K67Zm15LkLLv6imsuSY_XlJEe_L-sgFjMnJDBKMkvePkUGwjiqxNEK35IuXLMJjbr2y_Lqoeu8LXbWeWVy01JrX0TZo_GMP6mDUVEZLrP8zK7ZMcFTRFF9IYGYGm7_yNqrNo8JCd0JJMlmla23FSORwZAjsFDPm_abtMJxNzn9RGGBoeP6TqbIAs3qYT2TqKFspC5shEvfFBYU5dUBDSI5D2K5v6MZfMKC7VCCLlL-jzUnthz2AXOSMCgSNoBQSTlw8nxXDYyrTA8VaFP1Uyl3bShDF91GPIAfAxW8cE5ODgX_OW5ovuIjF6iNHZTnyUEUTopDVMVbjHn1iibnt9IE6CXMnrr9BDzHxcW2ikOLQO7ONrqQWXOUal1_7McOVnfqEr_2Sy8MLh7aVI_O7MmiBxJNCuf9PBX6s0k6GygXyCcddvXro2sJhTm-SGzfOTBvtdq3Whf21Qvb8-aR9HuBJDAntdavWYBqeSGsikXIfqcI2VmDfJAlUOYYxh_nRTrRlS2_dirc706pCcKsqvqgGQujk_TJTvMhN6xnuRa3CBxunHlhg-QghON9u-QX5ogKc0Rmn-CGhFT6s8vf_1S7vnrCNlTKrVMDAnUctvdv6dWWUrMzSbjQAmdTxXh_-qBOr4pxbd4mfVEp3hFgdqzRK3H4QeGtF2Vf4ZQKTMkH64EU558PTNv-O6fWiZsPw==&xkcb=SoAM6_M3-sezvO0LXZ0LbzkdCdPP&camk=4HOcmqOLYrCXmVXMKDlYWA==&p=0&fvj=1&vjs=3
Jr AI Sales Representative ($50k + Commissions),JS Trading Enterprises,"Nashville, TN 37219 (Downtown area)","$50,000 - $150,000 a year",Full-time,"If you are the right fit for us, you are people-oriented and enjoy being on the phone making a high volume of outbound calls (NO COLD CALLING!).",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bx8wQPkVc-WcnJND3Vv0pextIwYHURAAFB_biT3Ek-H6KFrfNbjZPkiwsLkR1Kxn6_jZB1-BrwOKFa_mLPrpz6rGDQLhetaqGWuRp-S8hzy0ASSwIWQf22e9sg-I8MfU16G4j0yiVgZ42aY3trvmWRWj1m-ogIOLFHxu2PwK5U50D8we2dkcxNtskl6CH6LgOFRzoe1dChNXXGj-X-TusLypugQlHSwr94lUME1c-s8dK3_Yp1GPDrKwHfdN0Tl4T_YZMNxUsS5K_QF30Et1QBDGKNf8ZZwiuRmXvrKFDuu-kR4mrypUEO8IA-RKgvJBhd7U-bMvtm-5qsR4fKxgwIbU6ON05q3i6x_z7Mma5F-_5_LLVF0Z4u_x6-42irfxHbx9VDnMaEQWDRGC2TKFfHjU7sO2MpAkse0DWb4U7OmufrCSylgR5D2X3wPZ5b4vXi8RWpatB3fhn6ccQSAhId5ljwQWYsqJ_vOPsExFafmBa1faCaSLG8CqaIa2dF04-1k4BE4qkUyDxiAh2heWnplJ2DWqOJFPdG4nO7_LLaN_CXDOAzDM3HfZ_u9KfOKGRL30V7gJepvyxnx0MgQpFNMzAGDwZ17InXAH-mkXa06orR5uQzPK-OYGHNvdbAL9kU1RjXdYQVyNGlHMtGqqWtuFcpjPyNd57eRB4LnQCl8BN0ogyZAFbm84PxiKEMbZ0=&xkcb=SoC46_M3-sezvO0LXZ0KbzkdCdPP&camk=nUmJqO2E8rgc3nICFu19WA==&p=1&fvj=1&vjs=3
Computational Chemist – Director / Associate Director,Klein Hersh International,"San Diego, CA",Not Provided,Not Provided,"Our client is a small molecule drug discovery company, employing tools from chemical and computational biology, in conjunction with precision genome editing…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B6r0MQM7tzlXsAiVFnhMI9dYL5EKq7SUYTGwVfYdsqRfNB59_EbA3aV4QNf-OGGSPru8hLsTKTHV9EUPZzQngUgWEKl-mOuR-UQtr14B2qeNuSGhjWR4Q717mtn83TbAJ35E5V_-jMt4z6JKxNTrSafGPpASiPYm_G6tRJoO_e4rz60m7obkb4mRrOqoqH_VQc1BjjF_eNDfnZNmpKXm7Lrhq7Zdiv2yJHW4A5t2R9QQNFHv_UjdWWwdrloQtqg6a9V97YYfvAroD5v-20DFDG-f22oNVQK-j7TcorwGhJsUqI_ufpUVs3i8tIyFOYIgK-qBpkXrZSlYD4zNDwx6iNsnKkfmRrULnZmZ7Rpx7HFfI1ypSr5nNsdpzpqSWto9w0-B27WqkJoTCYUoMTWKq7ep29lm2S0Agneb6lX-wMx6fximnxDxanbfRkbDooWU07mXWipvXsQNft7TxrI23uhVf8R_cGp8tEq98uPxpwncoTdLbaQ40xIo214oyeHJPRE8WZrn19Q1_cIrASVGnUfGkoJ2FYBmWMGoAdm1dRN1BYOl7eVHbWAQHRaSnLwchUfE131bdAxNk0QQQO8dF0i3jjg21nGTGUlLM3uoPbpgzbZ9JmckDKOeur8Zh4Bv8jr4GH-aTgZxviw0UtANvR104RtBCJCb-zSihIJKUviLCx2I4YYdU5c_V2Tj3ERV8CThD6rzOn-Ow4jMPs7ZarfbZZXKtczYwIqX85g6OmMcsBS0GFnubeA7y2K5JUxp3kU2f2VT05M_pjCqvZ3C9d84d3LCMVaQTeOpBfIq2bZ_CDbOpct8oWNv5_GmGincwRJUaZV4B-sg96m-yIy4pNJo5pS7R4yxV6Z1i_sq7KT6Cb0DJ5UFCMjxQ0e0mdpZu1j-E4C7iDc7ajl2b6Br-yRFqYlcmCvlLvedmuc0RBSbF5e5FgX2fb&xkcb=SoAl6_M3-sezvO0LXZ0JbzkdCdPP&camk=cvIYj4HMher8wdyPi4MMng==&p=2&fvj=0&vjs=3
"Director, Analytic Services and AI Integration",TMF Health Quality Institute,Remote,Not Provided,Full-time,"Experience launching technically complex programs, projects, or related work that include the following: big data, analytics, artificial intelligence, and…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ayfsi7bZwdEINvSTe2ayB8wzNrs9wlIq4i_fpG1GWJ4rl6ATpPY-nGDmYW7v3F8MpN17USMxm-uF5DbUSqYs1bLkBbPUuw03OsLeWJpxCgT05_gNzil6ofYMeiQHm3ZW7vDgpwFhwLgrymBOawbBSrv1tx0J_NO2pFBWnACl0Aat1oGSzxdOae1psaPGVlWhZjkHw6_F0FPwsm4WobA01GkxfpU_DBJcpZxSPYMZA4uM3HB9e0Un7RDlQy8wZNFGqdxoY6Yk1PfNgdEVoJghCFB8TYceiDbr12oOMwHi3-toG5mSehYpAL1-kxHwC3fEX61BP0ZvUwZ_sS8OYrkq7ZWcY443aME2YYI-ncyspOJdQfgY-9OQVdfUFfetM-r2pJ2fceSYHqIUNEWH-DhVBER8CU5L1VEp6552D4Pkt8h5NqNWp12gMrKvUDeSuOX3T8kQHY7yMWK8KxsxVzKLk5CKIyDTHDVrr0VeuACqSSrcvHJaOrMIr0s3uar69iuwonAb01-54khl2nLyQ0CSABtTuEWBep-ZVKR7joUCBgbgiY8mH33BXrq0pxlFbmbxWgpL-BhQakHyPX_IS9PjORG8G3IdKj3VG2XgEucUeHCi4p3u6Gjcnyq5kanVFDzNw=&xkcb=SoCR6_M3-sezvO0LXZ0IbzkdCdPP&camk=nUmJqO2E8rjeCqh1OdSp3A==&p=3&fvj=1&vjs=3
High Ticket Sales Closer - Sales Rep (Remote),Woosender Inc,Remote,"$84,000 - $150,000 a year",Full-time,"High Ticket Sales Closer - Sales Rep (Remote).
WooSender is a rapidly expanding SaaS company, co-founded by two marketing experts aiming to merge business sales…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ALAoJWNfCWsiK9KMaK8O7awlCaKA_AulsykHeUQgdUEqhuG8Jz3k_zY_Uen4425UP_suDhejvGBXiFRJLKr3wIhf5NHQWkIIHOvIxSSVhyVa4OZs8I_k6gjHuBSweYR6fNkIOY6IKt6kctCErrpBUc_Gy2eSCh87VMiEFqE2qiMuze6kQ2YdYTataW_g9Nhs65mc4TVLyP3vlhP6Fn-TdM2BDrK47NljovfYnOcy2e5ConGsMZIlnWGK48uo4ryVOUL9Dz2b0BRoeQQiqNlTjzyZRX0e3O6Y9JWIcPEBrOfkobsojJwuhCxSo7TVMXllGg0Mv3YY1aI8pdSodfghpVC2ET0GkfR8Ku2olH-a-TVmCMXRkP8FUcpUuuAoz1bD6BqpzmA0sC_-UEKG9Tn_zt9-ZhiRawwl1nx_HS_9gT-S6U0yWDfjHJgn2m7HXkEYBMFeJo-UqPl4Wo7SyGQhrmEam8vZ_IljVZvnS4v_LB2BnU0-APOfcNA2BLdG8eW8BB3iqbMvPE2ybOxgvTTlgRqq7lLA2TJCb8bcnMF0EBzY_5O4GO9QJX6Rc5lFwex54wLxHWSO-OlwFUz41HMX_AfinFKga-6Jv_FFBqHD91UGBRjvOKVOSPC9I2qq4lT-0k0_hzf4711MZcDXJtSGkC_nV3oTpF8aQfSFMOxDOrm6WmhKqjwExf&xkcb=SoAf6_M3-sezvO0LXZ0PbzkdCdPP&camk=4HOcmqOLYrCKgOVOGV7sTw==&p=4&fvj=1&vjs=3
Machine Learning Engineer - Deep Neural Networks,CyberCoders,"El Segundo, CA 90245","$120,000 - $190,000 a year",Full-time,"We provide extensive expertise in Synthetic Aperture Radar (SAR) image processing algorithm development, computer vision, modeling and analysis of radar systems…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CpFJQzrgRR8WqXWK1qKKEqALWJw739KlKqr2H-MSI4epeBz4NapCQdBlICk45V7nc4A3pNwSwLo5i6HlgVkfXTq8BBJ0bykqdYkPvSrX7qmP5SVLlYNojGcbtZQLNhUkv-q67h6FNGhmPVDQ4VaHaT8Q3Mlv9rApzCOkpeDN6hHsC5fXzx_IiQjmf9gMWVZ_VPkq_TbpvIpBCrRtiNymWbGgu4D69h31K4ePIG7G0SZI9V5gUu86dRarGGC_CvF5edr5uLKYPDEH310E5XNNHVMCl1vxFUKvtxjlX-U1EPrqPY_rnCdhBV-S4feqNuX8NbF4sMc0eUqtZSTUA8E8sCVD50ZZyPn8ZpZLAGuyqve1BdGHt_C_S1W7CakD3CKthND-mvrIpKBHIpaY5s9ZH874V7lWvK4iahWV5xfM_ClMooumnyp-474nvpw0XxQXJp8VByvefNDxhXxZTYOq07r5eIG5WpwJQ2sD5Z73zTV6aNBhUDQjLyPB0eeyLjPQlrzVCkrLjAvZwruyjmBNSvCfzZ_GFkFQHVp7II0mvjmTN-qgrr_B0kFwGbvSLPr--ie0w0Yv_GTOFBsop_rvN71MCXffVA5pwXLos1hOGxRysBIhowdhDOhfQ55sHX6wb4fxPKlo6PB6QG-WjTCWKI6iJyL_4wLsr5oSL4psaNQ8hM-I0lk7Al-NHsiupxa_I6L_J40RxmVcbxIz8FoOefSXLZOwCXl6G3gZOwFGI3-EspYRSD44FBWkvdaTdaUXxFQh42g5jd0DFBrR6DIRkAOplEfDWuWCl4vGQc6SfMxLbuW-pgSc9mGzeynpUJmA3llbX0IvknrPyvjD8O1p5qQ92hkl8xAhp-zcicDjVNblup_eCLY0AyfeHyPc6YP_cjYA-W4LRgc4GFCMxJ3mlU7H8vCtBSM_qz7t8WNO-JYziQF5ePn4uY7snLx2YLdOX4XkzplgIS41VJP5lSF81Wzq99_ij4CsXe0YfsiFRDU81o19_gSnH5BlaFaRWMVwTKISFowK5wux_1rO9_eOzTJ7j29LJHirnfQvL7A2l0C3-LXvyFRg4hDbhssW3m9sGMkq_jIMrIrD82mU9r1WBnYt39N_a6VloOAVSZDFXSMtzuzZGtQn37Uiw8gAfERCBJh8YDxVJN76SAaHQHrfmfbOZWXuux8uvtBNW3DBfYjQ9YwWzc46ee39Nob0_-m0q8bft0lO588vD1dD8U7CbO4dQxG3EZoLOygVZWP9vq86UoHPua9q_GNN5nb-HHHhA=&xkcb=SoCr6_M3-sezvO0LXZ0ObzkdCdPP&camk=nUmJqO2E8rhd97SD4P4f8Q==&p=5&fvj=0&vjs=3
TARS - Machinery Maintenance Mechanic,QinetiQ,"Marfa, TX 79843",Not Provided,Full-time,QinetiQ US is seeking a n experienced Machinery Maintenance Mechanic with specific experience in supporting Telem e try and Control operations to support the…,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BstQ1cHHlvfYhSwKW5jdz4zt04CF6fXBYCw07jciM2M5tVknVIitWGkINCdTcrGiE826ZcqmeCiySP3RicK5RxbJ6wJVZnTZnpD9QCG2sJHtzPfF50hAMEaABP5ksIooWVw4Vq8xYQO2QYDge0FS2XzDOjROi3dbux_WgawxBpo_Vli-MWqf32g4Tfptjzi_f_tod_sKyRqdhwOZ2_sFhi3qObITgxG1wXZdS6rnJ0eeE9TFc5BggWfmBAe4_P5SmxzhxMQ5iMrcYOckwhd0D9jNNk-ZaIBOjjc6ctedtFGwQJdrr9tE7JgOBwM5AXNppNKMPGllbLww-Cc3XbEiGgyjC-kcBB9DitjkulucPlq3COHOWRpHLuyyNaEKjV6Ruyeu1Rlow0cXZEjv3yKNe_nM2L9YC64F_ZU4XgT0bK1PSseq0SaKXWjmuZ1_ImujYBIG6sR4ThZ-tlhS1v6UJPUh7bgor0_URJK1CWRFm2mFODl-fb44KUx4_c7NYgkcapyeIBYX82wIU56Q_w6gGWSf_nYTSnOasTBR3GY2Kv6oeLX48GnYc01bIMnphApLi37NuEYbkoHKutzjDCvzZ_h0GGgECd63eRSMTfCbqHobYL2eWeQP07IsS17VxRJ7sP9_BggkJpuK6N49vQtdlwu82Ea_NwQfk=&xkcb=SoA26_M3-sezvO0LXZ0NbzkdCdPP&camk=nUmJqO2E8rjeIqyXENpptw==&p=6&fvj=0&vjs=3
"Director, Data Architecture",Insurity,Remote,"$130,000 - $170,000 a year",Not Provided,"Be an expert in one or more areas across the Data & Analytics domain including data analytics, data integration, business intelligence, artificial intelligence …",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C2YNyQh3GFAwQ-dyuiZmvfa2S_250bNGRBUZFpswMPsXcMcw7j4OwuCwot0f7_3CStRURn2rH6RIsPv2n_opzri3-SW-kBZWpnuWDMFtD6yoxAjl8mCzKN-s38AUrUYnCJ3h-gLqH4HW7WPh67rIvbGbFHUkdTMjEo4P1B2FvLDFhgQFZ1D28y1Lg3Xz-DjuFUG-NlZsgfwqgXb5Q_PDYFRONs9QRJ47otvyEQUFRJN4iKUXQ4GFwb03bm8hDn164JgmzrVwCucbtyw_52QAB09D4JgU74nfWUvda_9T9VIr6CECX-14VRQvYtfidq4uTWyPuySqUPYp6uE66e_0ctSgpBKIX8AcnOm8JAzyy4cOd8wCkZtnMWaTuDKESJk6RzVAw23U1iAYth5UZhltqPnEhAlj_a8hM9i_6RuIolgTbh1Relytz-a3ONH9S94rj_WnQfKrs-Ipp8jVh3_BsHTax4qEcfFIN2atFL9ElU0RLnPUkO7BHFlh3fuUorJgGa_G8XyLSwWWazYh9YNmmM9Q-9Op7Q4JtjtJz9K67VmPWZuxhlsBsJ9hXzcCDYvA8NUyOwjl4HNOHnAWKuAepoNlwiC68i_BjPSDmbDJZViXRg7R5G2nWSxdlqsd5LGkumREDLDHji4Kl4YR3gPo4SxAm67Kv9azNYuTZuVLV0hHMhuixLh85b&xkcb=SoCC6_M3-sezvO0LXZ0MbzkdCdPP&camk=tQsC0y0u1Lr3wSThIsfJ4w==&p=7&fvj=0&vjs=3
"Advanced Practice Clinician, Primary Care, Eugene, OR",Optum,"Portland, OR 97086",Not Provided,Full-time +1,"Flexible practice models include Traditional, Hybrid & Virtual!
Full-time or Part-time.
Average Daily Patient Census: 16-18 patients.",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BWpgndjYL01xMr26yTqLCDFb3b3BUdaEwmMV3w6lpNxQlF9nfElD1_UcCEZeahMAyxlGtDAo9E95zULo5CnbGtFfmSwwTiO8w0eLTSUU3eGTTFjyJodIhRXfb1mNyueTfGxdhQ-BQPqSccnAMUD-SwELOF85rmpjgNYYBsgsNrJTIqR42r30soKY9K397FgH9MEiAvncM-I3KfBaavaRkBXUqy26CsT_QkQasY9uy18Klk_V_SIeXjCJW-4nRrL0IY-NU6LnFalPmB1EN71EfKvtPHdSVWyzAdCVOeO2XP7ILoLsTwJ4jZh083qGxRcOqOz8vMyM5JLf94B047RZzjCFLSBBZV9JXOShSUNdtRBPxEH40Iqu3t_ZjPjzeJNZSKGbzfqLere85yriK3TEZiBqBWdvLEoz7LyzM_yIR-kqfP6y25AJLmXzR1FKNSUN5AB2v0lJTznmJvp1Xk_Kyhfq6U_vyBA4ShJszO1nggC_JybvYe4l9Sak9-brokCoVe9bbfBSlATREN_APL3V8LvQdDaRhmkUpcXZ0dv3Jr9Bf750cqTUj_WutabdpfdhnN3tDHt6Sc8SIV7E6zKD7cM5wQ6QiMfl64FZKNZnNu2YunHT797mkPSTY73QQQielqoT0cRkPfUGW8ApktzTpQh_daQDZUbfZXEfxO-g_5NWCZWyYEK1JrIY9mWrDGudNEjPSSY82gjTa-5p7I0hxjAvq5lEa37lcEmN240lrM9t3-pulJJuWkyVquIGHpXdrHnQoJ1ap7AiaoHghIELCmOijlGuK1Z6Zyb2mnMFQ1iiYA68QITBkNFhXttOHVuPF5zjAqhk3Agw==&xkcb=SoBr6_M3-sezvO0LXZ0DbzkdCdPP&camk=4HOcmqOLYrBOJqPC6r4zxg==&p=8&fvj=0&vjs=3
"Principal Software Engineer / Java 17, Scala, Kotlin / AI Application",Motion Recruitment,"Santa Monica, CA 90402","$200,000 - $230,000 a year",Full-time,"They are looking for someone with 10+ years of experience and someone who has experience developing in Scala, Java, Spring Boot, Rest APIs , Microservices, SQL…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DlG8eQ-E_eElbjQUAvh1Po9TMRdgcP7wLVIjfv-ORu9JgO3eKYfgel2s47D-0NuUVIBkfUAb2mDuf8Y0sVqfiUzMUvdMR0ur_VCPoZbXCO2BW-cw85tqN8LEVC5Dn1H1mHealxO_9kvqTMVZvVIgX3cuK_C6bqt1njdttr1ECOCHFmYsvsW65osF-MjhJF_0rbl1QOAMYFC4MLQ6WSZT7adAK32rJ0pCx8tqa6Aoyjgx3nV5oMyNF9vYTg9G_9zqvqEyZgKb21AUggqeUDJ9n87iym2QlwmjPYkUXmfWzPlnT7Iz3tXADhQbGAXhXvkoyIhSM4w2u3i4aeyNw5lvuWiFHbzoO22ZsPsIAR7y4Djkf1wF9OR9ypXTCy-ptalc2NWXpMVv8IE7FBKD2SRiFFv7buDikna46VUWW0diPjoP3YnGCj2he4qEJpfojhE-GZq9-vjGRtnxUWvpMOKYHNOl4a2kUyY29gSu7qNhgq8S0yXhltgtqwSCWzmhxqedU4ddCDYwcjuGEv9tcMeMGTc6a9lMBKPDu4Jq_PGbic8Grh2L5MQly1yHv9824Cy_QoWgDbBwk8HobfKurCh4uj5Q68YJtZvxN8HLPr1tOVgWvQQ1LDiilnkDpwN5TFIKq55sS8EzDw_UsdJFVyLj-tHdciDKDmUe1zkPoVvnRfnqV6MA3Y5Yb5CWlPf1nhRomj5aWuW2AMhr-47tvFol1d8l1zvwAAKhddZZ4BPPIgSZCXXkg1r8Zg5wk5OPFDowKO8c3WqCZpU21D28ETnk5UdgyL6hl_aWMyvMXOAQ2abKzSvlldb1QwhAoIbG9GCIpltis_CPa-N8Phfi9zg4tQE9ognYMUCfCAVjQixP6S_SzFJzXb5PxB6KeBJyfeqeyjAherX-y8un1pkJIRSMA7SAXaEkNWSfhimro6jQapW0U_y6y6UqmsomntuXei1fB69C3EPKYviFQpi2e39TaTboBruNwafFEKAfogz28n5qlxjsfF16ufgEDJMxO68Vv1ANn_GqCUP9ULFmF5g3t4N7tm1TI3J6vtDIbYoO9OetIRX01HNIbHGoHKKUvgxts=&xkcb=SoDf6_M3-sezvO0LXZ0CbzkdCdPP&camk=H-lBaXMUocKZ3rvXdkQH-Q==&p=9&fvj=0&vjs=3
