Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
Principal Researcher - AI for Domains,Microsoft,"Redmond, WA 98052 (Overlake area)","$137,600 - $294,000 a year",Full-time,"We closely collaborate with multiple research teams and product groups across the globe who bring a multitude of technical expertise in cloud systems, machine…",https://www.indeed.com/rc/clk?jk=f15456c9f7a5f157&bb=wdwuWzW-f9C22CTWpSfmXJQlDr6NTp3oZggMBcid5K1ysoPHEOX8TfGJVMyEhXUIAO8WKLr1aV8SmcEuNWVWbjDDv9aztb7vkexrOmkagR2-uH0tVlD8XQ%3D%3D&xkcb=SoCV67M3-sei4x6pGp0LbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3
Postdoctoral Fellow Artificial Intelligence (AI),Noblis,"Reston, VA 20191 (Hattontown area)","$60,000 - $120,000 a year",Full-time,"Noblis is seeking a post-doctoral candidate with a strong background in artificial intelligence (AI) in Reston, VA.
Design and perform lab-based experiments.",https://www.indeed.com/rc/clk?jk=e813e393396b2f62&bb=wdwuWzW-f9C22CTWpSfmXNzEh0_QIICwQhJe-1Fopj9TSmAwuB6n9m8RepKPM0VEc4k900eXgzkgBY6mGzab-FCjL8242A1RR1H7gk8IK1aXw_Nfaem63A%3D%3D&xkcb=SoAh67M3-sei4x6pGp0KbzkdCdPP&fccid=05d6cb8b919478a9&vjs=3
"Research Engineer, Computer Vision",ByteDance,"San Jose, CA 95110 (Downtown area)",Not Provided,Not Provided,"Explore new products with artificial intelligence technology at its core.
Conduct cutting-edge research and development in 3D vision, especially the 3D digital…",https://www.indeed.com/rc/clk?jk=5fc73eafaf86b183&bb=wdwuWzW-f9C22CTWpSfmXJGiYL5PG_tZVSxWEJWRV93a74_VP_A2-MFKXHPlYXDh1UusD1orkHNCaSFcBXX5qy2f1mQj14IxgiNv9mwW5AsvIA64fbtsOJxBUjCSPF1F&xkcb=SoC867M3-sei4x6pGp0JbzkdCdPP&fccid=74fbc768a4e5bece&vjs=3
"Manager, FCSD Quality Early Detection",Ford Motor Company,"Hybrid work in Allen Park, MI 48101",Not Provided,Full-time,Benchmarking other OEMs and industries to identify best practices in quality detection and resolution for products and services.,https://www.indeed.com/rc/clk?jk=4a1524d8f73038da&bb=wdwuWzW-f9C22CTWpSfmXEOigZKP5Rl9x6Y9dwGn_AyotJjN_4WbEfzzDrL1pa_HlmXzLNhU_Fvg5VXVRXa4s32m2s3COjTVet8WpRb7RNdtIfJxWm7Lvg%3D%3D&xkcb=SoAI67M3-sei4x6pGp0IbzkdCdPP&fccid=761c44c17d636bfe&vjs=3
Enterprise Digital Sales Leader,GE HEALTHCARE,Remote,"$132,160 - $198,340 a year",Not Provided,"Lead the charge in driving sales of transformative digital and cloud solutions that will shape the future of healthcare.
Regional travel required as necessary.",https://www.indeed.com/rc/clk?jk=fbb5734735da06c8&bb=wdwuWzW-f9C22CTWpSfmXL_VeWyhel7LTI244wKw9jSRqou1kydPUpt09rqsjsC3s0qxsCf16m5RioGVitZt4dFi6Bn12Aklh7IgaurxjcPAl3ygY_VGknSKBgde7of4&xkcb=SoCG67M3-sei4x6pGp0PbzkdCdPP&fccid=65b5f2aba4dbd31f&vjs=3
Postdoctoral Fellow,Harvard Medical School & Boston Childrens...,"Boston, MA 02115 (Mission Hill area)","$60,000 - $80,000 a year",Full-time,"Develop innovative computational tools, statistical methods, artificial intelligence techniques, machine learning algorithms, or network models.",https://www.indeed.com/rc/clk?jk=50a3bf9dcbf0f499&bb=wdwuWzW-f9C22CTWpSfmXJMZv3y2zmD8_OEBZ_NeS1gPCIwZqy7g66T_4ZJVbaMVMkfre5sYaFCXyyDyiF5Ljxx3No-DF0eouLXVrjihXUGOXsn_daQjLS7fBQU2I3-C&xkcb=SoAy67M3-sei4x6pGp0ObzkdCdPP&fccid=130783f8af442acd&cmp=The-Methodist-Hospital-Research-Institute-%2526-Weill-Cornell-Medical-College-of-Cornell-University&ti=Post-doctoral+Fellow&vjs=3
Experienced Machine Learning Engineer - Payments,Plaid,"Hybrid work in San Francisco, CA","$203,040 - $303,480 a year",Full-time,Were looking for machine learning engineers with experience applying state-of-the-art machine learning and modeling techniques - including natural language…,https://www.indeed.com/rc/clk?jk=8562b1955eb6d61a&bb=wdwuWzW-f9C22CTWpSfmXFuAVcIYN3VnqLDiHKekLHe5YL2x4KJ0PXsrBkEFTiXSx4dQOSYKv9cncpYQpE-ECmmNONzsoO7kfx9cf14Vw9hwvG1-yXrvZ4GHrN2szSVp&xkcb=SoCv67M3-sei4x6pGp0NbzkdCdPP&fccid=4e377e595707b4dc&vjs=3
Associate II,"John Snow, Inc","Hybrid work in Boston, MA 02210","$72,246 - $105,837 a year",Full-time,"Utilizes emotional intelligence to deeply analyze and understand problems, synthesizing information from multiple sources.",https://www.indeed.com/rc/clk?jk=45144626687579be&bb=wdwuWzW-f9C22CTWpSfmXPrmDHnur2rQ2KbuHUwGW100HuppMQYkkzDpnVBw-ROYYlRYNfcRc-XlAYHTuMFmO_IHdqjQJ2BPFsuTQxE-eYAIsAZXyVVrarhmf-9TRAVy&xkcb=SoAb67M3-sei4x6pGp0MbzkdCdPP&fccid=52f9a4dde3bc5fe5&cmp=JSI-%2526-World-Education&ti=Retail+Sales+Associate+II&vjs=3
Chief Medical Officer (North America),Ada Health GmbH,Remote,Not Provided,Part-time,"You will have a deep interest and demonstrated experience in the use of healthcare technology, including software and AI, to improve the delivery of care.",https://www.indeed.com/rc/clk?jk=1d3cb40c4fc0f57b&bb=wdwuWzW-f9C22CTWpSfmXEd0tzNWLV4xlcxoHfG3qhkRCcutl8zg0DSngBT4fGAZlQf68QaF3vOKz_tiaPATCAZ-w48miNpU3m0lM59O4csYwiPWEhQbDT3Zjg7uCrWQ&xkcb=SoDy67M3-sei4x6pGp0DbzkdCdPP&fccid=5e48858fd5a2d943&vjs=3
General Contractor for Ai Smart Homes Real Estate Fund,AI Smart Homes,Texas,Not Provided,Not Provided,"This is not a part time, full time, or salary position.
As a member of the Board, you will play a vital role in providing Project Management, Strategic Guidance…",https://www.indeed.com/rc/clk?jk=368d14c38b636c2b&bb=wdwuWzW-f9C22CTWpSfmXCSXuz_MUdTK3LrqAzhD9EBLP2VbEXUGIEKiqtscuJ9XvL_amaZFN5tdTzZKuTE2OJayYVIaKwVY-s83CHUYX65UBOgkordvQrvoMc0mLp0L&xkcb=SoBG67M3-sei4x6pGp0CbzkdCdPP&fccid=8bba3fe725b280e7&cmp=Cryptoshare&ti=General+Contractor&vjs=3
