Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
"Principal Psychometrician, Assessments",Khan Academy,"Mountain View, CA","$152,908 - $191,135 a year",Not Provided,"As a key contributor, this person will play a critical role in the development of innovative K-12 assessments.",https://www.indeed.com/rc/clk?jk=91a049d4ce86c06c&bb=trNnebjlRAD1RvYrWX8UZEJ5KoK1C9J7bEcNJS_D152-rn1CHaClRpNzLrJ13yCL7fzYdilwnuyySpuFDV0DUhafPWL1K78oUh3Q7_s-4cNnQcg1ZJhkonKHEM0TWSDx&xkcb=SoBT67M3-se_Xc0LXZ0LbzkdCdPP&fccid=5a41b08a1f7f1794&vjs=3
Front Office Executive Writer,Artemis Arc,"Washington, DC","$90,000 - $110,000 a year",Full-time,"Subject matter expertise of new digital tools for technology organizations such as machine learning, artificial intelligence, and telemedicine, preferred but…",https://www.indeed.com/rc/clk?jk=c4136f55583a43a7&bb=trNnebjlRAD1RvYrWX8UZJ01kAtKjfxLkr317Jq8_pYHnB_Jc2vpEV6BTNTWIVjypWTCxKIc9QhB2Cg0Riq3x9zSJF_pNdKdmZi8ghjVYvSB0ulk-2PX8lLNmczamKjS&xkcb=SoDn67M3-se_Xc0LXZ0KbzkdCdPP&fccid=31fad60de5c5ce0e&vjs=3
"Applied Science Manager, Applied AI - Data Cycling Center",TikTok,"San Jose, CA","$20,100 - $395,000 a year",Not Provided,"You will be accountable for driving the innovation and execution of the data science practice.
This includes project collaboration with the business, and…",https://www.indeed.com/rc/clk?jk=a24e1d6397d991bb&bb=trNnebjlRAD1RvYrWX8UZGBX7iu4ePMWP6xWxLJZiy-BG1F3_Pnx8zEWPRBtiGq2pGygwECP2-qP_nBH6MpgsNi1lEVReUDvesQEwL3COhUsVRF45YUefFdd6ydX4a7V&xkcb=SoB667M3-se_Xc0LXZ0JbzkdCdPP&fccid=caed318a9335aac0&vjs=3
Tenure-Track Assistant Professor Position in Artificial Intelligence and Machine Learning (AI/ML),American University,"Washington, DC 20016 (Spring Valley area)",Not Provided,Full-time,"Qualifications. An earned doctorate or anticipated completion of a doctorate by August 2025 is required in artificial intelligence, information systems,…",https://www.indeed.com/rc/clk?jk=2bec7ac91d1d38e7&bb=trNnebjlRAD1RvYrWX8UZFxTB8HkGlgmrNT0Vh4xR3g9rdBmEsjMRk43QQr4n3khU5Vj60uvLICvrbb12dAKTm_xQRx32K3jGoen9dqBY84FuYs5ryffppbwlwXqbDt2&xkcb=SoDO67M3-se_Xc0LXZ0IbzkdCdPP&fccid=5e764e22085b3434&vjs=3
AI Software Engineer,EquaTalent,"San Francisco, CA 94114 (Castro/Upper Market area)",Not Provided,Not Provided,"5+ years in AI/ML engineering.
Proven AI/ML project experience.
Health, dental, and vision insurance.
Flexible take what you need vacation policy.",https://www.indeed.com/rc/clk?jk=ebc25275d5b9cfe6&bb=trNnebjlRAD1RvYrWX8UZHAddKRElCIyO7p-sL8gOw_0IHH6D4hnMoKq2BpZ878vnc0WbNjC5GAVB0RCOGHETJ-FUvJFeCMCDS384DyIcwL-SAbUr8lrbCTSnna-OYoU&xkcb=SoBA67M3-se_Xc0LXZ0PbzkdCdPP&fccid=2ece46cf995c6356&cmp=EquaTalent&ti=Software+Engineer&vjs=3
Part-Time Research Associate,Penn State University,"University Park, PA",Not Provided,Part-time,The Human in Computing and Cognition (THiCC) lab within Penn States College of Engineering is seeking a highly motivated research associate to assist with…,https://www.indeed.com/rc/clk?jk=58f88c42b1e729d3&bb=trNnebjlRAD1RvYrWX8UZDxLEcZxtHpTQ2UWZB_Qv4Moa9vMBvn1ZvlEDlavvn4pq7yLH9BGjRwxmlM70JJVXcBAyCCzC8ZBxHKieWFcD3AdB1LxKjhj9A%3D%3D&xkcb=SoD067M3-se_Xc0LXZ0ObzkdCdPP&fccid=ee32437d8dec00bd&vjs=3
Administrative Assistant for the Dean of Science and Technology,Germanna Community College,"Spotsylvania, VA",Not Provided,Not Provided,"Hiring Range: $48,527-$60,658; plus full state benefits.
Full Time or Part Time: Full Time.
The Administrative Assistant will provide full-time administrative…",https://www.indeed.com/rc/clk?jk=836bf386ccda81d7&bb=trNnebjlRAD1RvYrWX8UZI_LluYs87Pw_b90PKoHpcmAhuuTzt7NdgDeuunVtF5OEWeVc0iw0IuyRfK2SzRz-yWKaSF899frE9fS9AgR3zXzEAOGxQfYzSpQFnsqAJH6&xkcb=SoBp67M3-se_Xc0LXZ0NbzkdCdPP&fccid=1b01e4b7b6764d7e&vjs=3
Senior Technical Writer,Microsoft,"Redmond, WA 98052 (Overlake area)","$117,200 - $229,200 a year",Full-time,"As a member of the team, youll help people in all kinds of organizations understand, plan, set up, and manage the latest cloud services from Microsoft,…",https://www.indeed.com/rc/clk?jk=ba8222a74e374bee&bb=trNnebjlRAD1RvYrWX8UZDB4XykDxlpsuwjtDEq6KIlgx3pNlRyB7-Ybg0-dUSmfqfdrLfzDlcCk1C5r4gr9x32qqTD5qyPvK7J2fd6KICNUyi-0M376WA%3D%3D&xkcb=SoDd67M3-se_Xc0LXZ0MbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3
"Machine Learning Research Engineer, Natural Language Generation (NLG)",Apple,"Cupertino, CA","$143,100 - $264,200 a year",Full-time,"As a Machine Learning Research Engineer on our team, you will build and iteratively refine model pipelines that enable multilingual text input experiences on…",https://www.indeed.com/rc/clk?jk=dd4263cd50d5fbaa&bb=trNnebjlRAD1RvYrWX8UZK3DQZmeWxS4nzcqQ6y4TsFCoqUEU0eF1Yp_jXZaKhLGO6LMgbJDyNqY40dfyZ2MvwIPjNUrTPx9VhTJYIkBNkpFKuDs2jkCMQ%3D%3D&xkcb=SoA067M3-se_Xc0LXZ0DbzkdCdPP&fccid=c1099851e9794854&vjs=3
ML Science Manager,Abridge,"Remote in New York, NY","$250,000 - $300,000 a year",Full-time,"Our enterprise-grade technology transforms patient-clinician conversations into structured clinical notes in real-time, with deep EMR integrations.",https://www.indeed.com/rc/clk?jk=c80dadea504899f9&bb=trNnebjlRAD1RvYrWX8UZFgh_CAgp1Ug_8ICKJoJ_TeYqSmkmAFM6yLT1AV8gyLTpsvmc5y3SF_MTRAnmDTWD74Vty7-d70VbcO9rkQ9OBmZudE8ZMFrXPx66sQC8jUU&xkcb=SoCA67M3-se_Xc0LXZ0CbzkdCdPP&fccid=5b2e61563c231592&vjs=3
