Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
"Director, Analytic Services and AI Integration",TMF Health Quality Institute,Remote,Not Provided,Full-time,"Experience launching technically complex programs, projects, or related work that include the following: big data, analytics, artificial intelligence, and…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ayfsi7bZwdEINvSTe2ayB8wzNrs9wlIq4i_fpG1GWJ4rl6ATpPY-nGDmYW7v3F8MpN17USMxm-uF5DbUSqYs1bLkBbPUuw03OsLeWJpxCgT05_gNzil6ofYMeiQHm3ZW7vDgpwFhwLgrymBOawbBSrv1tx0J_NO2pFBWnACl0Aat1oGSzxdOaeGf7m5Zp7ubhYdic9XEmgeTuhoaqve5nzjijK4PW9fBd1y9aYm0ksDAmLMCBJeC4LEW0n_y8aUyGJKadU2RLF0-G2ZgKgkzlXUsmp-ZMvroSaEm3d8jIKjcLGtbNPupAYY6puXQtCK3SeiMDDgW61ugPw3wDOTLL2nHpXYulPFiggDjaqr1trx2ujirhuFVyVnME6C7pBdPs1B4BbU1OAMPy5vp9alUFyj_CXPXlvMQTdPMND-jTT4veZpOMEv7wEgUe-LS-XJrfJDqjKa206UPCVoM3G1HPkPMcnuHaXUh2HAn7mEJCN5LRzSnyey8wgPW6aj0KIqR4peq7WCBqgAggCJRQOSuZ4lPGq44CKHa4rx3-t7-nact8571PfnzGMUtqpSJ9jeg919XZdXveJYRnQJFrWmuxEI8rsJrl6dtRayStI93Xuijz2aWq5WaakQY2HnjTWZEU=&xkcb=SoA96_M3-sfKLi6pFx0LbzkdCdPP&camk=nUmJqO2E8rjeCqh1OdSp3A==&p=0&fvj=1&vjs=3
Computational Chemist – Director / Associate Director,Klein Hersh International,"San Diego, CA",Not Provided,Not Provided,"Our client is a small molecule drug discovery company, employing tools from chemical and computational biology, in conjunction with precision genome editing…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B6r0MQM7tzlXsAiVFnhMI9dYL5EKq7SUYTGwVfYdsqRfNB59_EbA3aV4QNf-OGGSPru8hLsTKTHV9EUPZzQngUgWEKl-mOuR-UQtr14B2qeNuSGhjWR4Q717mtn83TbAJ35E5V_-jMt4z6JKxNTrSafGPpASiPYm_G6tRJoO_e4rz60m7obkb4mRrOqoqH_VQc1BjjF_eNDfnZNmpKXm7LneumXTk-Z0AKBlHvyybtDsf36D5e_NO8eVNBXR6NzcWQdt0Mrl3hNjWAnhoTrc6rqhvTcUwqmMEFQWleUuZ_bm0NzoqXJxyGE0YTpPtd0TgtxtZB7ylMwKFNiRCMPULgaT68jXCBaOn8xemGwg6yzIBIUc7qShuElr0Zc1RflxmVkWwXzs8m5VRV0CwK8G9YOkuYDDRLj4HwN6OeQ1bZMJ9CRprvwfcOBEF9CxRZZV8PAf3agxmLl7COlPewAV4m_QQP2QTsegHNmAj66bEK2mHwlAF_ljymCtJhQUPBZbxaM7R6D1u2amBXPAd4Hg72-6STFJKDdRFmCpJDtq10YrhR_G1SmrmG1gZEQI2czqgteG_GQWWx7rx8d8yTNff38JUtDzvzJRFkCOiacwwmpgRw3o55YQyDHlBseBI4lH1SAL3wqS8qY-QFyt-5Ig7gv6GwaoZixrAVW3lCqHG48EfeE7EA3XUr49Rh48bgdz5_m8tXalzMrRD6Dh_8-m0m8oB6jwf3bB0kkF6TbT4Zh-a5corc0dvoKVQJvm7ecvLLSxxgwYxzWxk0-oMCZDCMRSvM53QJwC-kx-UV2DnC0j2YPvvXGySkCfwsuohAjEI8RHYsOX4i9X-0yv6CBHitPa_PZrm3qIbsAvepmVrPOVMn0XCAbzOrBYvuF-BGccBzuAwVk7EVtmPJfU4c4hAt1RDJ3dCRwu8vJ9GgqcK2GFT4G5lJBVmK&xkcb=SoCJ6_M3-sfKLi6pFx0KbzkdCdPP&camk=cvIYj4HMher8wdyPi4MMng==&p=1&fvj=0&vjs=3
TARS - Machinery Maintenance Mechanic,QinetiQ,"Marfa, TX 79843",Not Provided,Full-time,QinetiQ US is seeking a n experienced Machinery Maintenance Mechanic with specific experience in supporting Telem e try and Control operations to support the…,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BstQ1cHHlvfYhSwKW5jdz4zt04CF6fXBYCw07jciM2M5tVknVIitWGkINCdTcrGiE826ZcqmeCiySP3RicK5RxbJ6wJVZnTZnpD9QCG2sJHtzPfF50hAMEaABP5ksIooWVw4Vq8xYQO2QYDge0FS2XzDOjROi3dbux_WgawxBpo8FqMRAV0z_-q17Ap_YpNc5Eijfcj97ES8uT5l0e-I4rgpdT_68BztPdShOaIRATOWK59Wa3rZhK8xDOVK1E2lAchqbz50Fo9uwspVqKQtifWBj4gHnbNVE4vUqgJCscZopzHK-rsbWKfP97MltXgTh23fHGMobyZpy5oo8aXcns09D-lbg-PSi7-yPkx4iIxqE6zTKLEYfYXw8nq31R_Bni4nZfZbHZhKaYGCu2J9U-3goCk_9QjnbTaPTgmA38ImT24juATM79nINJGHsK102Ybzmd7uEMS_Od4jCQYu1b-KzcBB7mxwszfzRGRtyeGhN1iIUf2nSj_vdiDwFwFmOD236cOlYCraofgFHqfGarPuK3aMNg9t2YE1qNl9EB-aLjVhuJ38NLGa0vdFZCy7A47FQWgUNrxBEsS0WBJp17EMSMnggd3MskkPicd4ZNZCW5xc-dqSuBb4zJOgzonoEi-qO1ZZE28bjy4aq2JtlQi65DER1vw0s=&xkcb=SoAU6_M3-sfKLi6pFx0JbzkdCdPP&camk=nUmJqO2E8rjeIqyXENpptw==&p=2&fvj=0&vjs=3
"Director, Data Architecture",Insurity,Remote,"$130,000 - $170,000 a year",Not Provided,"Be an expert in one or more areas across the Data & Analytics domain including data analytics, data integration, business intelligence, artificial intelligence …",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C2YNyQh3GFAwQ-dyuiZmvfa2S_250bNGRBUZFpswMPsXcMcw7j4OwuCwot0f7_3CStRURn2rH6RIsPv2n_opzri3-SW-kBZWpnuWDMFtD6yoxAjl8mCzKN-s38AUrUYnCJ3h-gLqH4HW7WPh67rIvbGbFHUkdTMjGI6XMM4sIQHcAnaSlEsCqxT9MQxDhRZWCMzN-QW1KJV4je3qwKPzlQPY6EWRu8bhrv0YwM0JL_pDteriZ7_8dZiu53HrB2Fvh_ZXfobIJJFkeQAFskXpPAnwPSJaZnCERROzqqdrmMdKOj2eSe24dMyiQWRf8GWafFkTu5lFVSuIPqFLanN2wMI0cdHISb4Qzgu4aYy1caYDropeGSy9G3VSAfBha-LmXibpYgFTsVwb9LftxGetbhUqUBdDxRPXHoQhrSzt88enq02nDyFeAaYJCAOq1ainKG49RuEw78VC6G1_vTAkWo3T4rsGuVPti4f0lQegFjsUu3LSch7DsK4WwtAyGO9KP-AIjNXcNw732blof37XMuyyez_EW7_QuNB4mpmBGKIb7Kkk8p7jYup15AOBvmcbxKlTp6TUv2dYKXEuCgfChTIjfT6lFfhE1wwnqWClQSGGPBV41raGN2SrVrzV2YYJuoyimCx1WiFR522RUw310vAQOczcAaJI0abWvVXSPnoK6K2qTK8NOY&xkcb=SoCg6_M3-sfKLi6pFx0IbzkdCdPP&camk=tQsC0y0u1Lr3wSThIsfJ4w==&p=3&fvj=0&vjs=3
Data Science Consultant (Hybrid),Securian Financial Group,"Hybrid work in Hastings, MN 55033","$84,000 - $155,000 a year",Full-time,"4+ years in data science or related field developing both traditional algorithmic and advanced analytical solutions to complex business problems and projects,…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BrLlW_ZcUuDJ6jZ6w7g5y0dbJg6hSE_bFUiaAMAdSUKjwRuLRuecyYddHAuiD33dF3fgdrBdDrh5I0vsCHp_fyV85t6e6yCx8pa0g5cU9mP-blZBaKHV3ZhC_AoSnFz0ql6jaFsLzLnQdZWUWzlwtjs3wBvPXEntTJnJVfAmU4Yw0yRNXhH9NUA2F5-U83YiQ68XEyeWaMVA0Po2ycTpBtbbXo-bx5Oc9JWVyBtvZY4sKRlcnh1Q3TnCxAKj7AJ6Lakt2-epvNDa2ruW-PK7tPfued2cfVFFhJz0s-haFx-sGGuLtYm5-6z4Q4FDh073NrFBcVhQ3Qcdl0ze6ynAvCJt3weaJJCfB-OTWeh8VZ0rSkii6BLF47WXtP_t5a1Chi6v_7LT0QUeJMRQ_3y4ypMsjrZRW3nkO2DLMU-iYtz-aHY2_F9439xtPvfpev70LLEDCTo1Kd54KbHK3wd-I2m3KXj0QX7dFNnBdmEe61Rqp5Nsl_4JMFBeLCvuDUq4KCIU1P34uOgNWr3YYVQ9IkDVEIE9g27r5gcBe_lyhJ6SeL1dlcULM7-6AB2NAdFahtuarRL1yXKRNi_BmBJVy4OxTWXjrOABjoZuNTqbiv7P2g_eYdCbHseehWGmEYf9D6e4eI56QiGSsw7Q3rCwnWSd9v2UYPo-6jRcnnLk280OreV_kL6X3WTfEioPDkr5EyzPKBjzSz3C4zBtHVs-jaEq07xVMiO4JiEUD64DvTQyClOrKUuqnpWQyOvVhteXGpweZUALntZsEW7SnoqvNrVqmzmJb1jnEKYFmAaP4z48NaM6V8eyyOn4Ho1B5bORUr7pzFkiJ0I2UCnxeijxzWiEouOlj-cIcvhAWFZmFACPmlqhWzng5LijQ4YXdiWHFiw71Rv-xv4jPLMR3BHD47b8QIv4xnizve42ThNUOoZ5VNSRhVoHUa850ZlO2J2hTj0p-lisI0uYpG9ZcPWiMznWXd2FUYQis=&xkcb=SoAu6_M3-sfKLi6pFx0PbzkdCdPP&camk=f416UQcMBpAMBHzhMBUx0A==&p=4&fvj=0&vjs=3
High Ticket Sales Closer - Sales Rep (Remote),Woosender Inc,Remote,"$84,000 - $150,000 a year",Full-time,"High Ticket Sales Closer - Sales Rep (Remote).
WooSender is a rapidly expanding SaaS company, co-founded by two marketing experts aiming to merge business sales…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ALAoJWNfCWsiK9KMaK8O7awlCaKA_AulsykHeUQgdUEqhuG8Jz3k_zY_Uen4425UP_suDhejvGBXiFRJLKr3wIhf5NHQWkIIHOvIxSSVhyVa4OZs8I_k6gjHuBSweYR6fNkIOY6IKt6kctCErrpBUc_Gy2eSCh87VMiEFqE2qiMpKXpFG3VlkD-9890AeZMMJ_vJ0idPZhNPovRGzsraK8vRxgs-PFE19Rc5MJKx8hCTAkyHXr7FO56RTjmJW8EnxaSN2Vb-_bIUcmRV5ZF6P4tqMsygUBCEyPCNXGWPAFaKCbnfno_BbrkrS27ATynyvCwJusLIjnsOEtUsUwE30_8D0rDd8V7lrsEZd5B8HezLZmd8BI_yVnu7SSa9AjAjoTjgEKP6DPkQp06Lwuflnn4ZxwjawqI6nlX8oqI5LRbjugfQ69W8KGmyJRRFrenTNUTiTdAmjDAT-p02ic9U3SK0Sx-QpGU2V7y3kB--mquB-bxIhP85iGfZ551J1OgZ2ImeYlRbb1eTK4xMJdFyBnEeqB0Jm8WuI7Cv71b1IamJMxgf7FjK_YuH6l1aOl4C2f0cM5viJYBQ0E5-V1bsnZMi49v30rQCoLDl5ZwcTWUv1nny3kJGS5wQ_BhCE81t87WOQYHU6E04JLS8xjoYHs9YLHyeRoexDkFQtJw7kE_AFH0h9fegGp&xkcb=SoCa6_M3-sfKLi6pFx0ObzkdCdPP&camk=4HOcmqOLYrCKgOVOGV7sTw==&p=5&fvj=1&vjs=3
Benefit Services Representative,Associated Industries,"Spokane, WA 99201 (Emerson-Garfield area)",$17.94 - $25.12 an hour,Full-time,This position provides data entry support to the Benefit Services department by accurately processing enrollment and change forms for existing group members.,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C6AFO-gB4LcG2FdDNTApYxoDIu6b41BAC6CM5-mHeaWvORc1ow7cZb13Fh3VVTOBKd-KNt21DVoJC_HNk0Mte2o2fySc-DgmzrTPOhQ7UZkuD8RtA_a5KIFS4LeM-F3qoSXD50IudtWU9K-8BUi2OpEouYo3d-YmD_8gIgvv8hJHolNdOaOwlxHb8RuPb5IvNJ-g1Fe75HkcPAQ62Wo8obMeDtcT3XBB6YGCqSzoHIrsT1yCJOXxbLaMvR9i6NbzYVuREDas1NfGDfAkBNPz08m6HVRGsyYtcDdunq5lAVU5hEDEkJ_IgiRCHf4k3hQ4jT0yriViQ9LtWcT633ty8I95qolPcCzWG1tn_MkFBklIKWkkXtfr05JUZe5TMI7JLS9l_ftOZRvcaTI_rIWyA66qUxA87D6-wnlGiB_QVsHAqGE105NKGgFiXv9ina3aX8vJHPZTguvZzd9U6kFKXvKB4B1mmcdxQPARetGWtZbLXvhPSOPgidOQLSX8sETz6m8E9KN-D8KBDvawZEBDdf1PuSw2i0sBu94ARB-siai2mqClZMyxj3-l7NhTznkYu4aZzlTCecKbWSqX28OCpKp9FQKxn0yy3M5IFyVlhlthkpnBA27e4SpTgLYdMtnyE=&xkcb=SoAH6_M3-sfKLi6pFx0NbzkdCdPP&camk=nUmJqO2E8riV7k_U0vWMPg==&p=6&fvj=0&vjs=3
"Advanced Practice Clinician, Primary Care, Eugene, OR",Optum,"Portland, OR 97086",Not Provided,Full-time +1,"Flexible practice models include Traditional, Hybrid & Virtual!
Full-time or Part-time.
Average Daily Patient Census: 16-18 patients.",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BWpgndjYL01xMr26yTqLCDFb3b3BUdaEwmMV3w6lpNxQlF9nfElD1_UcCEZeahMAyxlGtDAo9E95zULo5CnbGtFfmSwwTiO8w0eLTSUU3eGTTFjyJodIhRXfb1mNyueTfGxdhQ-BQPqSccnAMUD-SwELOF85rmpjgNYYBsgsNrJTIqR42r30soKY9K397FgH9MEiAvncM-I3KfBaavaRkBXUqy26CsT_QkQasY9uy18Klk_V_SIeXjCJW-4nRrL0IY-NU6LnFalPmB1EN71EfKvtPHdSVWyzAdCVOeO2XP7ILoLsTwJ4jZh083qGxRcOqOz8vMyM5JLf94B047RZzjCFLSBBZV9JXOShSUNdtRBPxEH40Iqu3tShNUT2YxenlJK18XMTtu9SJv8JPdyz90svNvFaEDUYqaBiv76QdU9CVVs05vpVdE2fRP3rHYRaxSLMMovmgmXrXFhb3LlWwnlaKXCWmIuSyp5wyIXLTRHCISsELtUhGqtUdiCEvDAqdSEgSZKEM6QUwiGWRE7WMraSOPdcfW1olD8c02uVO7r6iUBlKnyWqekoSr8ZjKqs-_5FkJ4g83NiEI7oI3vFZiS48gONG1ArargvV1E6YYpTrxxmVO5VP5qigzWWYZSUnyxIGEcJbEJqiBe8tso9iDk8ZDjLdAkjhbR3V1_apSqMSYdm1lCYk67Jg9TjpfTGQcglvNCPshghFeb78h8TVpiw-ZLri2_Zh_i84crnQKxXCES8707VA1vrX85JAjodwpJVVImPfUb_XeybqYwKUylRPRB8ibvNoNkre_8mZyCX0fqt1oLKEOSh5rNgaf5qyFWa6dnQtr4g==&xkcb=SoCz6_M3-sfKLi6pFx0MbzkdCdPP&camk=4HOcmqOLYrBOJqPC6r4zxg==&p=7&fvj=0&vjs=3
Lead Software Engineer - Java/Python,JPMorgan Chase & Co,"Houston, TX 77002 (Downtown area)",Not Provided,Full-time,"Demonstrated proficiency in software applications and technical processes within a technical discipline (e.g., cloud, artificial intelligence, machine learning,…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AF_nh5ZfsFsBmdMtl0VmSp3qr0hiO0v4aMZualv0QEXwqXwKBnae74Vx7nmyZGlXKZ0Ydohm0lz621-EgM1cXMdpc8fcN3906cNK2i1_-__X8XvvRANy2jTKRK6WBwysja6PDz5QzxN7rgpR-8-hy_tJylu4jf7PhJ59sFKMBDEpjr6tpeuKEFSAPZ2YgGJnkbu5YM3ODby7ofLMZvEvxWXnlF5xGxV1q_R-7njGeyyTbCCgCX25Awfh4gD9qRk_wTSxNobxOaq-8T1oxuIuy0c1UDIUanMFj91vemFlkZTHazMemPYBTkCi5_iVZdOHE7ABNfDzeLxnDVAPXsJg9EPLJk6drrp-7v8q5_p4kvU_D0EwNoruOXhwbx9Kx7N9BI9TxbZ1Zpz8hqTGCkhJryTZFtsMHzFaTiWxw7X2v0AMoXP4wIUXuuXnIAUgHo0fbh8oPjelc1osrpudVR935ggVUcxXRcn-5BXcbBv_WYkc4pK850BH8un1Ww0SOND29TuM6feasbErkqQlNkhrUJ5clMnIgmwaUt8aSbQv7kdAkL7qBt2wr7nzHeMYZT2fAMMkX9hAOuyLPmQS8empZxkJ-oh4MO2tEXlqvZ9Qihr2FtIUBFxOIrxypA_rou9HaesyqzA8XBDJt_6D7kmpmzcqI-Rl73MuhxnA5I149i-ObkTnZIauwFKTxiQtcakELT8o3iaovwZ6uRbEwMbvIy78bUHGzewUVezfC9vLxprHROVlf0QFvtqut7rUGWsYOi3eVPwKWb-DtA5OhG6gpD6WQ9jw2VJXmIk87tckzMD18HiaUQhqFbxl_1xc_lSJmd7psbFln9ktvOScarNFcIzU1Ae47nVg5HiS_39tJQxx6aUociTRremiX_IhDiF5dsftsxTopu2PNNZRdP3TGXIBAkdMiF-9g3CLFqYmSuHvNABeI83UcqTcB_YfBsKPQzngodg3C5yprBzp5JSe-13n5iBgCCx-2MwLb1DGHGoFwes3yuhRfr3BittSWOap8QX5SrYYNphigKt9GTfekCCn01T-Id_oQi3VeAYWaldur8QSYuNrV6BdkVgCI0jQgfxYq1q4YjTgVf8dxt6SVsVioEXUlAjVG8Eqpltk4qpZsG9N3-FYWtxxXdziP0YQHMZNV_v6q40jpljioTy8iCQiqzTOZkoMNmzyBmyWS8mE8nUZidiF4NQTiAQ4lVT46EKEfhCH-oxYgz9Q-na2eU7mbeRs9GOybc_TIkK-B_xJuvzgS6nD6oHt1svKcHG56Y9GZ8NP0v_6uCnvWTQ24BRQo4O8jHBJirwx8vF2248NrqadbHk7uH7XjcBrlzbh9lzGsZ0OqVqigK3LbhvHr1ZSaqr0xEJANdWg-3Y4dFeg==&xkcb=SoBa6_M3-sfKLi6pFx0DbzkdCdPP&camk=4HOcmqOLYrCoWo4ShPOxWg==&p=8&fvj=0&vjs=3
ETS Steam and Electric Plant Engineer Engineering Technician 3,HII,"Newport News, VA 23605",Not Provided,Full-time,"Employment Type: Full Time/Hourly/Non-Exempt.
Security Clearance: Ability to Obtain.
Level of Experience: Entry Level.
Candidate must be a U.S. Citizen.",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BstQ1cHHlvfYhSwKW5jdz4zt04CF6fXBYCw07jciM2M5tVknVIitWG6h60gOsXzpQCSd7viwYKleNaHSzW1AJIooiKzUqYkLDZeXmqIHPLRZHF3wEu-xGXIDyJtQA-13H6Y8mH_81WOsmFcH1B5LCDNhcFvPlweP0FwIBiuswOfQTzi2fe4aOQEs2GQyOiBlvKPlSBEwTtBo28SS9aFcdUJLXt_Jeo2XvCyyh3hXhzb6V3hO7qQRf6A42KQ0RFxKIzl1_dgd7tb23kLZ7cojFCxB4JWKOLmyug2KyUwww6xrIpnjud8IhvDZumCO1I3aJpYN7CDV3xqdzG5HarGsh-ch9eG5G_OGKKTDb1NSTGGn2QbgkCIGfLhzUGvD9cvMyMRjGgcrS_h2ToO_DNVzYPjntkmIGFffj6gGhAxEIDUBcSlC2U0Bgur0nwkIRyLdDYktEbR2NwzAIYQ4kzC8zy33sOhzkLMZloFAu5JB5EK9paSqLpViviYiL7Yg0k0KY8Ip8AOAJQVEI1RnagO7hWX69v4FoxSA_oJdk3Z6VuGWgE9Bw5qJsq6uW2Uei0n6uiwcf8z6YVM2LdKHrH7l0ySiomQhZiYfdWuiG7g5any6WcJCYp4SOs1F4Um_N3Wy0C0ZIRMEEIEkwX2ZRU2nWPqFPbVMIrm3c=&xkcb=SoDu6_M3-sfKLi6pFx0CbzkdCdPP&camk=nUmJqO2E8riLjSC0F5-CFw==&p=9&fvj=0&vjs=3
