Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
QA Analyst,State Street,"Burlington, MA",Not Provided,Not Provided,"Works with a team to complete tasks related to testing strategy to meet the Definition of Done.
Troubleshoots problems encountered in testing.",https://www.indeed.com/rc/clk?jk=d19533c8502376ba&bb=nJ5tj8F3TYYm2pplPZTJHpvk1LnO7qb5mTh1CLrZTQybe68JPxdWm3x-gNLTu34Tfu8uWdc-h80_vE2A_AvKKU3Cs1SotJzom-SW5MiXTE7fzM2Qw3Mvbg%3D%3D&xkcb=SoBX67M3-seozM2adB0LbzkdCdPP&fccid=92f1ccd9154b0139&vjs=3
"Software Engineer, Machine Learning Infrastructure, Tesla Bot",Tesla,"Palo Alto, CA","$116,000 - $360,000 a year",Full-time,"As a Software Engineer for the Tesla Bot team, you will build the tools and infrastructure to make and measure improvements to neural network architecture,…",https://www.indeed.com/rc/clk?jk=f828b8ed4657b92c&bb=nJ5tj8F3TYYm2pplPZTJHjrGI-axwF1Em373nz3aEDNsctxIcvilejAjlPeYV1_h5zW-qIqNVJTrPpeiybNX46Wn9pMJ4rct2E0FewmNQn3pJHaASR15AXB_yOo_fFnh&xkcb=SoDj67M3-seozM2adB0KbzkdCdPP&fccid=86e9be6ce380173e&vjs=3
FDA-OSEL Research Fellowship in Pediatric Artificial Intelligence Device Evaluation,Office of Intramural Training & Education,Maryland,Not Provided,Full-time,Learning Objectives: This research will facilitate learning about the assessment of image-based artificial intelligence (AI) devices used in radiology as well…,https://www.indeed.com/rc/clk?jk=11c808134d2ed33d&bb=nJ5tj8F3TYYm2pplPZTJHliXAV1UssWWZkW4iixxTkn0KZ8d81jONgO-__VIiZNuOWhT_g0dwNCnDiXh0Yg0ZqYNlVRIFjDoAt4wGlhMFC66aqQwV6zgz22b-duKjzyA&xkcb=SoB-67M3-seozM2adB0JbzkdCdPP&fccid=9ba0f16e19972ba3&vjs=3
"Lead Machine Learning Engineer, Frontier AI Technologies",Apple,"Cupertino, CA","$20,780 - $37,870 a year",Full-time,We’re looking for industry-leading machine learning technologists to help shape the future of AI-driven system experiences across the Apple ecosystem.,https://www.indeed.com/rc/clk?jk=ae3ad3aa1482154f&bb=nJ5tj8F3TYYm2pplPZTJHunYkxCzc_EcROmHaoO1JTRauWiAZ1DOc6WNLVIM_Y9w9Hh6wLMrIN1BjILFJTIGXrMzhVWbBUnogzSFcPcL9TZnenFtl1e5gg%3D%3D&xkcb=SoDK67M3-seozM2adB0IbzkdCdPP&fccid=c1099851e9794854&vjs=3
"Data Engineer II, Underwriting Automation and Artificial Intelligence","The Travelers Companies, Inc.","Hybrid work in Hartford, CT","$121,000 - $198,600 a year",Full-time,"Experience with key Data Engineering and tools including Python, Cloud Platforms, Docker, Kubernetes, Terraform, and GitHub actions, and how they work to…",https://www.indeed.com/rc/clk?jk=a20503a437213a0e&bb=nJ5tj8F3TYYm2pplPZTJHniSOQ2ofZ_Awznywk5D4IzG8TCckzb6oNPSZbfODFkHOylK4Sir22aNrSUPaaMh9HMfnY2BJTR0CMtUN5ingLjIndZX8RokCmJ4kpn_GFZx&xkcb=SoBE67M3-seozM2adB0PbzkdCdPP&fccid=614604a6208fa23b&vjs=3
Policy Director,Hopelab,Remote,Not Provided,Not Provided,"Launched in late 2023, policy is a new area of work for Hopelab.
In this role, you will draw upon your knowledge and experience in policy and advocacy at the…",https://www.indeed.com/rc/clk?jk=9a7fbb613e7890a0&bb=nJ5tj8F3TYYm2pplPZTJHqdQeNZUIoBTFarLqgoMswQLWl5VC26oVIwdaiT3LPpkUIYTcCKwTDoAFrBHOc2mGewfaVLxpDe4M5k8JikWo-OhKFfOXzizWZ53RF9_EljG&xkcb=SoDw67M3-seozM2adB0ObzkdCdPP&fccid=9c7230f2cf585ded&vjs=3
"Machine Learning Engineer, Violations",Scale AI,"San Francisco, CA",Not Provided,Not Provided,"With our recent Series F round, we’re accelerating the abundance of frontier data to pave the road to Artificial General Intelligence (AGI), and building upon…",https://www.indeed.com/rc/clk?jk=1d7f6c8ec294fea0&bb=nJ5tj8F3TYYm2pplPZTJHuWxC6jcqnEwIFAxwtQeyAYcEGKKPYYMPJ0gTnatY8kS51S_hTU1JNvzQmBvZPD7HLAP9dgmlG1V6MrxDzai1PzOdrPr3RQRKIf8f5gsBKyh&xkcb=SoBt67M3-seozM2adB0NbzkdCdPP&fccid=4eacfef094c1e91a&vjs=3
"Application Research Scientist, Quantum AI",Google,"Los Angeles, CA (Venice area)",Not Provided,Full-time,"PhD in Physics, Quantum Information Science, a related field, or equivalent practical experience.
One or more scientific publication submission(s) for…",https://www.indeed.com/rc/clk?jk=ca416824c7a7bc58&bb=nJ5tj8F3TYYm2pplPZTJHoOBZHSRAA8L630UaZvG5mAHQlEQU8-Bk2fUYgRbUpeozII21ABOtd4tOVeynvnhGphMKsco3rCOP9Hiri-XPj2faXenWE_igQ%3D%3D&xkcb=SoDZ67M3-seozM2adB0MbzkdCdPP&fccid=a5b4499d9e91a5c6&vjs=3
"Solutions Architect, AI Hyperscalers",NVIDIA,"Santa Clara, CA 95051","$120,000 - $230,000 a year",Full-time,Working cross functionally with multiple organizations within NVIDIA as well as at the customer we will ensure a successful and trouble-free deployment.,https://www.indeed.com/rc/clk?jk=d6afe2b65bd0508a&bb=nJ5tj8F3TYYm2pplPZTJHp-XlA2sUXCO9ywrGhyNAQrXrOq2_Ozh2E9va1MBaOROUyyoOGl8Zt2n0h-3ecYM0y4UsNDGGwdLsA1246YYkIttTSHGMhGbTw%3D%3D&xkcb=SoAw67M3-seozM2adB0DbzkdCdPP&fccid=c267f29f0f85e8b8&vjs=3
2024-01-O Artificial Intelligence Engineer,"1st Edge, LLC","Huntsville, AL",Not Provided,Full-time,"Citizen and have or be able to obtain a secret security clearance.
In this position, you will play a vital role in developing and implementing cutting-edge…",https://www.indeed.com/rc/clk?jk=09de941363666eaa&bb=nJ5tj8F3TYYm2pplPZTJHiFFqhESgXNNQw8hIftQ2YfmYoHPkYeKyr3Djrgm9GNSdCmoVs-HSNLhpy9ndvZ4HUv--h1HV3BzY-L3ldlu2V2aoB7RrWdj_Zjt0BdNdKYU&xkcb=SoCE67M3-seozM2adB0CbzkdCdPP&fccid=dfb8e595fdb20cc9&vjs=3
