Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
Software Developer - AI Trainer (Contract),DataAnnotation,"Remote in Fremont, CA",From $40 an hour,Contract,"You will work with the chatbots that we are building in order to measure their progress, as well as write and evaluate code.
You can work on your own schedule.",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CnM4TERr6XuVBW3VTRACvDXDx9S3Pbn6a0SwhkmoLTiKD4BGD0VT7S6S0mhSg0W4up_nDkBE4Vb66HzmnGp6aiLegS44bemLJrdNwnc7ZHgJcZpsnPD2i3IOo0heDdqf6479lsOLEUsAHS7mvoozryQivQM4DK9idQtg_RHydSNoXghc9zPS3hycI8GPBQDEXgiHNAatxIY5M8Yqs4AS7KkhWBVbVza3XM4tSVjJuetvyuqsyNc_PNfgzD-KKWainx7qSKW0M0-sotvxgUyql09oXIgJ1S-q58cifB0i-fJC8Odf_1nu13daLkt8VGQRsfwT3bI5R8qXtOf4_uJ2Gw3aqaepToqY_LBX-PmzhG7F2OZAJUlEnowxEm8Jn08F4F746sJND6V3djw9Xzbhhgu658Sq6d8J8tYSEdM--PFpRglVWeBoB5CIssJPmhtcp02k6ZcLdcc1JQI7WzQU3BR3n7TdmbLKoCrCth9W4n-f-QcbaaTlJe7LsPZAzplxiVZOaXFn_SgjBz_OiBGeDTG_denHHPt9x5yGqU8XbxOxyvkhWbg1iWBli0DA3FWvSR8T9KjkrZc3mLCZKUTBFk4sRtR7oirUb3gttHllEKrFJtGyjtuGCunDl054K62hzQ0HdnWz6daGYPUl3l2xSTe1dcTDakmHuSAyof0Ri15OcSfzn_mTFcId9huqFEq9hTCf1VrbYNBmGIMwTedHRj8DjlFinj_96lFNP2L9GCfjPxj---Y6c6ndXLmEayuedP9x-xQQJSNXDhSIgSPmcUFTkgexOvmdGFqJhxRtlxVMScAZDCQgYlYu9WqCTESt2UUqPEpIsmdY8rO3xEy0Z0JMSbiFm8QyKaKsWcgaSz6hTr_CbZ9vP3HwI81heM0_o=&xkcb=SoCt6_M3-sfJMQ3Rih0LbzkdCdPP&camk=4HOcmqOLYrCXmVXMKDlYWA==&p=0&fvj=1&vjs=3
Jr AI Sales Representative ($50k + Commissions),JS Trading Enterprises,"Nashville, TN 37219 (Downtown area)","$50,000 - $150,000 a year",Full-time,"If you are the right fit for us, you are people-oriented and enjoy being on the phone making a high volume of outbound calls (NO COLD CALLING!).",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bx8wQPkVc-WcnJND3Vv0pextIwYHURAAFB_biT3Ek-H6KFrfNbjZPkiwsLkR1Kxn6_jZB1-BrwOKFa_mLPrpz6rGDQLhetaqGWuRp-S8hzy0ASSwIWQf22e9sg-I8MfU16G4j0yiVgZ42aY3trvmWRWj1m-ogIOLFHxu2PwK5U50D8we2dkcxNUc9wT3A9Ge4eyPzE0r18K8eXLCbN1QXzLsZDGTnAUf-xEP8OYlRznYgl9aBcW417YorJFr938ub1LRUM1Ktw7kh11IEq-vTa-5l84ZuVBKkOcNxk8Zt3M9Es1Cxa7K5kPoF_2948F79owxOT-71dZ2sZ6L5jOBctIKyfkcPffAjAaBkk914fUyA2PC8uOfdNR0TlXgweKd5Cx_7iK6wZkxVXEC3P3Yv0M2-OkT6VOG1QjUruPYPOpVy6fUpQcblFXNbbeZiEQjwM29tsH7SldbNQU9c120PFCdvCqs4wyPoWCUjcC_dujbRJ3PbZi4EB2frjB4s52cO95JgfOFR1OSWYDgPRSL1i1j5nByZISd4cvvHg04PN5wGxSpFNqMyrDSiK5e2q9DRwicfZj57E3EHPOJLqJuL81e1yHSV2ykGEnhYyQ0C4vNL_zYTuIRDj-fxwCZU2IruZcrgxHcPzGHYN1LHq9HXSHcyV6OiRpvcqKQXpQJs-jEnsMA8APVonP9Tx2wwEXV0=&xkcb=SoAZ6_M3-sfJMQ3Rih0KbzkdCdPP&camk=nUmJqO2E8rgc3nICFu19WA==&p=1&fvj=1&vjs=3
Computational Chemist – Director / Associate Director,Klein Hersh International,"San Diego, CA",Not Provided,Not Provided,"Our client is a small molecule drug discovery company, employing tools from chemical and computational biology, in conjunction with precision genome editing…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B6r0MQM7tzlXsAiVFnhMI9dYL5EKq7SUYTGwVfYdsqRfNB59_EbA3aV4QNf-OGGSPru8hLsTKTHV9EUPZzQngUgWEKl-mOuR-UQtr14B2qeNuSGhjWR4Q717mtn83TbAJ35E5V_-jMt4z6JKxNTrSafGPpASiPYm_G6tRJoO_e4rz60m7obkb4mRrOqoqH_VQc1BjjF_eNDfnZNmpKXm7LH2PKoOMz_g2NB7nIasCpCy0QN1-2i1UNkdVRWoAITL44HwPvlkFWogUxrkCmLOe4dexdi6hGy6HekLTZRiJXWHoGO49RZksfcFD_4fFXvh83PSTDGynfJhw-AuNN9Ly-nAjFhq82yC8EAv3__nOMKS4T-GZKFOEzu2MugphVGevV1eVXgXJBzQnFdrTgZnHTHzeUsASyRHkFqHo0FGimIdk4JILahJl3sA5C8JNvhcH57J2RIOV3iXfay3FVZtj89vHYNiSudxE4N1MZBwB3V6bAj0TdHbmbZf3CLGnxhT-rXQurbCHb_dz2gLgwnKscw1oyDRugHPYutSRzuH5Slfu8j-sB22tpAMR1fy4tQC188_Dh38NZ-iiLOY0ZQftckVVDB1dBJTk5qrEVDkTxDT55FVO8UxpBnGqNUgdOAhZRkzU6RZsoQQ1OOUVdaD_w6dRp8DXmLAZGm3zJpf83hP0HSo6Q6v-cePh-TuWd250Y_BtJImqhuUPbVMXwAcGtkcY5zM_iKpwwF3RPyOycZppRpOJNXOWVNmARQSNrU9I-B6SNfn0UnBBvFDkdxm8zBtZtd3yMV_CZwrH7xVhtnC7j3fZKKszFIq3f4zHuGlRiQw1idt8_aMJBMYsyB31dRmGoeoKEtvoUfPGR4-33T8PQ1CaqEWUatslFh3vzilMoNReKvOONIINN_d6uZoY8IYQQ2cMPOuwtiJvA514C-awM7c9KcRkT&xkcb=SoCE6_M3-sfJMQ3Rih0JbzkdCdPP&camk=cvIYj4HMher8wdyPi4MMng==&p=2&fvj=0&vjs=3
"Director, Analytic Services and AI Integration",TMF Health Quality Institute,Remote,Not Provided,Full-time,"Experience launching technically complex programs, projects, or related work that include the following: big data, analytics, artificial intelligence, and…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ayfsi7bZwdEINvSTe2ayB8wzNrs9wlIq4i_fpG1GWJ4rl6ATpPY-nGDmYW7v3F8MpN17USMxm-uF5DbUSqYs1bLkBbPUuw03OsLeWJpxCgT05_gNzil6ofYMeiQHm3ZW7vDgpwFhwLgrymBOawbBSrv1tx0J_NO2pFBWnACl0Aat1oGSzxdOaeLR76MqyVM_id19k53_7e6QZB1aIBr40ZMs7Ar7grNPaMCFLptW5YQxdIuqXRgsFyNR0l7BuGPdVsC1zhxZW8pz_1gOd2LsNS2DCDpmKFsDxaYEyEfPZ6bOaRid-0Ti_hMnBo0Kh8XdnQEqN_TWbUwM899OBoVmrH8TVsKH0_N9-K1SwcBbS11gv-qLq9opmJAgMHFxJ2Dh9Y9YSelZbGGhGyM5WWLcEpxhDDJfZVNckQ-cMG04GfOShIsz32KmjUIbQIIsS9j9-lxnneo8wkSSWxjGgvFHdhl3ATjgpv_aPhKUGAou03VpezBuNg77zfHtwabRAq0r7PIdZ4bCuW-5NLEmQiBHT7g7KfMi0iVLpl87MqsZGEYcOV_qoOfbVP-7UytnueLxLNxN0g8JkiiUMXhpXECoc-laUSGjd1u8DACJt82MBTvw413wni49khS-rNjpslasNFd7fbV1JZRQ==&xkcb=SoAw6_M3-sfJMQ3Rih0IbzkdCdPP&camk=nUmJqO2E8rjeCqh1OdSp3A==&p=3&fvj=1&vjs=3
"Director, Data Architecture",Insurity,Remote,"$130,000 - $170,000 a year",Not Provided,"Be an expert in one or more areas across the Data & Analytics domain including data analytics, data integration, business intelligence, artificial intelligence …",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C2YNyQh3GFAwQ-dyuiZmvfa2S_250bNGRBUZFpswMPsXcMcw7j4OwuCwot0f7_3CStRURn2rH6RIsPv2n_opzri3-SW-kBZWpnuWDMFtD6yoxAjl8mCzKN-s38AUrUYnCJ3h-gLqH4HW7WPh67rIvbGbFHUkdTMjHVUUN84Ph_WcEJMLYYvnI2ztm-Q0xJr4fhOT_XbCCY1ldWjH-6tAEIWtezsb6FIoGS0vTF1Uj0MGFv1UQ1FwUdcJJulnRESJTLykwcXNpb0hh5z-7PXd4DFumJJuPmok1gT2rqpuPpQQSlPxgK13sfMV117UGzCHSBT4-ESyURhEY6GTA_HMp3OxXrd8t_xeP1m0RbR4iVZYerTkthYuvk1j2vspZ-qhN4_IopKgs7pZVanzTcklD0eItzNH15sc3aSQCwoAsm54luF7pjqtXTKtuIVSDmhsyyI1Yx_6d9-453TFikonmxjb93AR8pE7Rf0IXU72M-v-7_24fzuurVGPN7Z6RlUNuo4lRdTim3Rx-dnPFLaBL__6nAWEWvLjFyonoBxBi4PFTnAQLshCiVHgpRkqAsJSxxqig2ewyULNUQrdLfIDnb9EMVaqDqwdRTH2i5Ah0wYEAlZ0L1gGEldcKRAIf2NNJHZg5XG3mf-sHPllM0wp72Nocip7fK58UvTCGeC7Bc0MfDa2ExdtoX&xkcb=SoC-6_M3-sfJMQ3Rih0PbzkdCdPP&camk=tQsC0y0u1Lr3wSThIsfJ4w==&p=4&fvj=0&vjs=3
High Ticket Sales Closer - Sales Rep (Remote),Woosender Inc,Remote,"$84,000 - $150,000 a year",Full-time,"High Ticket Sales Closer - Sales Rep (Remote).
WooSender is a rapidly expanding SaaS company, co-founded by two marketing experts aiming to merge business sales…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ALAoJWNfCWsiK9KMaK8O7awlCaKA_AulsykHeUQgdUEqhuG8Jz3k_zY_Uen4425UP_suDhejvGBXiFRJLKr3wIhf5NHQWkIIHOvIxSSVhyVa4OZs8I_k6gjHuBSweYR6fNkIOY6IKt6kctCErrpBUc_Gy2eSCh87VMiEFqE2qiMkpFxhCy2P7VKgxZ8rYxALlvPptDDlJWWhsD3tsaT7lb_dVyxOxZq-vbIA3gnrT_NVATvv6CFD5zhVyuY9fjKVJe27J8YrSLfMse7yoIUbmzj3wJudy_BzL1OOaAWsQlMAVzsTYzFzIh6xRto0RaV6_6hnEGeKv3vtUaFC5490Bcrbg1fWyaqnKx85U5WOx-S1WweA-wR4UYB_nVKKXPwiJvoHPV9_3CxSy2csWv9zTHnVLUWtDuBaCYonGkK8jmchYP4JLUvL2wgU6K1sPAF8zd4d9QGH-OXpOn0uHBNCHw6sbAZoDwjpgADPR2YTc_5J5LQ-KqSAxogTZqb5lQQB51M5GByXhfemYUe_WyMn3eNuoSPbqTm7cPwbcO-Td1jEFZekyd7T6sl9LqBKq6f1wts05FLWKj0dZ8dIL3Ru5235wyufPMHLnTMP88vLBJw-9cYFEHhxSOhDHmG6wB8gEsgb1HrLOJKysJS1QUzfWZqjN_ZjRvV6EGgVnMlHK7e_M4fZdPkbaG&xkcb=SoAK6_M3-sfJMQ3Rih0ObzkdCdPP&camk=4HOcmqOLYrCKgOVOGV7sTw==&p=5&fvj=1&vjs=3
TARS - Machinery Maintenance Mechanic,QinetiQ,"Marfa, TX 79843",Not Provided,Full-time,QinetiQ US is seeking a n experienced Machinery Maintenance Mechanic with specific experience in supporting Telem e try and Control operations to support the…,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BstQ1cHHlvfYhSwKW5jdz4zt04CF6fXBYCw07jciM2M5tVknVIitWGkINCdTcrGiE826ZcqmeCiySP3RicK5RxbJ6wJVZnTZnpD9QCG2sJHtzPfF50hAMEaABP5ksIooWVw4Vq8xYQO2QYDge0FS2XzDOjROi3dbux_WgawxBpo2UXrkqwA2dytLr8CK9ubXYqk0AFBVXL_7MbaFlKxPiik6LrUOpa2skPfaXMPZYvUaRk6fJss909GwDzQioTDIXR8GVbVHUVMU6EiTC0-Ct7-_V1C_p2Z0ukUdly-ykaFeFrWGtoc8FEOkppWl-x0niavBg-4Hk6_hWVzDOn1sCCkfpUmiQPl98od0Vi6V8ylCrB5iGkLxKADRUUicK5JFLs6YalDiDOEyjjM0tuteOE6dxMteLqWUnmoA8Ep-qaPbpE5zdV-YrPYfcDZ9K-91qkE5XAaVqSEwH2OoX0zPXcIq878JLaRCg-4RiYe8uwB-aTFw7ZomR9gDyBrfWhxWPDcN7vtwfGvYsUz3Z0cjlaYPu6EPMvlGFXlqzIV10gzbIcbp73LM4Hbdm4JW0-BECjMBKoNdfWf0O1LoBW4uSNBUs-y3gNoLFGwtcsjXUCAcgrU3FwM37gY2m7IhX2gWeRKrwXU99Vxg4ExqRFGhJA3jiewh5TD3E=&xkcb=SoCX6_M3-sfJMQ3Rih0NbzkdCdPP&camk=nUmJqO2E8rjeIqyXENpptw==&p=6&fvj=0&vjs=3
Sr Lead Architect,JPMorgan Chase & Co,"Plano, TX 75024",Not Provided,Full-time,"Advanced knowledge of software architecture, applications, and technical processes with considerable in-depth knowledge in one or more technical disciplines (e…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AF_nh5ZfsFsBmdMtl0VmSp3qr0hiO0v4aMZualv0QEXwqXwKBnae74lJrhMS5AOZ3zXEx3aehvkT0hbQhE9PVGTTg1z91BSy9hUz9T90YBpVZoqtQALUv7SyLWzduoW_Vr_tb-P--Wx4pzC3IPHaYkKGm-AdKdEGOmR5UHpWBvgibHg-s_Z4xjXuLTHZib_Oy1TJj2ySk7A02Uffdmijuvz4_KIldtkUAX77t4-rFCPJ9TzjJrCYnFGZ6nCQWNcloJB6q9CQFtuYG4HGf-IyEJI-iVd9frDCeMQUebwSoKyyRxZFMZtDqKs5wCGSiSIovFRAeoL3mu9_cXiLbc2m_4u-a-202Nn8u-P9YmqttAfcTVwrDMonYX5uWOktQfoiwODzvqp0_ibX9zNh-YFwssTl_F0uSo1k9uZAdSsEc_DwpHLtn7ZG1pyo_7Fm6MlemAZVYQixXb8iarxFu7l7QUwKG2N87ITKsca0fGCWQs0-g08BbG5J6O3vnEdUg_BZsZJjzPh6QiiUkHjY3cnrStQvL16Pfp6Huc0WjFw3o5TX33sevS_pK8p0_Iw5qH_CfEN_Hl7krV-am9sZfXz7jj5Ny72mNOvkVrhoDzFKQSs5zG1x9fakAqRqjRXLInQTQ9WDqNBFrR-msKGtdr5USiL5shAUyNzwxm0pHd2ETE35F9sdfeImcQGVM9wK0oQksppZnXyzGNDJQ_aOnz-plxHGHHDbscKp6Ew93RUPOIQc7_jMsmpToU_MxdLswPxJtNIJqZkg3ma1pKVBGJGTox2FEXjcdcUy1ONbHItaTvGCzww0r5n3lnawYtehPLh-2csEOXnbYAEdJgSzsFz3390RimPAmNqqg9j1JZwhqZdtOjm5FdqdZCk57z0CmSIZ_kgbVExP3kIBTkmwhzT4mTyqRxR_TA_eXAIF88B7FK8dWcj2VYoa-Cj1-DYBux18cy96sSSdymRaEbUqaDucaIl8RF34F6aAsmYJO7WgOhfQVDJVdCuxsYnY-xFpm_y3532AJfNiSen5jB5-ZJ3ygW04vopeJaMaVLc2ETwJVGfNifbA0vWbmkxi3OV_SvnswBsJAeA_rETWFZ82vkyfDuC3SdglcRNS8-ptHFtufEfDxcamp_DTR3y_BL-ZIteXCBv9OlZUNPZMOPpqg9ve4FluvZRt-dtDjG5Ky-NNnjJKX4_NH1tvpxg2yhIqRiygW_yB20YK4EJlCmyI3JJJ0cMpEX1TJcNq6gQ-D985Mp2RpYvXsjLwCWBt6Gw7KyiwhABKZWjQ1PCQC4GnM9DgHwqfoM5H4vIRyJCy3hbrUA8tj-vnJ97wfoczpDUfbUs0U=&xkcb=SoAj6_M3-sfJMQ3Rih0MbzkdCdPP&camk=4HOcmqOLYrA30gmGkgXD2A==&p=7&fvj=0&vjs=3
Senior Full Stack Engineer (241174),Newmark,"New York, NY","$150,000 - $180,000 a year",Full-time,"This is an important role in supporting the end-to-end CRM (Customer Relationship Management), Deal Management and Underwriting products that allow our global…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CD0TjVoWRiy1GhkEQNsUdv3_8Vzuynr5Zlm-4Rvq6GevoJg-dWQyV1HBxubvEcvPMOmSDdZexWSmS-8JPOx4R7s0fN_gG5ceWawA8VefiNPY2TPFOo-WTVNr__FIeV2yq5DLNV798-GF7-IRmnkYJTpzJbwuQGo8BnY8sE5moNz6k3HC4WwGIxKqFIKRDvF7YsuA7jMzV3xTK9KTbG54030ScsJqWhxVnGw0j9ZrJ2s-tPw5hGzqm4-RGfVx6eKZ--AfqpLg1pyn0Mt8MsvBPse6z4Su_yOudM_yvsLEdomn85vkkqMIg76BbTlt4ghMiyFgU6SbkOPOaYw5BMYpEeet76innJ-otFZj82n4cIzr5HlnEdyNn2JwJsJDa3Xn7rGqsKP9FAGDomDudcGvDQM7akt0EGNUF2RYOzJ8oBkgVYB7GkikOaWOPLxgE60I-lB5w5rse4ioTDDHNwtmBL16iT4alJ0iLc4CwAfX7EhrWdG7oZwsxMfk0f5HyoDchHF0ItV6Z_QhtOHHdguq0eNyy8mpmaHnJDWn3Ul4vZdSi_h4oeeontlR9g4R9GG3ubs_N0yiq7hhrDKs1NtccVSJKhnZmw7ZZwssChAByKz1HuSavMxTR_dFqH-90N8gJ3SnVA6JzpZdG1zlcq5yzMTdvyrmDF-mT_oag38ezOJt_a_mVaPsMCL-KgoCzJJAU=&xkcb=SoDK6_M3-sfJMQ3Rih0DbzkdCdPP&camk=4HOcmqOLYrCUlNli223cQQ==&p=8&fvj=1&vjs=3
"Advanced Practice Clinician, Primary Care, Eugene, OR",Optum,"Portland, OR 97086",Not Provided,Full-time +1,"Flexible practice models include Traditional, Hybrid & Virtual!
Full-time or Part-time.
Average Daily Patient Census: 16-18 patients.",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BWpgndjYL01xMr26yTqLCDFb3b3BUdaEwmMV3w6lpNxQlF9nfElD1_UcCEZeahMAyxlGtDAo9E95zULo5CnbGtFfmSwwTiO8w0eLTSUU3eGTTFjyJodIhRXfb1mNyueTfGxdhQ-BQPqSccnAMUD-SwELOF85rmpjgNYYBsgsNrJTIqR42r30soKY9K397FgH9MEiAvncM-I3KfBaavaRkBXUqy26CsT_QkQasY9uy18Klk_V_SIeXjCJW-4nRrL0IY-NU6LnFalPmB1EN71EfKvtPHdSVWyzAdCVOeO2XP7ILoLsTwJ4jZh083qGxRcOqOz8vMyM5JLf94B047RZzjCFLSBBZV9JXOShSUNdtRBPxEH40Iqu3tShNUT2YxennU3Gp5-gOpfnWo8IBhD4gKokHxWKIVW3dxX8dYqkgl1YE6068Mq7kAvVL0W67NUqtMY6JOdgLlMmqnWsXjaXAX62QtIy8oJmomG7wWuYRv7HJVJnqMiUjbH_eWQJTkpIVcqb4_bTPyMnehomOoDSGpammhnfidW1ZmVsqiBYvEDwmlUUkUttXvyz-FoDTrWxB1ivFgmndKoE_9s2whWTSF12WyRGubjbQR1SM3Mj5uasR9RdiqAsSskME1Oved7-cLjhuOpT8eCm830F2Sf9fDGpAGqyBTeCD88JCT07LHljogCDrMTvVseLkpt2z2ygaH4lhoRth4oG357MHnBLS9SRYeCM-kBBFZNccu742EKtRdSw1ECHVOEmNlETd2urm_mIcWuAqmnI-F_GJSRFohfaDiKYtYgXoLycRcFKAlDNO1jxzSumnHLmoE3_AJMdaH82l4lxD7Wg==&xkcb=SoB-6_M3-sfJMQ3Rih0CbzkdCdPP&camk=4HOcmqOLYrBOJqPC6r4zxg==&p=9&fvj=0&vjs=3
