Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
Junior Professional Associate,World Bank Group,"Washington, DC 20433 (Foggy Bottom area)",Not Provided,Not Provided,"Utilize AI tools and techniques for data analysis and predictive modeling within the real estate sector.
Develop and implement compelling data visualization…",https://www.indeed.com/rc/clk?jk=96c889c3aecda6fd&bb=--uIIQv1kkGpmr9adhMirdySETRDgtKXUiZS4rM9H2NjvjuQqkg7r4X8SW5IIW01FmguelvHZT46J9YRr9w0pHvLi0Jwz5500BF8J36hkIupYomtWlUBDfVPkKVasmwR&xkcb=SoCc67M3-seWC92adB0LbzkdCdPP&fccid=68e84a75b614b963&vjs=3
Class of 2025 Technology Leadership Development Program (TLDP) – Full Time,Johnson & Johnson,"New Brunswick, NJ",Not Provided,Not Provided,"Our program provides opportunities in roles such as business technologist and business analyst in areas such as Data Engineering & Analytics, Data/Decision…",https://www.indeed.com/rc/clk?jk=13fa6b8c1f044e3c&bb=--uIIQv1kkGpmr9adhMirc1jg5reOCttKHN5qeUpLpXmlC7ZydsaV6dGJH0QuUfScwfR_tkGcSJTyXk6ZlutdvXG0Zoc5VTyBdvB0Dargx-RHiEf0nU2SkqbdC5e8Mlf&xkcb=SoAo67M3-seWC92adB0KbzkdCdPP&fccid=0bed8e17bc113980&vjs=3
Health Economic Software Developer Associate,Stanford University,"Stanford, CA",Not Provided,Not Provided,"Stanford Health Policy (SHP) at Stanford University is seeking a Software Developer Associate, under general supervision, execute all programming tasks,…",https://www.indeed.com/rc/clk?jk=f20e823644d24121&bb=--uIIQv1kkGpmr9adhMirba51vyj6rzeLdl-Tkt34yZ7ha3mVN6GXwfygPU3UST3qemh2WwvloslTQio0Inj4nYdeO2yLdW2rHrvEA4sScZuM7Raw7aNzQ%3D%3D&xkcb=SoC167M3-seWC92adB0JbzkdCdPP&fccid=1ba7f338730ce720&vjs=3
Humanities Teacher (MiaPrep Online High School),Miaplaza Inc.,Remote,$27 - $32 an hour,Full-time,"Classification: *Full-time (30-40 hours/week).
MiaPrep Online High School (MOHS), our online private high school using our virtual curriculum from www.miaprep…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DjQnc6hrle_qu3rFDiNf4qBj6IR9hChnjpy41w_ToknNd1evw0IVxP8qmdiNkoVzE4IdS7gKAiXZG0qydhJnk5R_J3Ysye6PO4HrIqDvokgi2Dm7VmqC1jEIL1oOjh-Pui0fZU6LXGkHEtJR_WqiEiomGN-XTEV7eYtjU0f5sHoyNbsl-bvWkWuNuwi5ge7GcdLMZ3DTmoo0L9SP1kWqRAPhEQ6V8wP8dKrXAOLr35KD7fe4tKf_qssRuNQ01IR-Mgfx0pcyBZJqAgygHXmAA8o10KNx_l6Kc4bfFMYZP5y6Qfgwe9wKemLnyq3lQomEQU8XeBaj2dCAzrNz7rHBCTFkDdyKWddnj43h7qlYSzWqxXCrQCH6JiYR2WdFXLtEI6zA404KaegsHSs6qM0m8iB_NaCw-26E1zdXEmI76hNaorCOr1A_b-KO40g7MIt7fqVdmuvbm7UpG57vv9OlWK3jZEODhlSQJ5AYOGpWZ5Fz17hxduvorGjEQq8YgsI9KbY0qDHKzVI0gj-QsHNHa0x9CHQpni4vymTQEefaeWGRKBMkmPoHaQcuqrZ_TIvLYw3MnKjUwwYurOEatWCuftdwg95d5P4pt7xQX0aZvrZpeyJNS3S_gbvNTshfzU9F7-QE4xI2HmWfGITp0RIHfWCUpyNLEd-rhzJ7lCwYse_3b6cdtvYCktHr4EsYCvu1Q=&xkcb=SoD16_M3-seWC92adB0IbzkdCdPP&camk=nUmJqO2E8rhUYRcmXzQ3ZQ==&p=3&fvj=1&vjs=3
Project/Temp Work - Court Consulting Services Group,National Center for State Courts,Remote,Not Provided,Not Provided,"NCSCs services-research, information services, education, consulting, association management and technical assistance-are focused on helping courts plan, make…",https://www.indeed.com/rc/clk?jk=e14e413e44a333e4&bb=--uIIQv1kkGpmr9adhMirdtQODvKd9ph2BVN9RgDC51KLdcmPVB89xzQzVjesd37cpkq6KJe6Gn884Ly6rRvIbuVOxazHTrnBQEVBdtGDoUBLWncrCfCwaFzPRd-m0CM&xkcb=SoCP67M3-seWC92adB0PbzkdCdPP&fccid=3bdb79c30291281c&vjs=3
Editors,ContentBacon,Remote,Not Provided,Not Provided,"*Content and Accountability:* Developing content briefs, outlines, and design prompts to guide writers and designers in creating content that aligns with…",https://www.indeed.com/rc/clk?jk=73422361be8784c4&bb=--uIIQv1kkGpmr9adhMirdzyA49w2yhet4hiIXXUbo_9sXrw2fxqBHs0d5dIzjlFERj2are-eUTKKJWbYF-WU2LLDcB0BmxkBR1Dut7XUg4Lil_CxL6H_YWebx4ugmIO&xkcb=SoA767M3-seWC92adB0ObzkdCdPP&fccid=0a2f945e20032b6a&vjs=3
Research Fellow - Neurology Artificial Intelligence,Mayo Clinic,"Rochester, MN 55905 (Downtown area)",Not Provided,Full-time,"We are seeking a highly motivated post-doctoral researcher with expertise in Machine Learning, Signal Processing, Physics, or a similar field to join the…",https://www.indeed.com/rc/clk?jk=8179bd519ca21bcd&bb=--uIIQv1kkGpmr9adhMirQHxOuRHVJbQB92gR0OAxic2IAr8PGF4CW_r0YwJPRTr1RxjNUQegaEZnwU1wQpEAB0VW8oAq-P5fi1Ft8_vbcXs6SEqOTz4QQ%3D%3D&xkcb=SoCm67M3-seWC92adB0NbzkdCdPP&fccid=26877094797beef3&vjs=3
Research Associate for Artificial Intelligence and Machine Learning,University of Texas at Austin,"Austin, TX 78701 (Downtown area)","$90,000 a year",Full-time,"Research Associate for Artificial Intelligence and Machine Learning.
100% employer-paid basic medical coverage.
Paid vacation and sick time.",https://www.indeed.com/rc/clk?jk=91d51aa9be91926b&bb=--uIIQv1kkGpmr9adhMirapEaj21yr1FdeSI6Fdi1tcmsFG2d8kdOQRLY9KeUtOYmEDdRSUbxdMWB7e0qK6kZNBXVvGgxQj-eb5j1BrxsQGVfelP4eR-nQ%3D%3D&xkcb=SoAS67M3-seWC92adB0MbzkdCdPP&fccid=f7282ad3490137c7&vjs=3
Artificial Intelligence Solutions Architect,Cognizance Technologies for Client,Remote,Not Provided,Not Provided,"Lead Makpar’s artificial intelligence / machine learning technical direction and roadmaps aligned with business goals, considering scalability, reliability,…",https://www.indeed.com/rc/clk?jk=ef88e67921f527a6&bb=--uIIQv1kkGpmr9adhMirfidWwcQYk6Xf6hqjZt7bFdRgRngtTWBVYIRg56B_yUP88-t7R7iHbheId775JUzyzxsf3MpFqLs6VhMDBwYPTkibFgr9kMbZk1jCY-hOZMT&xkcb=SoD767M3-seWC92adB0DbzkdCdPP&fccid=9279394d9ebbcf6c&cmp=Cognizance-Technologies&ti=Software+Architect&vjs=3
"Adjunct Artificial Intelligence (AI) Subject Matter Expert, Part-Time",DevMountain,Remote,Not Provided,Not Provided,"This Part-Time, Adjunct Artificial Intelligence (AI) Subject Matter Expert at Hackbright Academy will provide supplemental guidance and industry knowledge in…",https://www.indeed.com/rc/clk?jk=54f57f8f7d45329b&bb=--uIIQv1kkGpmr9adhMiregRRkhFb4t1z-NX3hAhtTXYvwBiVRdSN4vILv2mG5icqOD5RKFgU5J_ep9q8K6Jo_M1GqvVnLbDzfzXGz0miGDW8pQLokDgx9n9nBbs9LEA&xkcb=SoBP67M3-seWC92adB0CbzkdCdPP&fccid=7edaf625063c59d5&vjs=3
