Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
"Manager, Machine Learning",Centene,Remote in Missouri,"$116,800 - $216,200 a year",Full-time,"Position Purpose: Manages the design, development, and maintains scalable software solutions utilizing statistical, artificial intelligence (AI), and machine…",https://www.indeed.com/rc/clk?jk=5afb38fc429d2075&bb=XB9mZECSMMpbcEPqXcmpTbbdnE-N4OYXxOKKPLpMTCIO7MdbmcMBrUnShWZgUYbzYOSn3NdYF5MiziQajzHzSMOLxO8_BOe235k9lLV4IPe9fR3-zeb_Kw%3D%3D&xkcb=SoB667M3-seVk-6pGp0LbzkdCdPP&fccid=5ece327da33e0274&vjs=3
Generative Artificial Intelligence Capability Leader,Expleo,"Remote in Minneapolis, MN 55401",Not Provided,Not Provided,"This role demands a unique blend of expertise in Data, Software Engineering and emerging GenAI technologies, as well as a strong consulting acumen akin to that…",https://www.indeed.com/rc/clk?jk=fbd655e9f702d252&bb=XB9mZECSMMpbcEPqXcmpTd2HP6BJAH92JWkKuqY-0FM-pe5vPcd81xrTl6uuFNL-vct4elVe1H9wYM2uzY3-oGypViZKA_lw1fPkWU7lT4CEe5LiEliq3xKLnwXsIZo3&xkcb=SoDO67M3-seVk-6pGp0KbzkdCdPP&fccid=8f5cb52d4dd4f2ad&vjs=3
Artificial Intelligence /Cybersecurity Researcher,Leidos,"Washington, DC","$122,240 - $220,900 a year",Full-time,The AI Cybersecurity Researcher / Engineer will be expected to work with a small team to develop procedures in support of DHS’ Vulnerability Management Branch.,https://www.indeed.com/rc/clk?jk=e7c1eaef6e5499d1&bb=XB9mZECSMMpbcEPqXcmpTXgY7Ofn_l8Yz4sOjRZaSAlMp-3244nTlxKU0CPaoJU8rGBFVkLD9aj8Pc8GIf4hG8twVTgPhi4gAPfAlec7yI6Tql0eItc-kvsqVVYACwvO&xkcb=SoBT67M3-seVk-6pGp0JbzkdCdPP&fccid=8765a4045377753a&vjs=3
Artificial Intelligence Instructor - Ohio State University (Remote),edX Boot Camps,"Remote in Cleveland, OH",$43.92 - $47.06 an hour,Part-time,"Our students have a diverse background, from working professionals to recent college graduates who seek to transition into careers in Artificial Intelligence.",https://www.indeed.com/rc/clk?jk=8bdc36b70cec90a8&bb=XB9mZECSMMpbcEPqXcmpTbyIb8Fl_4VVRXfM6bvKAkUEfhqNck2YDT_rHJACNsM1WJQ2AkpHopA31jaOYbJJBDYBfUIdRjGJCxqr-4eYTEJzvTG8vmYc8cSgo7zatBcq&xkcb=SoDn67M3-seVk-6pGp0IbzkdCdPP&fccid=aba603e5b69d700a&vjs=3
Triage Engineer,Apple,"Cupertino, CA","$117,832 - $205,500 a year",Full-time,The Communication Applications team is seeking a software engineer with a strong technical and triaging background to help screen and debug incoming issues.,https://www.indeed.com/rc/clk?jk=1d3556969e38f856&bb=XB9mZECSMMpbcEPqXcmpTYA0th0ff38uwUjSVNZGEO18I-d0ynVUXVEMsONxfPGqCVf3tcy5LRjVvjBjrYZKBNGSt9d42_CE1umeHFabYduW-8-0HeQBRA%3D%3D&xkcb=SoBp67M3-seVk-6pGp0PbzkdCdPP&fccid=c1099851e9794854&vjs=3
Artificial Intelligence (AI) Engineer (Remote),Institute for Humane Studies,"Remote in Arlington, VA 22201",Not Provided,Not Provided,"Additionally, this individual will help develop best practices for using cloud technology in AI/ML.
Maintain and optimize existing AI/ML cloud architecture in…",https://www.indeed.com/rc/clk?jk=b9b75300cb625a7c&bb=XB9mZECSMMpbcEPqXcmpTTR3kjFUodBUDYezlXWC8sp8FTVNMndSh-P5uJHv11yz0mpXzDJUJbxdHt-D8eScrSWCXTRG-B40LhKGyz5URo7cAAGNEq23b-ye-N3ytEWz&xkcb=SoDd67M3-seVk-6pGp0ObzkdCdPP&fccid=1a18dfd8de964b5d&vjs=3
Game Rant | TV/Movie News & Features Staff Writer,GameRant,Remote,Not Provided,Not Provided,The ideal candidate should both play and follow the news surrounding existing and upcoming films and shows as well as be available on weekends and evenings.,https://www.indeed.com/rc/clk?jk=d84838a7120a4df5&bb=XB9mZECSMMpbcEPqXcmpTV0G5C7ZEDbXi86H6iy8Zx868a7ZqWthJ6cKxPbHD3ey15fwFfQl_24LjfzSCYqFkaO73QCxs0cifWDlNJyyctcxH483gifScQalLqEi-QQB&xkcb=SoBA67M3-seVk-6pGp0NbzkdCdPP&fccid=e3c41c4f7666c1c5&vjs=3
Postdoctor in Machine Learning and Artificial Intelligence for Materials Discovery,Los Alamos National Laboratory,"Los Alamos, NM","$94,500 a year",Not Provided,"(i) machine learning modeling applied to materials science,.
(ii) generative AI for designing and discovering new molecular systems,.",https://www.indeed.com/rc/clk?jk=5cbd5b30bc4c5f7f&bb=XB9mZECSMMpbcEPqXcmpTdzIaL7b6SWWWewEvtl1uyYqOnAI0quL_SioP8D92M_SHBBIzyMsp8WHjGpdHPkpkiowbsgYGeViD7GmsBdEQABOi4y3akk3eA%3D%3D&xkcb=SoD067M3-seVk-6pGp0MbzkdCdPP&fccid=58c52d580682c6ce&vjs=3
"Program Manager - Security, Risk, & BPO IT Implementation",Netflix,Remote,Not Provided,Not Provided,"Netflix Customer Service (CS) is here to assist customers when they need help.
And Netflix Customer Service (CS) is here to assist customers when they are in…",https://www.indeed.com/rc/clk?jk=507c812e3a309d43&bb=XB9mZECSMMpbcEPqXcmpTbzNTV2sBOTneSeDklmfBCwAP77RFjQrXu37u8pZCtjNW6GDO9uhfUv3w9iGalEgMQ5Mr8YZYw5xva6bZxpj1HBHVt-cGH338g%3D%3D&xkcb=SoAd67M3-seVk-6pGp0DbzkdCdPP&fccid=66403b30a2c0d89c&vjs=3
Artificial Intelligence Engineer,J & S Consulting,"Hybrid work in Detroit, MI 48201",Not Provided,Not Provided,"AI expertise, Python, NLP, Computer Vision, Audio Processing, GCP, LangChain, Kubernetes.
3D file formats (e.g., OBJ, FBX), AR/MR/VR development experience.",https://www.indeed.com/rc/clk?jk=02c3e5edc00eb271&bb=XB9mZECSMMpbcEPqXcmpTW2483rcuRthro0XAE10Cv3JNk1BER3YwT1aTxX9NHwLBiHjf1IhsnOlFVWj8l10rx42GDmsZqY84ESbSPuuBR_dprOcSl16S3cweCTSvYXG&xkcb=SoCp67M3-seVk-6pGp0CbzkdCdPP&fccid=cee8b1feb66c033e&cmp=AVA-Consulting&ti=Business+Intelligence+Developer&vjs=3
