Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
Jr AI Sales Representative ($50k + Commissions),JS Trading Enterprises,"Nashville, TN 37219 (Downtown area)","$50,000 - $150,000 a year",Full-time,"If you are the right fit for us, you are people-oriented and enjoy being on the phone making a high volume of outbound calls (NO COLD CALLING!).",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bx8wQPkVc-WcnJND3Vv0pextIwYHURAAFB_biT3Ek-H6KFrfNbjZPkiwsLkR1Kxn6_jZB1-BrwOKFa_mLPrpz6rGDQLhetaqGWuRp-S8hzy0ASSwIWQf22e9sg-I8MfU16G4j0yiVgZ42aY3trvmWRWj1m-ogIOLFHxu2PwK5U50D8we2dkcxNVAJSaFchheR83BW_ZpC_mTduMm06XgS8HuA3aCP2zszjL_jKpmZ-QGTARv30pCU313aCa7BKojBK0EOeYq4LwHEVxsbd83pL588nqHBlql8x8y9wb3cB6aBMd2lSCatFjhs6ZWZUvmM4kw5ODJTjTSFKZBJ6EqrdjThftlymOU9pAvVk-jesbEyKA9WyZWLLaeI9Lmx8bUM70IICBW3g7Hs0ImDKut7GNnJ-XfZ2gWSz9Z9gzKQR79XjADa6cIcrEDR2NKyxHbu1z6TY-IcNyNyLWrPa7n4xaeGfQYtVeX9WGi_l0QjxCPmo38LxX_kAO5io_crYGgh7pUEpbXSKpqn0Bgx0IQE4dG_oSnGXA2ok6OZhhJUkhNHBQKPZiY8otvR14UN3slm1rbfh0xaMZhmIiVdP7Nu68BAP4Qd6i1oCnFQRf8sIjfZwKVPXBk1qsaz8NfdqQVMnm5_CUlMaisoXBti-iOK3A_JUni-qOLhG08JAB7W7Yd7JKKV7xNkqW9SbYja0_Oo=&xkcb=SoCQ6_M3-seyu1SU9Z0LbzkdCdPP&camk=nUmJqO2E8rgc3nICFu19WA==&p=0&fvj=1&vjs=3
Computational Chemist – Director / Associate Director,Klein Hersh International,"San Diego, CA",Not Provided,Not Provided,"Our client is a small molecule drug discovery company, employing tools from chemical and computational biology, in conjunction with precision genome editing…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B6r0MQM7tzlXsAiVFnhMI9dYL5EKq7SUYTGwVfYdsqRfNB59_EbA3aV4QNf-OGGSPru8hLsTKTHV9EUPZzQngUgWEKl-mOuR-UQtr14B2qeNuSGhjWR4Q717mtn83TbAJ35E5V_-jMt4z6JKxNTrSafGPpASiPYm_G6tRJoO_e4rz60m7obkb4mRrOqoqH_VQc1BjjF_eNDfnZNmpKXm7LvpWUmBkd0zdsoSbB1ry4REvH2c-qoAAiEw0ajuSRLX7rnJi8dUMSp64tMpUdSFVRPCOLbm0DCAdAjXbkqVpjUldO_b_G-U_Gob-IEgIlsRIuWTEvMCaLVgmsmcEx2JIY9XUtmVnacLyjVNAHZ_ba12XSSHa3_oysr1wLYMTcFZPkBK2iiLGvuf0ZFFhU_D34tg6PU1iZ3h3cjKDJFQf0dTRvIpdL0F9l8Tln02fXVj29ihUY5Ozg1z1nv29Iy0rsolDCKRyRdKp-K-Ighk22zAnBYsyj3RDTsSzCNjHQA2ewT6TnBozyihEciS_X_1IHJPmI9NpqdzwQANvWBjIdCX0mSL-u7iZNy0e07TqAV1pT8CQPmUHLFGo1XhkPFnBjBHzoHPMoB280CUExO9TjAzu2IDZQ5DJH1X5smv13uW1MUv02LC4LkUAlK-N3FzZKH8uEEyzTDJgsOUA3BVT34tBaVPuFDFFuvEoCaZDZ2fJe3MveEocjQTu5mxI8qATFYofaMxUR4GJWHl-TudRmelm_tiytgzPmGPZJjD22-TL0JRn1g3_CWTqSLYqH4MZJx-LeCrGfdZ3UTQhnCE-rG2kJXrv47ZKRboCpIQxfVZUMugHYSPA5UaEbX_Kf_UDIvLy0uSUhkJGmhZ1erbdevoeLW_l6eretLu_Jz7Ty9tTs1Fm_x5v6vEaHr7tqLSGIbea-tdNVW-at43ofqVM6ftJc1tLqzGhI&xkcb=SoAk6_M3-seyu1SU9Z0KbzkdCdPP&camk=cvIYj4HMher8wdyPi4MMng==&p=1&fvj=0&vjs=3
"Director, Analytic Services and AI Integration",TMF Health Quality Institute,Remote,Not Provided,Full-time,"Experience launching technically complex programs, projects, or related work that include the following: big data, analytics, artificial intelligence, and…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ayfsi7bZwdEINvSTe2ayB8wzNrs9wlIq4i_fpG1GWJ4rl6ATpPY-nGDmYW7v3F8MpN17USMxm-uF5DbUSqYs1bLkBbPUuw03OsLeWJpxCgT05_gNzil6ofYMeiQHm3ZW7vDgpwFhwLgrymBOawbBSrv1tx0J_NO2pFBWnACl0Aat1oGSzxdOaejmMUR8xPNA7WE784c-CX-UKyuAHbFiN9lKKf9YNVgIqjYE4_JMj3woqhd-o3_p-RB5cZmwlByTTJ30zOwil0Ib7TjilhQ6MvjF-at4Ti8cuX5AceA5Jva0Dza5iK7-KZBrC_7G9McsEfdn6XaDcYORHVNX_TCFmdE24WyNfPbtLUfW0R6gHq51sF10LqYrBAgPH5g_ot4zm_LDyoQi-QLdJNHagGCH8e8MpyZ28u0m4d6r7X8JeQlKQAPmnrdcl8YPZM6eVOacPrWG9hnnymOzQ3Ynddt3ICaMTmSFTett0RNm1TydmEp4SBUIVZR5VeT9OexxQCwOZ-qKo9Y06YSFtvj5ARA5MX8ASfjJ3-0-NpdB1AKopJCwwpFXLJPenNzb8-lPTuuqwz8ysvxOpP-ErMvPP8OoPzFtCEBxMQLCT2LENiUaDKff3UVD-SnP9sOzVQqMHSsps=&xkcb=SoC56_M3-seyu1SU9Z0JbzkdCdPP&camk=nUmJqO2E8rjeCqh1OdSp3A==&p=2&fvj=1&vjs=3
High Ticket Sales Closer - Sales Rep (Remote),Woosender Inc,Remote,"$84,000 - $150,000 a year",Full-time,"High Ticket Sales Closer - Sales Rep (Remote).
WooSender is a rapidly expanding SaaS company, co-founded by two marketing experts aiming to merge business sales…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ALAoJWNfCWsiK9KMaK8O7awlCaKA_AulsykHeUQgdUEqhuG8Jz3k_zY_Uen4425UP_suDhejvGBXiFRJLKr3wIhf5NHQWkIIHOvIxSSVhyVa4OZs8I_k6gjHuBSweYR6fNkIOY6IKt6kctCErrpBUc_Gy2eSCh87VMiEFqE2qiMlXAhiMVIG25FRUqknWEteImdq7bHTsrs334ZJd29IwJ7MyD8SBVuHCstkeAS5PIYmMvSYpptLByaNUM8vYHEEAj3hJHrWmc7QomncqjWEN3GLjHOIbCXUOuQDeH6y-CAjVgvrVv4ZBZcdv2GDrb-Atx96u0xVGABC-G8fOIQ3-H8SCur3UsZED_YKvNK5tPj1rJbnFasKxdxnGREmxptHzPNdSMORJ5OmluyPsSwvHnVz1_OMwozGI9vZJ7PMUfWWRuLXS0Gz-ij-SbjBSZRO_5T6ADV98A4PegWCKrWeZGo7ZmBlOZ-3Sn1LSMjx090NDlcJhs6hxynH5QF6Y4P4otb4tffeHTjjrTAHzUYg4WOagAOBim7lpxrZFxTwvr07YrRpEShKq6-hM5XrUXmYQcs5pBVJ-kPWlytCTuBjCgkdLa9PIiCUXBWD5uGY6xig9t7IacVlGEuT1GWYuA-MLb8xxZTGkJP1ETiCVt3UaFmq80Dldd9QuNzRe157RAeEWRQ0e2C8u5&xkcb=SoAN6_M3-seyu1SU9Z0IbzkdCdPP&camk=4HOcmqOLYrCKgOVOGV7sTw==&p=3&fvj=1&vjs=3
TARS - Machinery Maintenance Mechanic,QinetiQ,"Marfa, TX 79843",Not Provided,Full-time,QinetiQ US is seeking a n experienced Machinery Maintenance Mechanic with specific experience in supporting Telem e try and Control operations to support the…,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BstQ1cHHlvfYhSwKW5jdz4zt04CF6fXBYCw07jciM2M5tVknVIitWGkINCdTcrGiE826ZcqmeCiySP3RicK5RxbJ6wJVZnTZnpD9QCG2sJHtzPfF50hAMEaABP5ksIooWVw4Vq8xYQO2QYDge0FS2XzDOjROi3dbux_WgawxBpoztniCpHoczLeUOQaeRD2mL631DHnCmkimslmmuUwCXK6bCr6LC4GT9xBfcBtIKTHPCrJQCKPgJ-XKip2fLNrYidpC1Yf9qqIR63TCMEWpd4unPCI9oY5rTwNe9dYzVCGeJ3atnxZl7Lax2HHZZSU_8mwN0FjwVjQHuL5GY2Xir50Z3qfoJuU7TrE6MrFEG35EfOpUdvGP0Mz-sO5su4_YuyW6RfemKfU8mReW6seJPGe_fEIrf2khE3kQTFNwAEpEHvpIMDFMWdYDP2LHYOAfsGq5vnO5vEJnCTh0-g6xKiZf1KdWUoHTjql3QYDnz3B-NZExMzGAsZs1euIR5lLobbKp8BZI6cif3YDmx3sZ_4EoT4dhd1gMKbXV_-kUcdei-wKmo2KbPRwgkXkqnXiM2IIpNexGo5RH7UhjYXtV8FmSNckbKRvIiutMtMJPGXRx5t03bgxNesYF4TOUNSSm32MkofVxvq_yc7_gHKHnyho_XfkWSSwhE=&xkcb=SoCD6_M3-seyu1SU9Z0PbzkdCdPP&camk=nUmJqO2E8rjeIqyXENpptw==&p=4&fvj=0&vjs=3
"Director, Data Architecture",Insurity,Remote,"$130,000 - $170,000 a year",Not Provided,"Be an expert in one or more areas across the Data & Analytics domain including data analytics, data integration, business intelligence, artificial intelligence …",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C2YNyQh3GFAwQ-dyuiZmvfa2S_250bNGRBUZFpswMPsXcMcw7j4OwuCwot0f7_3CStRURn2rH6RIsPv2n_opzri3-SW-kBZWpnuWDMFtD6yoxAjl8mCzKN-s38AUrUYnCJ3h-gLqH4HW7WPh67rIvbGbFHUkdTMjFrwbK-oM2UpLTdGcsI663wdJA574C2nrFz6HozseQsUIHJKGyHjh_QlXgdjO61wY11wDrlgSwVKROc-5-6GwFLJ1G8wE0y4HfgOEmejvwnAM_oDN60ygG5f-hzZ_ZIcguQlxs6xW4AytOdA3QVr2helJK2U2MSzmcMiQHqOikk2Wi21cYBV_FqeTX8z1KWcwmM9lCKzKcEr--BphJ-sEPuPPqUALTi7CCUWqr5nzdxlmh4XnmjKNup8s5LOMo3xBuXZJaQU04vScQnIyWYpwHMNIHL-yamnWSRlRpa_iZh_1gDL0twQKFRkB7BQOgIV_jmIKbMyZuf-_P9j13KJ2giZ9jxgZziLXdIrR9oCp9D3-Hfuf65-GDdJWMwNbRiTf8izl_zNfoES1CgTAEZfL-l3eRU2S1394EwoHuD5aUcsiMpTtuT_LF8_v43ahXTruDIYp1-jP3TuE5Wrb0nuoZl1ECoZCsK6wTS1aqwj_z4qKuj63Y3peEX_QXK0Ir4TinOCvXpUXCh3HUoWDCS3T_F&xkcb=SoA36_M3-seyu1SU9Z0ObzkdCdPP&camk=tQsC0y0u1Lr3wSThIsfJ4w==&p=5&fvj=0&vjs=3
Senior Buyer,Vertiv Group Corp.,"Westerville, OH 43082",Not Provided,Full-time,"This position involves planning and purchasing products to meet demand needs while maintaining optimal inventory levels.
Foster a Customer-First Mindset.",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BstQ1cHHlvfYhSwKW5jdz4zt04CF6fXBYCw07jciM2M5tVknVIitWGbFCOd0g9CrcorTJRfrCdp_f0OS8HbRoYOMYpzJAjur_rnGPX_jo1NoG5st3twWCT3FOlin0Z6K1r11oJAlZEPj4Ivmb0amIMgGwmYlZxqodJzOSQFGJUYao2DDMZYKOjKBf5Gv7M76JjnrGgwjOfw5X7XyfM16R3hXDtG-oZUED9_fbtrwVBSLjxP6CXJ3xE2SwjmfZcguWlJhp7vbMAaMCYCXScHc9rUEX00be2vnKxa4xCrYZjkl4pvh43kDFtwlyrQoxWnDpFYbjbJqsckYJof1op24hM5huZEAyzzFQBzgxm8UleHN7QXqwZhMP0bdJwFCIlNuqlEnMJ_fkp_SWVnYDYSO33A-6kYd9NLXUb1hHXJKa992hW45GbypIHCdlBcFsW3JQvJwzCXMcON7XeuHOAK5pDK0f9RFeSNgfQ8_GIPMinvQ8aEinqN8GCHfqnEk9V4iEldsnqEJ3kbTT4zRx_vSOImlv-KtGLPLjmgymzesf121_9iyAxW1aVNGoNSKSE6kCtpHkNRgqmzZ7R4FaoyjE9bhooWr6YZhKpmlIFfOc5ZXK2SzzKghYLI-LFjYQEjTjHLA5J8aG0kWevqGRCiG9e&xkcb=SoCq6_M3-seyu1SU9Z0NbzkdCdPP&camk=nUmJqO2E8rjwVV7zVSRwKg==&p=6&fvj=0&vjs=3
Benefit Services Representative,Associated Industries,"Spokane, WA 99201 (Emerson-Garfield area)",$17.94 - $25.12 an hour,Full-time,This position provides data entry support to the Benefit Services department by accurately processing enrollment and change forms for existing group members.,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C6AFO-gB4LcG2FdDNTApYxoDIu6b41BAC6CM5-mHeaWvORc1ow7cZb13Fh3VVTOBKd-KNt21DVoJC_HNk0Mte2o2fySc-DgmzrTPOhQ7UZkuD8RtA_a5KIFS4LeM-F3qoSXD50IudtWU9K-8BUi2OpEouYo3d-YmD_8gIgvv8hJO4La6x7Alqza339-Dg7WjGtGPLA6YluEHX7VdfxJGTsYq0Sz-4gj1HNHlTowUx5zWFlryZclPVEyH_Q2e9aOKIoSDT9msto3jV9_RK9kECyXub_eDmxTIbZkYWMqHXHzzpavsxUJfUBwxFfWIvawTomxBnKqEjjZILVGl7SuyG9CDrt0qpe9KBLSudehKEIL3IGBVJtg3AuESDeOsn4-ddluchI9KjEDoGpMMo1lXa2wgM6mFOWiqIDMtiCuId7-Veav5APXTaJSCnx9bq-NrfJ3Vx4KzyH9ThZGi0JYdUvXOsKUeVWK9Pt0CoR1hXgyO0p_6LWmJOYP-UxWCJSYZA8N6rFGBxFBn1qY3lko7Jcs7g9bYzy83qQ6KtAB5uFKUyfLUNmQ3oObDl4BM8mI2WEKCfVR-krXeaNxl6WkXlbf6bSqZ_nvZEmR7Kl0KJIkYi5ID18clxXlmRZLxu1V-A=&xkcb=SoAe6_M3-seyu1SU9Z0MbzkdCdPP&camk=nUmJqO2E8riV7k_U0vWMPg==&p=7&fvj=0&vjs=3
Sr Lead Architect,JPMorgan Chase & Co,"Plano, TX 75024",Not Provided,Full-time,"Advanced knowledge of software architecture, applications, and technical processes with considerable in-depth knowledge in one or more technical disciplines (e…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AF_nh5ZfsFsBmdMtl0VmSp3qr0hiO0v4aMZualv0QEXwqXwKBnae74lJrhMS5AOZ3zXEx3aehvkT0hbQhE9PVGTTg1z91BSy9hUz9T90YBpVZoqtQALUv7SyLWzduoW_Vr_tb-P--Wx4pzC3IPHaYkKGm-AdKdEGOoqyqbCfrq7QE6A4P52xCxSpkmBUC9yLNSDR6UzV5t46yWSC5DurLi6IiQkDxo94p1SKfoAveYXAtHUPhS89AG4FIoCbaQVMkbLI4Xdi0dqj6RTHhlv-Eu-HkA5aDHKnP7HIYfu4R3xQBClc6zvc2EDIE6SofqRCTIdH3JYt_tOcgJUlkfgDbryqcQjJTCO-g3K8pywTiXcX80ops3x-2H1SuWoumNKmQp0G4YiHbAa45MPn1wsFDGk2MAhmjOvj77eeQz_ZBxHVudM0pncs_A9DJdC9p5euOo5wy7WTc6g_r3fpVEi6tty94QDWStubX0WEXqsPR3ndvIfakCq1BqtYvdGMrmcjQuUxU2BvE4sjGVS2vleP8MYylXBwNTRYmLnfxw-a42ZgDFNUWyF5pUs9WKPYb4oWe5F_eOgMWFR2YMCIZAU3XzfOYZrEF-nCoawt4_jv7iqcftfDOE1rkrmMsCGLbZEVU-As2mg_EZT4Bq6SJFuiPPa9-XVl3rD5kWMCaKgLnNc1gL7i2RsRc6oprf5ECzLKYf4Syd2AQyqL5iX-NRnpXBs-Yc3VGVdazAJw9MpPC3nxVuC10qNcqoTeb8-BurDTNlDSKuV23VPMHtqwv4AZuYl2iIE0l3bz7u0pl8hmpyAq0Xq6edRlK4w98s5rXg5CLUIXVWyJChDLrQ5HfeI-xYWGCMF-K4_zQfGMzTz0dJb5hFVVgdhkOdIhOqvzs5o2F2h_8aDIfuDk5QHMjEAHSp9yS4gRP13CgiI2ACK2f5BAJD4SqsBIhRaX1xWBOKLibBKn8wL4DzTdBbEnmvH_CG4ivSVIMHT63fZ68JMgRp5eembhKqUgrEVYjQNfDIzf5btOWvyA144613-2R2e_HSfuvF0UlctU4mz-veHQ-iLOfJt_9Bye_YYzB8zwsrUT26sYi1m39uaUHGhJihSZDafEbaYUO2KWiJpILyipOWgQvvgwLkEIQCcxVyMj2h6_oUOp8RQ-4g8ktb8_IlFaaLSeIQ8cjG1bzemyycJjckI4O6fwtiP139xw7Gz7K8CUIVGPuRjextbmYuQYwS1PPuL2pw596G69zda-zNTO3ukJ85042Tu1utR7smRZMKivcYkYpJUovE7g7D9ww7fs_EgvhgY98C8c4Hdi3AcYwQB4Rsko4zUw0m3fY9Ssoentc=&xkcb=SoD36_M3-seyu1SU9Z0DbzkdCdPP&camk=4HOcmqOLYrA30gmGkgXD2A==&p=8&fvj=0&vjs=3
"Advanced Practice Clinician, Primary Care, Eugene, OR",Optum,"Portland, OR 97086",Not Provided,Full-time +1,"Flexible practice models include Traditional, Hybrid & Virtual!
Full-time or Part-time.
Average Daily Patient Census: 16-18 patients.",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BWpgndjYL01xMr26yTqLCDFb3b3BUdaEwmMV3w6lpNxQlF9nfElD1_UcCEZeahMAyxlGtDAo9E95zULo5CnbGtFfmSwwTiO8w0eLTSUU3eGTTFjyJodIhRXfb1mNyueTfGxdhQ-BQPqSccnAMUD-SwELOF85rmpjgNYYBsgsNrJTIqR42r30soKY9K397FgH9MEiAvncM-I3KfBaavaRkBXUqy26CsT_QkQasY9uy18Klk_V_SIeXjCJW-4nRrL0IY-NU6LnFalPmB1EN71EfKvtPHdSVWyzAdCVOeO2XP7ILoLsTwJ4jZh083qGxRcOqOz8vMyM5JLf94B047RZzjCFLSBBZV9JXOShSUNdtRBPxEH40Iqu3t_ZjPjzeJNZT6QFmR9NQLhY66EXu1479lcOUcOrKvpDy0sZ2xf3OiavwkQ8jmsgQL6Cf2Rjg7WjqH38mWYtM1Obu70FI7_VijEVq0A7QIkIv24Bhtb7fRO5pr3rMgTC9fUybb0hKMx34FQQNDST8mAZXXf9LrFrx2AEa0EuN5jwkrwnvO0Y61XHosfjmWYJQDpQNUEzoIL_WgNOH8K0t6pa2s2aClHXIx-2k24OH9pZ8ISSI13xmJvewgLqQLxAHvOHJpaso1ZZfOH0QxJOwQvYZe7Y7aPomeUX5ArUcnLsVQ22f7TWR7yw3nJuBFZq-Obtl02w9YKMPJLCKhgEhqwJ8NFoF_719HKuBv4tgAWCF6JDNtTm1V5UTAnYsR0D5PaVPlmFUhwSr0zt5zd85LCdIn4dwF3OV3QdDkb02VPgK9BmGrtKztSlnTC85zJ2kTL_xKWpp4pqA-5YzLi2-xog==&xkcb=SoBD6_M3-seyu1SU9Z0CbzkdCdPP&camk=4HOcmqOLYrBOJqPC6r4zxg==&p=9&fvj=0&vjs=3
