Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
Computational Chemist – Director / Associate Director,Klein Hersh International,"San Diego, CA",Not Provided,Not Provided,"Our client is a small molecule drug discovery company, employing tools from chemical and computational biology, in conjunction with precision genome editing…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B6r0MQM7tzlXsAiVFnhMI9dYL5EKq7SUYTGwVfYdsqRfNB59_EbA3aV4QNf-OGGSPru8hLsTKTHV9EUPZzQngUgWEKl-mOuR-UQtr14B2qeNuSGhjWR4Q717mtn83TbAJ35E5V_-jMt4z6JKxNTrSafGPpASiPYm_G6tRJoO_e4rz60m7obkb4mRrOqoqH_VQc1BjjF_eNDfnZNmpKXm7LKudvXB26ysnzl3PcqPJYLV9oLBDNqPXFpr9lFY1Urqfs-x8V5z4FcvT2SQvedxwcvrUhskhRxAmCuwX9wXQV5VvhKvZXFocoQ9rHOm9KxQ1xxGkYmbNZcuObFZ06G5q29GVGNZzIhjlbhSb-1-FufDcVC667eow_WQfvd0eQ7Rcsw7kAmy-W3hm_8ZmqhIup5zIRav2ACSTOLerkPykzDus37BxcHEfeOfBp0CBN9lJDaywFTkCzj2QBI5hY1wDpPnRFFaMlUdwAFR3j6c3tKrXiurX_lD7d5J9EifBxYyv497bBttcC2X6F5pLkrKRBk_7eHDfVON9dZy8LEW-xraiJ20qacRTafAoBr2DNx_gj_KwX3aPkXEDshmQPeGP_pte03uhy4kldPptu6qr06TfL9sDRV5NbZNBSQaxd6pjZvJmDClhVpRl7s74v444qFDDADb3Zqq4JTpG9ctk2G4WQbMZTrjsReFQvnAjxJQ8mmYdTwGB9AjYpK2FY29B_9qjZxe0gDhnbW-WX306RgoU004NVZiGE2OgUFAWUytdy3-QdqVhqHZUsCqErcrK8dv_zm8Kp52tf8VEU3L1DxeFvBtLGowvulDfHbask22CUdLZn3Xj5fbM3B8Yms87O7kD2I2GHVPjZnulosBUIU_s3rwiz4ueJX19HE4j1n7Bj_J3k6v2j9iANRDtlZ6hmlsjLX_QdR5uYXsrEoQ0sZAtPWBMufTRu&xkcb=SoCM6_M3-sfLV76pFB0GbzkdCdPP&camk=cvIYj4HMher8wdyPi4MMng==&p=0&fvj=0&vjs=3
TARS - Machinery Maintenance Mechanic,QinetiQ,"Marfa, TX 79843",Not Provided,Full-time,QinetiQ US is seeking a n experienced Machinery Maintenance Mechanic with specific experience in supporting Telem e try and Control operations to support the…,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BstQ1cHHlvfYhSwKW5jdz4zt04CF6fXBYCw07jciM2M5tVknVIitWGkINCdTcrGiE826ZcqmeCiySP3RicK5RxbJ6wJVZnTZnpD9QCG2sJHtzPfF50hAMEaABP5ksIooWVw4Vq8xYQO2QYDge0FS2XzDOjROi3dbux_WgawxBpoxQZqbY8AP8oqVp0IAR1aMlywLo4GbFMmsQDJCV4PxWVBSWQaPi3SOwjg_5QRQljsJIfd7MOWsL72TMM84u9N-A88ptN4Oly-Ep7_qhCOlScRFKLUU6AmG7aB0w2viz_IuWcn8uKGLTARzo-eBxFA3Vres3TjfxSV02QL42dNfg620lrk_ovpr7gEYA1il3CaRlxBtuHiIQLycyS9cXZncDOyi9w5RM4WHHxc5hAYgkrKWfQMwVCtz70QCaW6gwL_4o6q3h0eUFvaSyKlKGSuiZ7dt906KhDRH4CKmolWObrNcF6--iLDcqvsnT0mVRiy-JOJtDFmOzwfu1DAQFxiAdVHYO9km_fVkCwdNePx1zoICDvg-b969P3fudxMOgmVNOAcEKbbFhG1hUt4xg3V2OUEjb2NJzxTbCQQPyIOSCP_Us_dod0ggQ0kXvgQdcSrqLXcr_r9_9Sh2-hx9BcpqIu93GP7Yo7cD1dkHnIiC1w6Ai-HD4D9NY=&xkcb=SoAR6_M3-sfLV76pFB0FbzkdCdPP&camk=nUmJqO2E8rjeIqyXENpptw==&p=1&fvj=0&vjs=3
Staff Computer Vision Engineer,Motion Recruitment,"Irvine, CA 92602","$190,000 - $220,000 a year",Full-time,We are hiring for a Staff Computer Vision Engineer specific to 3D computer vision where you will lead the technical architecture and product roadmap.,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DlG8eQ-E_eElbjQUAvh1Po9TMRdgcP7wLVIjfv-ORu9JgO3eKYfgel2s47D-0NuUV4mHpNO_RBxlFZPbemsdAZaTw1vVVYzLer0en9NQsAbBHilU5WR4wCfs45Li2Z7SHD9zEBj5JGfjH6hEwdBUKPL7sfCPWId3n0nOTnXiHdZbP4Ni_p9_U05fphA2qU0usK7YKxI7xrUPJuOoPyRfQvkpsi4lVZAXFduLnaO6iakVpZXvIDT3LpC1quEF6yuW8spj9ncAd9WfGLZcMBSdFTOSNEXynMvP5fOo33uk95EPVoAbEw5fOL-2G-E8v_3jH2YOoZijLBC7LnDQRZ19UP36NPq19AxIybbCW9kiaksIH_aBM8YN2EIMC2cSmfBqKCO-zwKH36WTEqv62ZkIIoDLxQY9ubgR-rirk7_Y1T9mMBqYe1znJF9KY05T3XgrDh3wZRAhK-B8P_9JGv5Q6OoZ_DrwkpkQCtpa_M2M3uy_xWBf2wm-xp4pWt7RyRatmkARfozTzfwn_ck-i71dQLd7oziZpdaF2trdwW6vq2Q8rUAt6u12dBqQTcqELyLp4ntFyt26C7qM8Ycjz34d2Nei6XB4PukyJaZ_-QP9efaixiG5UY3hpccMqbqrplV_T-qb_HclwUkgLNA0ZW7xDJh2NKW0O7DY6UHgkeQhvTCxXwjoT876NfKmO-DiK9xrzk-2s0Ojm4uCitr6dnCyDLCs7A9_JNKRnw7GMo0icJLvMVZXWrblBvUhjHiqXcBOwB_Yc-v7WzhSmgP9FO_eyH1v1iN6Tw7eOf0hJ4NJy-SEY78uNk4oHOF6PsruSa_KuhH9UFF1OKtuK4yBCX3kv94DiRK2cedISoeKXrXlFQlcnWylEOu0ZPSY2JI6gRlt-WaIwil2DexypbQbl671t0blI76ceHTL3lYyDD0qJ5kEKvMQLpmWJ8NbEDmHWOXFx7TVNkGKQo18FnrJKmCzdTR6RQys60XP0cOhAvIc_WDV_84u0cGgPs&xkcb=SoCl6_M3-sfLV76pFB0EbzkdCdPP&camk=H-lBaXMUocKZ3rvXdkQH-Q==&p=2&fvj=0&vjs=3
"Director, Data Architecture",Insurity,Remote,"$130,000 - $170,000 a year",Not Provided,"Be an expert in one or more areas across the Data & Analytics domain including data analytics, data integration, business intelligence, artificial intelligence …",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C2YNyQh3GFAwQ-dyuiZmvfa2S_250bNGRBUZFpswMPsXcMcw7j4OwuCwot0f7_3CStRURn2rH6RIsPv2n_opzri3-SW-kBZWpnuWDMFtD6yoxAjl8mCzKN-s38AUrUYnCJ3h-gLqH4HW7WPh67rIvbGbFHUkdTMjGwt9YTXPXqtZaEQNPxhxr-9-tV0igT3xSiXx5EMKgJ28Zv90AOgGg9SkIYLayP4fOfs1R754CUEcNhZDqWNdez6V8cAh0B2sJ4iwAHKnrFXAug_3KnMoDgUbmc1ax-NDwTy8OLWWGJpb0PUObljaK5r0_I3zHbfq7b-cVZmQD3eB-JBDMTTrihna2Q-pyi6Z5WdWO29VC9SHKPpBszM2b9gS3UJaQWAnetvgPgke4UTOfiSKtLGSx87XRCxBdcvFGs1oMmOToiN8Ita6Z72RGDHwnRBpKIOOXXng5zw8aE84XYEpfA4kKnglHmCpjYpP6yktoizD-AMn6XKWQiLJVleBp916NKzGu7Dafg9J2Ea8HXMGM_HakHk1-AE-1ApWVX2DHUgJECc4QrBHQSpXSJUu8RqsU4_dL1AL55ap3c-f1sgkeeaa6bc9ybhrBi6kNnKVENBLW8-_44Twvh2zI2tnzmk7LRwwOSXZwVXpZ9KWDp-Xe5suhHXF7uB01kxd6lqDMRF6N-VqDUMQcaw1y2&xkcb=SoCC6_M3-sfLV76pFB0bbzkdCdPP&camk=tQsC0y0u1Lr3wSThIsfJ4w==&p=3&fvj=0&vjs=3
High Ticket Sales Closer - Sales Rep (Remote),Woosender Inc,Remote,"$84,000 - $150,000 a year",Full-time,"High Ticket Sales Closer - Sales Rep (Remote).
WooSender is a rapidly expanding SaaS company, co-founded by two marketing experts aiming to merge business sales…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ALAoJWNfCWsiK9KMaK8O7awlCaKA_AulsykHeUQgdUEqhuG8Jz3k_zY_Uen4425UP_suDhejvGBXiFRJLKr3wIhf5NHQWkIIHOvIxSSVhyVa4OZs8I_k6gjHuBSweYR6fNkIOY6IKt6kctCErrpBUc_Gy2eSCh87VMiEFqE2qiMmn--2XFhVSKf3phEMDpGHVxQLn5_y94PcK0cuqP90_IKt_5dC-B7EbcuweXZFZSb3oRZusAtivVHRtqiiJB9YV0TYa6VgRKj-FVQ94KoNLBpUHXdOVNw1rh-AYJNKvQHVt-w0Q3sG9cu1_HUtrC9Ubd9eEKtL47mFyHJ8GCub5SimVBbqOcR0eLbV_AH6r3FI-9AAUq2cIoo1P5KE0KCL2qZkMLjWcaQuMrnbp2QetAQ56S8IVa-FfYZzbVWQJdgpUZP45xodDdyTmDuMPUBzDhKy89fRk5ru4lDF9KtNQIbVTf0L6aLAsdFRyPgD-1nK09Fr59k_d32l04aTUNOMSwnSUCAaE1FZsE2ym3OSd1LDwhge26lwazyTv0BlD5wNcbaVZas-9rUBALpW8J6MlPJNAl2GEMcbrZNcBaPEZFPN0qeTEyillFsDH4W4yPto7c6hO9pHTEcAstTbH8gJCO3MLme0zlL0Snb1i93Lr3tCyzWpx2y2fNg3IFlnmT23ldoNuwo1Vu&xkcb=SoA26_M3-sfLV76pFB0abzkdCdPP&camk=4HOcmqOLYrCKgOVOGV7sTw==&p=4&fvj=1&vjs=3
Expert SAR Integration Engineer - NSG Radar Ground Program,Peraton,"Springfield, VA","$146,000 - $234,000 a year",Full-time,The Space and Intelligence Sector is seeking an Expert-level (18+ years) Synthetic Aperture Radar (SAR) Integration Engineer to work within our dynamic Sensor…,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BWrJOJIc9CpN6yMpv0V0AydpTkzwx7H4nhH8WAx3qz9DFPmyzxY6nkFs2NPrIYzV8hrvEMB7Hx0TSaJ768Yz2SeU7C6FAf060kerNRRkR4TmP4EZvnsZ3dbsrcTyqjKNKjC8ICCcWwtav2W4OxMvsKTwKh5eQwem-bEcMXXCJiUJ-c480dEvNPxusFkFWTngdq4KTJZJ9-yn_pY0FwbbiPlQfyKwEYZLDg-BUGdcXAJqvpXRTwItQkeCpqp4-AYE58UXdb36UcBuRhC-EHX6GU-6j7cL3b6gjRU-WiAnjM94fz7oZz-rvRvlesjr3ZIGyVf92njaZN6GsIKdrlTG2tL_tI9BJkYmYaBeTm1qThf9IvczBzLUY3Wu8cVfELVGC0puqdXk-QfVqEOjoHnhtBg76-fS6jhVO1DOW9Sg-1v4C5-3Fr0BC8i3Bg04zgvZCu9moVdU-NC_ft9cwO06zbm0eGxbO5Y4KKmYeYjGwKzK4Ey2QbK8A1lzQWIkPGeC1Lz2AiC16FZkqWUduT4AvQYhexVwjiqUZz5k53OuLwWKZkAf1m77CviqpQGILzjKFuwkET-3MkA1gDQCCqQRCPGIkmDR3RlMO-VliXtyvywDo6yFu1-CWLKkx6Q_OrLgBuU2DgfXzoF8ykOVzSIg3yuDmOGY4nMWVxiIZSbL_s8EvbiP32oiTNEQw8gf7gJ_FNtwzPAqhIHbuvYWspE5UuwGUqUsJIT2tZPb2SDjQ_1FcbKRWT3yOo1jvvILeIsNVbTCIdWQJSNeXjwvZa_PQKWW3bHY_TKS7TOG20Hz-gxs6--qBkInbiwNfjf-eWy3iKnwNoY5Jt3KLz_vesIHO2UDOfj4IQvXWgQ6B5CuDknZH0CTtqIPSE&xkcb=SoCr6_M3-sfLV76pFB0ZbzkdCdPP&camk=H-lBaXMUocJkdMwvV3pipQ==&p=5&fvj=0&vjs=3
Benefit Services Representative,Associated Industries,"Spokane, WA 99201 (Emerson-Garfield area)",$17.94 - $25.12 an hour,Full-time,This position provides data entry support to the Benefit Services department by accurately processing enrollment and change forms for existing group members.,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C6AFO-gB4LcG2FdDNTApYxoDIu6b41BAC6CM5-mHeaWvORc1ow7cZb13Fh3VVTOBKd-KNt21DVoJC_HNk0Mte2o2fySc-DgmzrTPOhQ7UZkuD8RtA_a5KIFS4LeM-F3qoSXD50IudtWU9K-8BUi2OpEouYo3d-YmD_8gIgvv8hJECWrtqN8xBUs83aV00Z35Mq3dmivygqomt-JXFc3sELSrwuWn8sdMjZEDhH2gvTFjxKrwRtnuIU3kkq0YEJgOgKs158jlfo7W4zUsA284SquvwXFsCNd4z2c6jNyKuWl3ciPXKbw6FweJA2ngeUelgblraWR9u5m0luYn8g4MWAXvk5vKA5T9g_r4ps00Hi6d_sIMxBL1MAnZ1yFfeDtOuF5cLqvkJP0EMABp72PNggHcS1we77CaKviM6bv3cDCechtcmSxyEoU8HqZ1rg5ZFHX-NnEcBSyzzsaKIhIf5bmhVxJGzmfRYrG4s0fp4edSqw_Mx95eaRaTzK4hsW1fQLSRMl9v-TvKIzX1MWf_V7VeaJ7Jd0VXP78KWYHWdk_14mJeEV1K9wKVtSu4ATPol_dHfahYva0nh3isLHF09A7fkqOMwdbEzgqLeTX-XfS8lSRKaB7r66Ndkt-8oankg=&xkcb=SoAf6_M3-sfLV76pFB0YbzkdCdPP&camk=nUmJqO2E8riV7k_U0vWMPg==&p=6&fvj=0&vjs=3
Sr Lead Architect,JPMorgan Chase & Co,"Plano, TX 75024",Not Provided,Full-time,"Advanced knowledge of software architecture, applications, and technical processes with considerable in-depth knowledge in one or more technical disciplines (e…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AF_nh5ZfsFsBmdMtl0VmSp3qr0hiO0v4aMZualv0QEXwqXwKBnae74lJrhMS5AOZ3zXEx3aehvkT0hbQhE9PVGTTg1z91BSy9hUz9T90YBpVZoqtQALUv7SyLWzduoW_Vr_tb-P--Wx4pzC3IPHaYkKGm-AdKdEGOVmMtyfSr_6ork10E3rfFgh-907qIURkmeZCgOK8WlLSUFlDDozcoFk-LBRZw9ezaW2k6oBRHZmA_4_OKfhZ8P2j5WKQ9nxfNIiJFAzkdyYkGnMtiCktoLlB1Ay3cAEzRNJP2B720pND1OvqTG8I-EJLR84un7tx95YvIplX8WxCWvm3mi3ZPukxVSezXZ2cKHpRKcNCaCOwRN4-sVKR2ELB2NbOx8O0Ndc1NAQW1JxUr1xd-Br6wRhKAiuWnU-rYbE6qqbXArGylrJSPhVlF9Fo2ZNlzmzyLki7hkfrPPArUF6TQaSqo5Q911oHB8hmdrUjDuFGB1UyTFnC8ZXAET2gVbmKIc6bGzU6Xpd0Sj7bZ5XqYx9adU_2st5qS_OAXGAqEqLC3Gl5G9eIVhnibu_BF7iX7XqUEooB7-ESU3bW8Cbnd0KTtEG_2xUsG2SkbAHoEFCdpZpyai6cJWYWD4L1-_9PBIZGvpu7qxKmfh_lDIf2en6wDo9QSKms0S1iJoo2us15mloUx1uD2M57pih3Y9HXKQMXdQLomPgILVbxgjg49zUZ4nTaqVzXc_-PuPB_AZV1sstwNahKMjj5SiZsBKSQkZVfBfXryFDsStwiOKiQu0NgLZ6Yjj9Zr0RNfgNwOMOzBN0bDEuiXGulBTT6uaULEz4SLmz6Ckedhh3-s0DPgIl3tBLGmz2i4XngVdZuG-xbQ2BUfWLfRCE9d_lPXKojKf2bBYWOEMyhOlPiWMSUi79socqO6ZPD07OMjkl3jK8SRnlzY6cAc3OuLKH9BXkAiVZOiegCKIH9IGBeWjErrHz4aF-rqausU70n7j6q9OWfi1hkb9OaC19zhLKUC-bN5PA7cftbcgsq7ZO9oPjBHJUNLyPYc6fvBs326UhvVwOS7hr8TE6WUn3Lcz09mXt0KJwoFN2px7WOr3w0ZJ3b7T9uV2BNXzC2jBNx6DVT1NVBgLBSLwB9-SiUsHnLBvaPVe6OdJTYil12-wUJpZuKRj3ZkvfDKF7MCoz_vE2t6Ysx1y-XdkOXcISTO9rlQUPUQMXs7TD917iQdlNruNBprcxMbZmPE-UoXjLdpnT4PJzRdGg1Gf5tDzo6Ic6mseYIUdbKhFbhPRvFq42-Lk0CjY3qkRXqFOOfQIoXNVYp4alMiNBqIepee4RQIy4JRDWjYsq2E=&xkcb=SoAl6_M3-sfLV76pFB0ebzkdCdPP&camk=4HOcmqOLYrA30gmGkgXD2A==&p=7&fvj=0&vjs=3
"Advanced Practice Clinician, Primary Care, Eugene, OR",Optum,"Portland, OR 97086",Not Provided,Full-time +1,"Flexible practice models include Traditional, Hybrid & Virtual!
Full-time or Part-time.
Average Daily Patient Census: 16-18 patients.",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BWpgndjYL01xMr26yTqLCDFb3b3BUdaEwmMV3w6lpNxQlF9nfElD1_UcCEZeahMAyxlGtDAo9E95zULo5CnbGtFfmSwwTiO8w0eLTSUU3eGTTFjyJodIhRXfb1mNyueTfGxdhQ-BQPqSccnAMUD-SwELOF85rmpjgNYYBsgsNrJTIqR42r30soKY9K397FgH9MEiAvncM-I3KfBaavaRkBXUqy26CsT_QkQasY9uy18Klk_V_SIeXjCJW-4nRrL0IY-NU6LnFalPmB1EN71EfKvtPHdSVWyzAdCVOeO2XP7ILoLsTwJ4jZh083qGxRcOqOz8vMyM5JLf94B047RZzjCFLSBBZV9JXOShSUNdtRBPxEH40Iqu3t_ZjPjzeJNZSIAscgFHV9F8rdd_g1Ayh2RX3mC5EtrVl0k7TdXUzcCWdduwKInN2ggSuaCx6jvZSdE2BazIxJhriCWvlBLVwObYrqOH3n7JusYi64CROcpZfVuRRLMth9-khsObw-Rwp12zHRnFzbiOwSwPjyIrXj_N4d9T1yhJPv8rYLQTe9BbgZ4mxADIVV1Ln0AUevn7AMNRFJH5UKYfJ1j-1icRX8tkYUGn_gaGVlvWNueiLjbm9VGT7Q2yveXm5rKg6HK5qFTlQuJ-m0SrFU121EZ0n2KuiK2Q34q2y8yf3kLWam3gXRwMuDcHxUbcADV0gz54YYX3V34Q6ZvHS8Zyj4xZtsdhGOZK2BQqjdPS0ZuOLvIc9pXSK6vSLWeN0596vRmSOUdBtFRmuB59IdiU6aLwsMCjooQAUOxdVHLeaGueBqnXenLZ8RhJsWD2lhL-fAjErkACPp6mWZLw==&xkcb=SoAM6_M3-sfLV76pFB0cbzkdCdPP&camk=4HOcmqOLYrBOJqPC6r4zxg==&p=8&fvj=0&vjs=3
ETS Steam and Electric Plant Engineer Engineering Technician 3,HII,"Newport News, VA 23605",Not Provided,Full-time,"Employment Type: Full Time/Hourly/Non-Exempt.
Security Clearance: Ability to Obtain.
Level of Experience: Entry Level.
Candidate must be a U.S. Citizen.",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BstQ1cHHlvfYhSwKW5jdz4zt04CF6fXBYCw07jciM2M5tVknVIitWG6h60gOsXzpQCSd7viwYKleNaHSzW1AJIooiKzUqYkLDZeXmqIHPLRZHF3wEu-xGXIDyJtQA-13H6Y8mH_81WOsmFcH1B5LCDNhcFvPlweP0FwIBiuswOfR4hpk6iV00-j1-64i0tO-2fRz8Gw4rQmD2gWKlkx6V81PFUzuHBQHVXsLdXgm2jLBA5ZOwp7MyaRLUZO8Qdx5nNKGlZ7gLsdP5unuSxh8G2t9hKpY5bRlB-Y6PU80-4z9FQFrskx46n3BBWQ4JJJxodyFc8pzoUKX4Pf0bf2L9pTBRzY_iMGixXjBjpXRuhQs4n-G1l7t8Xd-tPIaQvj8mtSDL0ZlwxQS0L1lX-6P24JRxj4Lvmzq5tOJl01s1fzlBOUWpX8nRti9zd-svDMAcCbD-u3PAukopak6bOD2lo7y55DMYk5kQJ_oaoNTqj6AyEn4ynEVIGE5gu5XbuVvH6lHKHC1KFzBS4Y9u68wFKst-1nb-yZmVhNQ1pBxI6QBhTBn42SI_DRBQ9_6L23Np7M_yndg_8SeQ-uqfh5KREyjG0SoQlzIhWIeacGnn0RW9ZFCJHmRCcqdW84rmy0UYU17sQ5CvTilNKxlavRvyenQeiXpnKIrM=&xkcb=SoDl6_M3-sfLV76pFB0TbzkdCdPP&camk=nUmJqO2E8riLjSC0F5-CFw==&p=9&fvj=0&vjs=3
