Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
Customer & Technology Solutions Manager,"SelectQuote, Inc.",Remote,Not Provided,Not Provided,The Customer and Technology Solutions Manager is responsible for fostering and maintaining strong relationships with stakeholders and vendors for the…,https://www.indeed.com/rc/clk?jk=1efeecd70b7f268b&bb=pICMpcuPrIfrAj0DPoBX1sG6fRjOTha1_S4k_iLEfU9lC3NoOz_coRn-845Upc65roxuTZW26uDVIlu0prZXMiSw0yiEv01oUq5_awYaUvwjQYAmD_BHv8VBxK4QFbNH&xkcb=SoD167M3-se8Db6pGp0KbzkdCdPP&fccid=d31c26f816e76796&vjs=3
Solutions Consultant,Eightfold.AI,"Hybrid work in Los Angeles, CA","$99,000 - $134,000 a year",Not Provided,"We collaborate closely with our Sales peers, work with Product team members often, and build long term relationships with our customers.",https://www.indeed.com/rc/clk?jk=aec22a9bb9d1bebb&bb=pICMpcuPrIfrAj0DPoBX1nLP_E96k0sFqbf8NR-aNx8a4MzW_IW_MkIqjbsJu2O_0tAL8IKQ3n8rgwwN8pOGGZDsmGXLlVZ0NEpLtXNtPH_5EUPUnBK_9yjuKicDLPCy&xkcb=SoBo67M3-se8Db6pGp0JbzkdCdPP&fccid=181504b42c0a09a7&vjs=3
Mid-Level Technical Writer (AI experience preferred),"Sancorp Consulting, LLC",Remote,Not Provided,Not Provided,"Position Description: Level II Artificial Intelligence Technical Writer.
Travel: Yes, some travel required.
Citizenship: *Must be a US Citizen.",https://www.indeed.com/rc/clk?jk=d8cf959219a612e2&bb=pICMpcuPrIfrAj0DPoBX1lKtZvNKBIqaQz4sEvzP_3spyIYNNLvH8J9yHe01u38VjTP_w1TTFMTnicvziRqdIshkYnpsPVK19cUJRaKVQvXRd233UgSa3JIfLjU9o8zz&xkcb=SoDc67M3-se8Db6pGp0IbzkdCdPP&fccid=e5969c3b428bff77&cmp=Sancorp-Consulting%2C-LLC&ti=Technical+Writer&vjs=3
Technical AI Ethicist / AI Red Teamer,Salesforce,"San Francisco, CA 94105 (Financial District/South Beach area)","$151,800 - $227,700 a year",Full-time,"The ideal candidate will have technical experience in generative as well as predictive artificial intelligence.
Experience using SQL and relational databases.",https://www.indeed.com/rc/clk?jk=45578ccce57a3218&bb=pICMpcuPrIfrAj0DPoBX1vWu9kMnRHbQC80Sa-NVSAjqFBI8Ni439_z8-hmdfevJbHQgF_OgTpCzcQImbou8DpH5u8UXTzssJA3bbySTaSTF0gzuYib8Cg%3D%3D&xkcb=SoBS67M3-se8Db6pGp0PbzkdCdPP&fccid=4027cfd917e1ee29&vjs=3
"Digital Editor, City Journal",Manhattan Institute for Policy Research,"New York, NY 10017 (Midtown area)",Not Provided,Not Provided,"City Journal seeks an ambitious, savvy editor who can help us take full advantage of the opportunities presented by digital technology to maximize our…",https://www.indeed.com/rc/clk?jk=896da5693ba3bd82&bb=pICMpcuPrIfrAj0DPoBX1ttsxISWoe5LHMUvnxcbSoJq-8CQTRrNdguxdpuc3yd36yT3jbIVzzHr7DtAGdeKCWP6udbpaxRCHoANEfO34d_mi3OJ6qE6hg6GwUQWmWfU&xkcb=SoDm67M3-se8Db6pGp0ObzkdCdPP&fccid=69bd37873c08b80c&vjs=3
"Assistant Professor, Advertising & Artificial Intelligence, Advertising + Public Relations",University of Alabama,"Tuscaloosa, AL",Not Provided,Full-time,"The Department of Advertising and Public Relations, housed in the College of Communication and Information Sciences (C&IS) at The University of Alabama, invites…",https://www.indeed.com/rc/clk?jk=7fa21348db8e2f57&bb=pICMpcuPrIfrAj0DPoBX1k4_Fg6V2FlcpbJAAtujznXPrBM74YUWQjTUf2MHfjzDi5zoWYPM99-3WCkYwPE1XP1D_Baq3NMZaqVSfaEjmtnDCpqjxOTeDvR3LuqYN97a&xkcb=SoB767M3-se8Db6pGp0NbzkdCdPP&fccid=27eae9b240b82ce9&vjs=3
Presales Support Specialist,Thermo Fisher Scientific,North Carolina,Not Provided,Full-time,"The Presales Support Specialist is a valued resource to both our internal and external customers.
This Specialist will assist with selection and configuration…",https://www.indeed.com/rc/clk?jk=9aecf5fa87b07868&bb=pICMpcuPrIfrAj0DPoBX1ro6JZgWr5V3d4dN-gM8BxMXDdhxVocjSd8j14Vi1Sh2zPS0OfuOghzkFlwpNON8QtTzd4qsSHQeqUHMkZLUXzIXguFFHdPQ8g%3D%3D&xkcb=SoDP67M3-se8Db6pGp0MbzkdCdPP&fccid=126e3afd205caa95&vjs=3
Production Artist,Life.Church,"Edmond, OK 73012",$160 a day,Full-time,The Production Artist is primarily responsible for assisting other designers on smaller design projects and tasks to create overall margin across the team.,https://www.indeed.com/rc/clk?jk=873230ff22f268aa&bb=pICMpcuPrIfrAj0DPoBX1iQjgFaHv6F9I72WE4-Vw8xBBj4Kc-9uRwQZBtE3fq6Thz5-6SsUWaFs6nhY5DvdQDRKcSpiIk9jhIixuaPJSsV-GH3_HjURw0joljR543_V&xkcb=SoAm67M3-se8Db6pGp0DbzkdCdPP&fccid=acc1622e17df0b36&vjs=3
Founding Engineer,ThirstySprout,California,Not Provided,Full-time,"Building features for Studio using React and Typescript.
Leading product development by communicating with artists.",https://www.indeed.com/rc/clk?jk=bd55e4ddb2ab7784&bb=pICMpcuPrIfrAj0DPoBX1iBw8h_keuSqfvPTfJhj6wm0YQuxaNwtbL7ENGq-i-fUx-gwLY9YrlMC2ivS7i8mfxna_edZHPCsPvg4-Ly5g5tUqUK9ccMLv64IUYIbov_F&xkcb=SoCS67M3-se8Db6pGp0CbzkdCdPP&fccid=778a888cbe048c70&vjs=3
Instructional Designer- Part Virtual,Clarity Consultants,"Wilmington, MA 01887",$55 - $65 an hour,Full-time,"Strong skills in Articulate 360, Docebo, WellSaid Labs, Camtasia, and Vyond are essential.
Experience in using Synthesia to create AI presenters for overlaying…",https://www.indeed.com/rc/clk?jk=b30d28618d638fe6&bb=pICMpcuPrIfrAj0DPoBX1v51WNAYeLRj4hFnPGCuVs99AxInjAQCGT3j3TkQ8Y20fC8m6_IkacVWp9lLkPGpgT5htYUDbcbGbPT1H2Rpk5Tk_nOxzEoKBqEzrduMhXKP&xkcb=SoAP67M3-se8Db6pGp0BbzkdCdPP&fccid=dcbeefc11bd858f8&vjs=3
Video Production Manager,IGT,"Las Vegas, NV 89113 (Spring Valley area)","$76,179 - $180,000 a year",Not Provided,The Lead Video Producer position within the IGT marketing team is a versatile video production and motion graphic specialist; combining an expert set of…,https://www.indeed.com/rc/clk?jk=3b285de07b891892&bb=pICMpcuPrIfrAj0DPoBX1pQ1zWRxcyUY8qhixJciqckEovn9cyROuVlf_WKMFESXhN4AKy7h6kb-hoLK7msUIbgI9pwVGTEjLv_TJcrANZ6i3xln4QHlnQ%3D%3D&xkcb=SoC767M3-se8Db6pGp0AbzkdCdPP&fccid=686992c6831d8b20&vjs=3
