Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
AI Product Designer,Entergy Corporation,"Hybrid work in New Orleans, LA 70113",Not Provided,Overtime,"**This is a hybrid role with an in-office requirement of at least two days a week and can be filled in New Orleans, LA or The Woodlands, TX. ***.",https://www.indeed.com/rc/clk?jk=a6388a9fe43232df&bb=viOY5m52uURkN9SL1WUCfBJfxaWA6y1U71Aq_2uul5t7kOHQidstMHr-H7WwC_dpDPpwep5O2tzMGDpQVVRnBPcdj5DDKMm5Rz40ejej-BGz4f9TU3OfsHIZW-0mxBWx&xkcb=SoBl67M3-se9sCAXcz0LbzkdCdPP&fccid=4ba02d8aeaa3e74a&vjs=3
Data Scientist,Leidos,"McLean, VA 22102",Not Provided,Not Provided,We are looking for an experienced Data Scientist with an entrepreneur’s mindset to support a fast-paced and growing data science team working on projects…,https://www.indeed.com/rc/clk?jk=0839a4c6615a90ed&bb=viOY5m52uURkN9SL1WUCfCyd12GnjTplFYwB0j2hkCmNpoJKzAE5PnKiZVLBMS8A-KrHAMJKlXqNYZKNGsWXd4AY7ZpBGvGZIbnkMe9cBlvWk6IT8CPmIyA11dgRn8R6&xkcb=SoDR67M3-se9sCAXcz0KbzkdCdPP&fccid=8765a4045377753a&vjs=3
Director of Computer Science (CS) and Artificial Intelligence (AI) Program,Silicon Valley Education Foundation,"Hybrid work in San Jose, CA 95126","$100,000 - $125,000 a year",Full-time,"Director of Computer Science (CS) and Artificial Intelligence (AI) Program.
The Director of the Computer Science (CS) and Artificial Intelligence (AI) Program…",https://www.indeed.com/rc/clk?jk=de26713beb7b529d&bb=viOY5m52uURkN9SL1WUCfEmf7SgWgg_qOc7vUTTtl73NgRvV5nLYXodajzH_sanmCz1356LEqKkBmJ21AIRcBflDLAw6anckZqY6B8L4W4rR6YXP2kAd5CNLwjgOexB9&xkcb=SoBM67M3-se9sCAXcz0JbzkdCdPP&fccid=377319fc07d34183&vjs=3
CWMD Intelligence Analyst (Intelligence Analyst 3)(19993),HII,"Arlington, VA 22202 (Aurora Highlands area)","$87,760 - $140,000 a year",Full-time,"Interact with the supported Combatant Commands and the Community of Interest during the development of intelligence products to meet Command, unit and…",https://www.indeed.com/rc/clk?jk=1508598a045b410f&bb=viOY5m52uURkN9SL1WUCfBlMH017pVFnRWsqDgBl6pn0FOwg_I5tvweA9l-sBTGGbx2pRlWAF-YW5J0-ifLSYSC0rZ253Pzs8HFVQm2qhr34tIobFnoCXRKMmRhxDqxY&xkcb=SoD467M3-se9sCAXcz0IbzkdCdPP&fccid=9f2bb83bd9bfe2fc&vjs=3
Assistant Professor of Information Systems,San Diego State University,"San Diego, CA 92182 (College West area)","$138,000 - $142,000 a year",Tenure track,The Management Information Systems (MIS) department in the Fowler College of Business at San Diego State University (SDSU) invites applications for a tenure…,https://www.indeed.com/rc/clk?jk=4bc5dee6c924ab53&bb=viOY5m52uURkN9SL1WUCfBlMH017pVFns-HT4K7NJ7Z5xKhZf_3ftpcdKYEUOJNPe4f8jZ6_dlflLIjpt8A7lST375FtJcaizMDwh8AsRRrxISjWkdgWBM6FCmzOd-23&xkcb=SoB267M3-se9sCAXcz0PbzkdCdPP&fccid=000e54dbddfb88f5&vjs=3
Technical Content Writer,Hive,"San Francisco, CA",Not Provided,Not Provided,"As the Content Writer you will create compelling content for a wide variety of platforms including our Hive Engineering blog, mailing lists, white papers, and…",https://www.indeed.com/rc/clk?jk=f8505f7c3434db95&bb=viOY5m52uURkN9SL1WUCfHcuxpyUxGJ_4jzty8ozmXcU93a5zcSrkQl5Wum2LdgzO3HsjeY9zEGMXhYrTvJltP3ysstODKSlvSzfQVrJoIX2vEuIOLRbmwkFEMEvno1Q&xkcb=SoDC67M3-se9sCAXcz0ObzkdCdPP&fccid=5261110462a433d3&cmp=Hive&ti=Content+Writer&vjs=3
Laboratory Research Assistant,Indiana University,"Bloomington, IN",$19.24 an hour,Full-time,"PSYCHOLOGICAL & BRAIN SCIENCES (BL-PSY-IUBLA).
We currently have over 70 full-time faculty, more than 30 department-serving staff members, 100 graduate students…",https://www.indeed.com/rc/clk?jk=fe2b7518bda7cd0d&bb=viOY5m52uURkN9SL1WUCfKpUqwtYk3qCi-YwG-vFzbKyH5MYUZmQ620fvmbGVv40ELnTxUKdp0i77maUvKcJp9rvZK3ti5xaeVWxGGI-nNl_-lsUrfAFGCyaTRjG8Aso&xkcb=SoBf67M3-se9sCAXcz0NbzkdCdPP&fccid=8b8af8e5cb513470&vjs=3
Student Research Assistant(ETS)| Temporary,Emory Healthcare,"Atlanta, GA 30322",Not Provided,Part-time,"This study aims to delineate the early neuromotor and cognitive development of infant brains by analyzing electroencephalographic (EEG) signals, which capture…",https://www.indeed.com/rc/clk?jk=7b17e5ea9bbd580e&bb=viOY5m52uURkN9SL1WUCfAHoTGp-dzpFl1zBQuoe8_ONjCwP91hI_adxrXzOsOCxON9kGaIdBoDqLxaNAN07I7YgoV7IWz6OHlRvf8iy2nRvuzXlg-BJj0YidY0HqsBn&xkcb=SoDr67M3-se9sCAXcz0MbzkdCdPP&fccid=9fbdeec5453e2e9b&vjs=3
Associate Security Researcher,Protect AI,"Seattle, WA",Not Provided,Not Provided,Engage in original research within the AI/ML technical space to advance the understanding and development of security measures in artificial intelligence.,https://www.indeed.com/rc/clk?jk=144421afd15871a3&bb=viOY5m52uURkN9SL1WUCfN-__7Yc3Hg8ent1GuapwxueMe1ZG3ZrLNbfXWXSW7ww0WG-spQ6c2H81k7tqZVMe5dUAWGp01Znz1q7wDHsMNjicYwO77ysX5GgprgkBVan&xkcb=SoAC67M3-se9sCAXcz0DbzkdCdPP&fccid=bb789c2e058fcddb&vjs=3
Python ML Framework Engineer,"Advanced Micro Devices, Inc","Bellevue, WA 98007 (Crossroads area)",Not Provided,Not Provided,"As a specialist in high-performance AI accelerators, your primary responsibility is to innovate and optimize software frameworks that enhance the speed,…",https://www.indeed.com/rc/clk?jk=51749fd7e0d8a410&bb=viOY5m52uURkN9SL1WUCfLO7sjDpxrXYB4vq_grnE9ay_o7i8olX4pWix01JsHk72Oq1Y8g5Zve8dieAV1jrh4bYUUtgI4DosQTAPxtPhV7UxlJLZY2S1t3gMbYeOJpN&xkcb=SoC267M3-se9sCAXcz0CbzkdCdPP&fccid=b45c4b5a9c9a7448&vjs=3
