Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
Data Insight,Northrop Grumman,"Clearfield, UT","$68,500 - $102,700 a year",Not Provided,"Shift: 1st Shift (United States of America).
Travel Required: Yes, 10% of the Time.
Relocation Assistance: Relocation assistance may be available.",https://www.indeed.com/rc/clk?jk=358809892a1cd710&bb=wBygWU0Fq4Kmn901iGZ7ImgM3Df2p2zHB0T2velLZwQrq2zTqXbDGCbethcT3q89fsdmr6rqSMy69Own41meaSxgN3ItANu52noHMOePHqCbCg7itCgINA%3D%3D&xkcb=SoBG67M3-se652UTU50LbzkdCdPP&fccid=11619ce0d3c2c733&vjs=3
Aerodynamics & Performance Engineer (R2587),SHIELD AI,"Dallas, TX",Not Provided,Not Provided,Shield AI’s products and people are currently in the field actively supporting operations with the U.S. Department of Defense and U.S. allies.,https://www.indeed.com/rc/clk?jk=9982cd2f89c48e2c&bb=wBygWU0Fq4Kmn901iGZ7ItlaqwLFXoKV-gSVOZlHmb1-pU4ZWJLhBDASkimKa1b0PHBvXbkrJ0dZQKckVXTh6jTx3vw8vUss2EHLL4sWkCA27HhWXnAOL-Kq3TkU7VnD&xkcb=SoDy67M3-se652UTU50KbzkdCdPP&fccid=0b5f38012a106aa9&vjs=3
"Architect, AI",Nintex,Remote,Not Provided,Not Provided,"Design, develop, and oversee the architecture of AI and ML ops across our system and products, resulting in scalable, efficient, high-quality AI-driven features…",https://www.indeed.com/rc/clk?jk=d6d353f4915097b9&bb=wBygWU0Fq4Kmn901iGZ7IgybnZu8JoN3jJRyJJZ2MT8XBqrFa9bk6J3I-GwJlgiFZNvrnIkbL7p-swRDOuwh-CPy1wMBXxfaImAGn9DpeQBcj7fVjS3P_pdmiqLueXtr&xkcb=SoBv67M3-se652UTU50JbzkdCdPP&fccid=945eb3ef7cf97517&vjs=3
AI Engineer,Cornerstone Defense,"Bethesda, MD",Not Provided,Not Provided,"View all Cornerstone Defense jobs in Bethesda, MD - Bethesda jobs - Engineer jobs in Bethesda, MDSalary Search: AI Engineer salaries in Bethesda, MDSee popular questions & answers about Cornerstone Defense",https://www.indeed.com/rc/clk?jk=61b528624c24ea78&bb=wBygWU0Fq4Kmn901iGZ7Iua0GNi3JuyAyxwaWCQOIm9qveMXhkg0GCvgyvcPNWx8vuG8M3uYIzlptPl0P48muxwLmRuQfxeZzrXpFJzaFi8KM-ItEzSViXaGbx8DRTZ3&xkcb=SoDb67M3-se652UTU50IbzkdCdPP&fccid=c4dad3c95358e466&vjs=3
Chatbot Developer,ADP,"Roseland, NJ 07068",Not Provided,Full-time,You will help us reinvent how associates connect with HR using technology and how we provide support by merging automation with user experience.,https://www.indeed.com/rc/clk?jk=d67bcf4a4edb0da6&bb=wBygWU0Fq4Kmn901iGZ7ItKEJnvCeqHkghpjV1ZAgmx6teBb7gvIgGPP48bASHDmN_WoacM3x9a5Hiz6pzYqmAwgubn_w7KPNmh_AxwHBHf3Nkn1gleDKA%3D%3D&xkcb=SoBV67M3-se652UTU50PbzkdCdPP&fccid=e996c2d6855fe778&vjs=3
JROTC (Junior Reserve Officers Training Corps) Army Instructor (AI),Massanutten Military Academy,"Woodstock, VA 22664",Not Provided,Full-time,The JROTC (Junior Reserve Officers Training Corps) Army Instructor (AI) will assist the Senior Army Instructor (SAI) as the institutional leader in managing and…,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ATP4UOwr3v0wNwp8qfBsyeT-xVzHiEGA4-iQ1i73_t-d3V6iCMVUearbO-U6LvOm7YbkJw-Na7ytVzf8phAW4jxlJhsMiF1RFNYdPbijlA5C1dRLdBqQE4stLyA1ev3DysrsR9iUEWLPNY-rh5rkeanbBBz9Z6X3VgX8_K8jL6jF-UkpVgJdV6SJ-yUF_ZTJLJaaRselqq5OSnr12GqeGdjh1_j1g-wVDI9en4ScC27NZ99l0mi9CqlC132oXy9x3t_t4zVbTFKDw5Zjber-trAoIhJegBuved3AF_-Tqm4x4TzF8HtN2VDL8uQa7ZX0sRhfOmYNkGzoEw8U4wm3QLY7AJwibpV-47RIvvNgmBFp-A-eNod6AtQPlpQ3wfl0bIa5s1vQKZIMnChL95edZm5KmPy7QcCCj57GiQazt6qx7fm6GzjSMoxRpnTUdX0w-FmXC8uY5P37BT2vPrijIDwMaWnKowxsqk9JhSXJChiQPNAz8sHblH6UtwuKiiU35dzaQOzquZYOoQGOJ0rmNQwu9gCwmML3go62iNiZ6mblbj3ObI6ViWv1KGKON9Dra5LepoR6Ygw-6QnSDf0RF_R8QrklVxAzM_l7wqjyptaexBNDULX1KxxL_VAPuN8wpKMUavjHzMG80R6jnx0He3hKbTRJ8PW0ah-gQl_g4QYgNgJAMiEJmhVZ7AXxQtYkxmWXAAMWdexm_D2Q3PkfP1VUzeewDJogY=&xkcb=SoAV6_M3-se652UTU50ObzkdCdPP&camk=nUmJqO2E8rg7AG418qoIVA==&p=5&fvj=1&vjs=3
Principal Data Scientist,Navy Federal Credit Union,"Pensacola, FL 32526","$112,200 - $199,300 a year",Monday to Friday,"Provide independent data science, machine learning, and analytical insights using member, financial, and organizational data to support mission critical…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C1zplEsFktHkQc7kOOwm4rInMAlFzAoLIRfcwaDPIGgu8jCB8VseTUYObc-C-PZ6gCwp1TV1hdNZs1mVaRAn-ckm5xS5K6oI9KU1N1igOo76ccIKxJhxYERX-mMzfkj7U42ZoiyHoVI5NUHleGVsL7IoiK4I9f4IE_Oq0NFtuQNrqK0GC2L2lOSxRbXibAeYJrxUBjQC7T3TmfN9rNc2YvfOjDwaOlfQPdCgfUCNah0a27ZZT4_8UOZ0GGMc7xL8HpAw5Y64dzoNOYiWrvZ8qNosP5qUzj76imAjzKNnPeOpBX0FV-EiPspaORRSBrT8UyBDMOBEdYj2dzQV463kvSZT7pPO7213qfEbjshIKeWRarM-l4kISngUKHmL79mBj_oXhthfET2HtLuIDmowH419nSL-WrB1QVPkkrt5ZTYVokfcNHeiJ0tb6c-tvarapAnh2aDG8wBINHDAA4cq-5uZ98RlkbsQnyJOvY7AByFfgM9Rt-Q3RJ5R-rVvJUkMQeqIR_DBSQaRjRwMpQyXxXwENTOB7mEvUgi_nwS9wTPvO1v-iWnLH2Tem0gLMCBVC_UvyHu5DLj3zZgtSXnIeiwWJMMBJOO7gJnLEhSA6rXgZyAVVq_opS3HwIgozgkCsjHIoSEVdSZ0DT0fQxD4rPqMS9MRH-_MCioYTsWhcdNlGxL2gUYOZwSoM0T_e7FmAOgJgMK7IvBUDtHndV6cgGEsD1skHuOWQgADqJK-IAexih4wGgu9X8LPK4sESJV7EfzNBdHCEgwL5VD65JugTbX3i2Bg9xu2Gj2-Tx1FJhe-79YeCkw8-CcCDhtezTL7nas_lDykgwNiPM6TgPuwfRbdmoW8jMJ9lxFIdiL-K-frfsvyCSHH8-fsGyKnCGnFZilGIAGd6BHThwaLx0o1cs6HDEaXf45-BsJklpnnn__axs5Zh9xgcPDex0NR12bWzyp6V7pwgfcw==&xkcb=SoCI6_M3-se652UTU50NbzkdCdPP&camk=H-lBaXMUocIkCzA3tsgB0A==&p=6&fvj=0&vjs=3
AWS Global Services Practice Leader - Data & AI,Ingram Micro,"Irvine, CA","$105,500 - $179,900 a year",Full-time,The ideal candidate will work closely with AWS global teams to ensure alignment with AWS practices and services and will collaborate with cloud services leaders…,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CkQ0GX_wNqj_GFYFG5JyGLRO_C0IIS1nsM9yEC482s2592Nq9tKYAwlhLSOisGT3uegDjKUWKSN4Q9okbNH3qzWqrLqZVCFk0jsWfJVxUJRPCCTJaE6hZHHe2OwIjE9L8O-P_WhXkfQR-m77HMBO-azxWu7ZM-NEP1AQOxHgqv979QMFMg6623pnmjrFK784jpYuz1Vg4OU_3bl0lhASzcEvSp8XYYY1-fR8t6c9RhpNBb-kP-CdzDASHUQKrVjGZEyJP-97O5I-eOqxYxCDz5PkHvrHTCkphNUrPSZxYDFmT9nRJInSaPLGiC6WbxUSUNiOpN4KAM3gKMUs6E47V_oOhxeDFXFgbKCg6cNjI_OftlzCHXxYLXg5nbou4vedRub8eR_Qmwy7Ud95exmObpxBbf1tiAHgWaS4GeLoTw20xXFQir_hvalb6KpLwYsfSkhtK4404H-ZEEavzKTjndWFg9L4RDCsbwDvOLcd6oQlzuE7CcCInwcbFFSZzUzUbTQD1euiN43h3tOQ1k-aCIJSND7Cy_G9f-IIygbOV24lW7o3yKN9lctQmJ_i-qjXLp85R1Yfmev9HAoLK2FeTkDyEB8mrGYVaBJMhXdwXgrvufekWi_QvOTYLxk1Vrfuar1nT2KExpgg_7Qnp6re7QZTST9c0cbs1NdRf77PT6grMSyk8PtEE8hB77yNJElkYnGRWeuPtlm5T8wRU1brSbtr1LDNIsWr7W64wzud1RGnSosEwXfD7deyzMEXfUiyq8Hk4avcbuloZ2yNpUUwA92CETCcPG1w2VKOIZrhmh9g==&xkcb=SoA86_M3-se652UTU50MbzkdCdPP&camk=nUmJqO2E8rhWKveU7gwpWA==&p=7&fvj=0&vjs=3
Computational Chemist – Director / Associate Director,Klein Hersh International,"San Diego, CA",Not Provided,Not Provided,"Our client is a small molecule drug discovery company, employing tools from chemical and computational biology, in conjunction with precision genome editing…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B6r0MQM7tzlXsAiVFnhMI9dYL5EKq7SUYTGwVfYdsqRfNB59_EbA3aV4QNf-OGGSPru8hLsTKTHV9EUPZzQngUgWEKl-mOuR-UQtr14B2qeNuSGhjWR4Q717mtn83TbAJ35E5V_-jMt4z6JKxNTrSafGPpASiPYm_G6tRJoO_e4rz60m7obkb4mRrOqoqH_VQc1BjjF_eNDfnZNmpKXm7LHmfleSPQSmi-Wb-HUJ0ycQK7bHasHqOAwzV4rQZ868W0Yfa1m7X0UxFLrQqwInd-ZcP667kx3-2u-AwaPT_Gm9W3l3f347g_HL6K2TtPHyKDAhvPeIFKYZLxekduv4PXeJ0Un6WV3tpDRnemzHY1bYtRs12UfdkCvY96LEvuLRL_LOwSaDloWtjae9j3ae941GPwSKJdNnisspo6JdHmF3xVvkXKlidHt9uPU_eoGtGANCyxxOU-0NzSrdMVD9QQbZOyaJ5LwKQ-v6uXlB1VnsPUdGuc7a_CBBXMKe4HBQVBiFCOwMQCwqGqGYQu_4IxmOH3C-Y__F-vlhLvoeJz795PZoYGsdVGJjK4xF3_7qUVh9ko226TNHrZtIZqgrmv_m31FSWVHEBWrtW1qqBvwJg_7GdejnoLa1umo6o7nfBkWr865jhgBMnTEm75IpF1ohQxkP9Hcnf4_IGBCTQMgl1K-yrBeTpTCzGd_GnRkDauEBGEu-o9NPWIeaCzCOD_vOlcvXF-OqVEaE1LTZbg2WaWGXXWyMn6FxfbMUgsbknI3kJsJi4fnWUW2MBYlLdqEubBUbuRL57r0H8d77ITi7LCAFXQypTLdvtz1mnHJd1d97XwIhjf2Xtoj_yM8fDar8gIsQSv_F51MsWf0gogF5mOYTsj-91Nd6zme7mlauJ-uBqLl45ocwBPiQAnLPsulCcH2tqWpugGqlY3YpmZQeTeuegdsO8v&xkcb=SoDV6_M3-se652UTU50DbzkdCdPP&camk=cvIYj4HMher8wdyPi4MMng==&p=8&fvj=0&vjs=3
"Director, Data Architecture",Insurity,Remote,"$130,000 - $170,000 a year",Not Provided,"Be an expert in one or more areas across the Data & Analytics domain including data analytics, data integration, business intelligence, artificial intelligence …",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C2YNyQh3GFAwQ-dyuiZmvfa2S_250bNGRBUZFpswMPsXcMcw7j4OwuCwot0f7_3CStRURn2rH6RIsPv2n_opzri3-SW-kBZWpnuWDMFtD6yoxAjl8mCzKN-s38AUrUYnCJ3h-gLqH4HW7WPh67rIvbGbFHUkdTMjE6NwKFlTwf4ykeYWFgotRbqSFGhKNiKMBRAlPBzIUWh3IiNWPgrbCOiKxpIFoxC84cfwSrQGJcL52b7GvuHDFARceNDFWjcPL5IrNR8auLf5k1wTI6vWRp-3DM1-7Yt45lcq3qmbtIOo4iAXK_SthjzgAYFL8ypsfrZBkCerLEaYxDU2sYJ4X7muNG3cqFJ9HAtnMdbxMPkoZqY6LGkJVvCF-OalxHLahio8dqycrkHVyu1kQxMaE_RA9nNbTgWwC5ndWtFq41QpRnPiL6JFZNkXrsxgX6IeZcpy1COEWZ3W2O7Mrrc6bymrgsySGK0RYngPNbaWLuiVyeYXsM-JaP0smrsTYPGmHMEwdV_6E_cPTsGNWN-aq4WDo6Y1nbeiQmt3Fh86De1Q6e--T6Lys9xolncJpkcNpFACi6_yyojcihAlAz1oGcejnw88uxa5dsAXNEdVWVhmrjCmX52unmoZZ-TxExZ_6S1-ECzWrQuo3ONx06OZvbkLjm3_460V5cdyF8lbMEvxIJx3v8hPBc&xkcb=SoBh6_M3-se652UTU50CbzkdCdPP&camk=tQsC0y0u1Lr3wSThIsfJ4w==&p=9&fvj=0&vjs=3
