Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
Customer Success Operations Manager,Smarsh,"Hybrid work in Atlanta, GA","$150,000 - $180,000 a year",Full-time,"Smarsh empowers its customers to manage risk and unleash intelligence in their digital communications.
As part of leadership team reporting to VP, Customer…",https://www.indeed.com/rc/clk?jk=4fab3545f2111782&bb=0rJHCZw7UpJN6FKETAj4ROmAcfxKiEe1hK0MqdHt-TUPqGB5bRu5d4B_jsiZKB2Fp0OptEsggvKvUzUFcZ6s6mpZHuTcG2_-ZIX6Sr_o-WFAiP8Fsf7-cpMGexBJ85_4&xkcb=SoBH67M3-se7lSUTU50LbzkdCdPP&fccid=6280e0f77cd32f4f&vjs=3
Professional Development Program (PDP) - Data Science Class of 2025,BASF Corporation,"Florham Park, NJ 07932","$88,000 - $92,000 a year",Not Provided,"Basic knowledge of machine learning, artificial intelligence, big data, and new technologies.
BASFs Data Science Professional Development Program (PDP)…",https://www.indeed.com/rc/clk?jk=a0db94c4eae28de9&bb=0rJHCZw7UpJN6FKETAj4RD0NQ_zn-MBCdbPmzgE7Md2uYxo0h91Qp7VaXYz3z8yafxYF2SFWPQrxka266AQ4wr2j8Q-AJ59t8rUC5S7JPsNeEWfdXhOenQ%3D%3D&xkcb=SoDz67M3-se7lSUTU50KbzkdCdPP&fccid=38313780e9822361&vjs=3
Transition and Special Projects Assistant,Endicott College,"Beverly, MA 01915",Not Provided,Part-time,Assist the Director of Academic Technology by sharing institutional knowledge to aid in the transition of responsibilities related to running the department…,https://www.indeed.com/rc/clk?jk=c85f9b6ee2bc81b1&bb=0rJHCZw7UpJN6FKETAj4RPDmVrQpUaOwOWBVEUSXGHrGDf2R7X6u1kRJ-0bxliSjyY-K5odNLe0VTJOE7CARQEkLeaqcfDmcadVpMEGom0bk8hcDiVrrvIo7lQEMsyAa&xkcb=SoBu67M3-se7lSUTU50JbzkdCdPP&fccid=e94b987602d3b0c8&vjs=3
AIML - Director of Business Operations,Apple,"Cupertino, CA","$284,800 - $455,200 a year",Not Provided,"In this critical role, you will manage a portfolio of critical initiatives, including cost optimizations, compute efficiency, data acquisition, in-depth cost…",https://www.indeed.com/rc/clk?jk=26e4126fcc040f4e&bb=0rJHCZw7UpJN6FKETAj4RBKZgMlJUdDPKEKU9qDNoWdQkIJrOJLjK_szPLTLBprwO87vJcfJcahQyXXVY4MQYGEOCbPHGBO3HbFnsWe69wBd5PWFTE_JHg%3D%3D&xkcb=SoDa67M3-se7lSUTU50IbzkdCdPP&fccid=c1099851e9794854&vjs=3
Staff Strategic Client Advisor (Remote),Tealium,Remote,"$155,000 - $182,000 a year",Full-time,"Tealium connects customer data – spanning web, mobile, offline, and IoT devices — so brands can connect with their customers.",https://www.indeed.com/rc/clk?jk=2d70746684aae096&bb=0rJHCZw7UpJN6FKETAj4RD2XMRXlPEofRKRuVQbF2unrH-H2K2qmg66g4i2BxC8iYkOUpGARoJv6UfAld8iJjU3DILMYDq6TPJ48Zzx40tI_VsdjmsXbHF_8suScJTv0&xkcb=SoBU67M3-se7lSUTU50PbzkdCdPP&fccid=3059be2cc4c2e331&vjs=3
Card Robotics - Process Improvement Associate I,JPMorgan Chase & Co,"Hybrid work in Columbus, OH 43240",Not Provided,Full-time,"You will have the opportunity to use process improvement skills to understand the problem, quickly identify the root cause and generate solutions.",https://www.indeed.com/rc/clk?jk=3ff58607819f75cb&bb=0rJHCZw7UpJN6FKETAj4REtmcOt5bFrBIC1V8XukTS0eEIaQCM955VD3DA-Blcn-QnNmT7iUeORviXr2B6KrIHpe7wUb4I7Huw8jn1YyCvyJGaKZN994ig%3D%3D&xkcb=SoDg67M3-se7lSUTU50ObzkdCdPP&fccid=c46d0116f6e69eae&vjs=3
Data Scientist,Integrated Research,"Denver, CO",Not Provided,Not Provided,"Data Exploration & Analysis: Dive deep into complex datasets to uncover trends, patterns, and insights that drive business decisions and customer value.",https://www.indeed.com/rc/clk?jk=71d3f6e6e01f6577&bb=0rJHCZw7UpJN6FKETAj4RKsOuczS0fFfCBLaYbuDB4QixIpDpVFKF7Ga5MZ2bEYVRnvk5vbfj4IkHutyxfZEY_cMqHh8wVYkH0IpshALPjcozUmVPD6nqnYVmEosVC85&xkcb=SoB967M3-se7lSUTU50NbzkdCdPP&fccid=62f76b4207153cac&vjs=3
EV Battery Analytics Staff Computer Scientist,General Motors,"Warren, MI","$116,100 - $181,600 a year",Full-time,"Highly experienced in artificial intelligence methods.
This means the successful candidate may be based anywhere in the United States and is not expected to…",https://www.indeed.com/rc/clk?jk=dacf001927a17ccf&bb=0rJHCZw7UpJN6FKETAj4RKXLTL8GlW3726x3dZ_NXkZlZBD7fH6l8NWmGEHks5uD4Ri-xvkLFzdbTc73VOyiiPiHXAHSFhL11OG_5dsXAjNljHVRS8uq-g%3D%3D&xkcb=SoDJ67M3-se7lSUTU50MbzkdCdPP&fccid=116680a29a847a70&vjs=3
Machine Learning Engineer,IDEXX,"Frisco, TX 75034",Not Provided,Not Provided,"As an experienced Machine Learning Engineer , you will develop and deploy machine learning solutions.
Unfortunately, we are unable to provide relocation…",https://www.indeed.com/rc/clk?jk=08e82c2120611058&bb=0rJHCZw7UpJN6FKETAj4RDAj5suE46tCcit4wQ9I-b5CoVDVMCGDp-FJIkUeeoA3vh5PX2r2LKXF4VSfNbyvr_X_EKZeAo8PzoYS-GVnxW5jLKGELT8T3w%3D%3D&xkcb=SoAg67M3-se7lSUTU50DbzkdCdPP&fccid=0ad4c4a48e8d4d46&vjs=3
"【For External Referral - Talent Spotters】Research Scientist for Generative AI, Multimodal and LLM",TikTok,"San Jose, CA",Not Provided,Not Provided,"Explore new products with artificial intelligence technology at its core.
It covers a variety of technical fields, including deep learning, computer vision,…",https://www.indeed.com/rc/clk?jk=6bfa2bf697204ff9&bb=0rJHCZw7UpJN6FKETAj4RP_KnvaoG9LpAiiLdlWabI6aXlBEfU1hWsofPKDprnRV0QU1oj3VHY-6D5nCh-9-4bDaMIGsOKoI_7bDMhqcIrRgpepEo6lv5XD-iFyzAjxi&xkcb=SoCU67M3-se7lSUTU50CbzkdCdPP&fccid=caed318a9335aac0&vjs=3
