Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
"Product Lead, New Product (B2B GenAI platform)",Jerry,Remote in Massachusetts,Not Provided,Full-time,"Backed by artificial intelligence and machine learning, Jerry simplifies and automates owning and maintaining a car while providing personalized services for…",https://www.indeed.com/rc/clk?jk=7c3f6da91287884b&bb=mvcPpPK4ZUeVrcJizAKabrT_Bhhkrqbfx6ez6aeSG4j0SK-mMLpaMW94YNxHEuSMP50ZDUUScv_ZUHrbXtBzxfJAo2J2T-kvLngO1rk07FXHenl2vTEzti350_IECtnr&xkcb=SoCU67M3-se_yhXRih0LbzkdCdPP&fccid=204c8e2f615ab5bb&vjs=3
"Manufacturing Engineer, Tesla Bot",Tesla,"Palo Alto, CA","$80,000 - $258,000 a year",Full-time,"Tesla is seeking a highly motivated Manufacturing Engineer to develop new processes and automation equipment with the actuator design team in Palo Alto, CA.",https://www.indeed.com/rc/clk?jk=87a86ee4a6a1cb40&bb=mvcPpPK4ZUeVrcJizAKabvl-0nGN9qCus-K6IWJlKbj6I8Equu3_gmdH7a3szngSygy2ZWdIPYeOgMmEnmxAT7O7fxl89ZIPKhmuz9FJ-IP96is80JCtDYuRFYdPqE7t&xkcb=SoAg67M3-se_yhXRih0KbzkdCdPP&fccid=86e9be6ce380173e&vjs=3
Content Designer III - Travel Insurance and Fintech,Expedia Partner Solutions,"Seattle, WA 98119 (Queen Anne area)","$137,500 - $220,000 a year",Full-time,This form is used only by individuals with disabilities who require assistance or adjustments in applying and interviewing for a job.,https://www.indeed.com/rc/clk?jk=c473d7cf56c1f563&bb=mvcPpPK4ZUeVrcJizAKabv4JVpqx7LqOggnYVogL-wBhrJebHzCy_X9eyYfU3KgU9ZpH7TvcD59Uclo23Hrvf-oE_6TJLA7VTYHT7g2vCxBK0TH-n0P7ZA%3D%3D&xkcb=SoC967M3-se_yhXRih0JbzkdCdPP&fccid=246d2aeab4882686&vjs=3
Chief of Staff,SAMBA TV,"San Francisco, CA","$140,000 - $200,000 a year",Full-time,"Reporting directly to our CEO, Ashwin Navin, you will support key initiatives and ensure effective communication within the executive team and throughout the…",https://www.indeed.com/rc/clk?jk=c05a4b29a2930de5&bb=mvcPpPK4ZUeVrcJizAKabnzR-Wr8nnTWLdt0Z9RjWQ6sI8ZZHCm8A30KBh7jlF_qLu7k5ZAbbvkMbqiEZQkkm7BAlv8lYN-AyBRgFD3BwdELraNIXvioFBTolrSKS7cW&xkcb=SoAJ67M3-se_yhXRih0IbzkdCdPP&fccid=1b1ea228444c6924&vjs=3
DATA SCIENCE LEAD,City of Chicago,"Chicago, IL",Not Provided,Not Provided,Guides and inspires the organization about the business potential and strategy of artificial intelligence (AI)/data science.,https://www.indeed.com/rc/clk?jk=8787d2583cf73bb1&bb=mvcPpPK4ZUeVrcJizAKabg8pFqg6F_a4_P0Q6HDN3RxdHuj4Qc1mWaoxuJDqbVY4j8MM9y9zRv_BroClVM8w6x2cCGXNACScUTlzrrBJYCSG4VVBQ12bNQ%3D%3D&xkcb=SoCH67M3-se_yhXRih0PbzkdCdPP&fccid=5d3899b3741098f2&vjs=3
Prompt Engineer,Redcloud Consulting,"Hybrid work in Seattle, WA",Not Provided,Not Provided,This group will work on developing high-quality input prompts that guide AI systems to generate accurate and contextually relevant responses.,https://www.indeed.com/rc/clk?jk=58416546aeebc54a&bb=mvcPpPK4ZUeVrcJizAKabgvuFycTP7KFfb3vyG26Qjdkuy-LsdB7q0rnEp5WOEpgInhpXgLtIAHN_9VsbXMeqH-4wlVFpooChmtqpEXnqIdGDw2i9ZwQ0W9KsA7jzoi6&xkcb=SoAz67M3-se_yhXRih0ObzkdCdPP&fccid=885f2b5920d72dca&vjs=3
VP of Engineering,ClimateAI,"San Francisco, CA","$250,000 - $300,000 a year",Not Provided,"Reporting to the CEO, this hire will be a key member of the executive team with a high degree of visibility and impact across the organization.",https://www.indeed.com/rc/clk?jk=f8fbcd5ed778d703&bb=mvcPpPK4ZUeVrcJizAKabr4T0IDPVk5p5MT1S-3fhuNOCJPPLzeXEtATUgjYaxf82djv-kFTJNpccDzcoaFTNebb7AbJUdJPMYeTgfMjFQttPGkucTtBLahKV8RwScid&xkcb=SoCu67M3-se_yhXRih0NbzkdCdPP&fccid=90364bdd6d185b45&vjs=3
Intelligence Data analyst,CELESTAR,"Fort Meade, MD",Not Provided,Not Provided,"Clearance Requirement:* Active TS/SCI with In-Scope Counterintelligence Polygraph.
Company Paid Benefits*: Employee and Family Dental Insurance, Employee Health…",https://www.indeed.com/rc/clk?jk=a349f6d5b556da05&bb=mvcPpPK4ZUeVrcJizAKabmaUyH6gp_BxW83gQ2qxP69-BTW-hF05EgQeCQ-NahqzH7o5mBkdsL79GA6-w_qRvrLR4vOY0z-P8e_NhtsnDySHxeR2mdo4HJ0tXj1WL0sm&xkcb=SoDz67M3-se_yhXRih0DbzkdCdPP&fccid=783ea33155cc05ef&cmp=Celestar-Corporation&ti=Intelligence+Analyst&vjs=3
Software Engineer - Solutions and Delivery,Genesys,Remote in Indiana,Not Provided,Not Provided,"Join the team and create the future of customer experience together.
As a Professional Services team, we integrate, extend, and expand Genesys products to match…",https://www.indeed.com/rc/clk?jk=597a6daa1b21f131&bb=mvcPpPK4ZUeVrcJizAKabpJXrOu-nOnVBt3CiQ6RKn5N02A5o4W-QdYJqK5U1KcmLfC4URRpzZZY0uadrVpdToCjjMXcAxxZMTPXKcAe5YihJFwxvsufcC-MEvWuP14-&xkcb=SoBH67M3-se_yhXRih0CbzkdCdPP&fccid=78ba8c9950e5297a&vjs=3
Contract Specialist (virtual),CACI,Virginia,"$52,300 - $107,200 a year",Full-time,"Minimum Clearance Required to Start: Public Trust.
Percentage of Travel Required: Up to 10%.
Type of Travel: Continental US.",https://www.indeed.com/rc/clk?jk=b272bd1ae6a30240&bb=mvcPpPK4ZUeVrcJizAKaboEnb6tgn8C4Bj6bkf1QHBqx2gVE12Of_-Kl9RWhnZUHGWT6NDtJYURSa6Z5z3pOXiOrfw8nEJu2SVZGX12ZBZpJXfopImTX7A%3D%3D&xkcb=SoDa67M3-se_yhXRih0BbzkdCdPP&fccid=5fca42294cdbc080&vjs=3
Founding Frontend Engineer,Talnt,"San Francisco, CA",Not Provided,Not Provided,"Lead product design for our AI agent from ideation to implementation.
Conduct user research to establish a feedback loop between users and the product.",https://www.indeed.com/rc/clk?jk=01754c59c7f936fc&bb=mvcPpPK4ZUeVrcJizAKabnspxAmpjHRRrdDsPEG28d5SWgloJOastsJBapz749X0dgl7virzqJiwNFEEfRM9dphJl14to4QPJeJILvnlE9qkp5HG-LUV3cZlzQeepDa6&xkcb=SoBu67M3-se_yhXRih0AbzkdCdPP&fccid=7a10b84043c2631d&vjs=3
"Public Policy Manager, AI Lead",TikTok,"Washington, DC",Not Provided,Not Provided,"The Global Public Policy team’s work spans a broad and diverse range of functions and workstreams, including government affairs and government relations; policy…",https://www.indeed.com/rc/clk?jk=cfec8195e7a08ea8&bb=mvcPpPK4ZUeVrcJizAKabjb9u2LqesqkzR5uewQ2YdoSov0fhxjdRahwb5I7Ojg883Tb5fA2A22jSiI4UlebE6o1kuwXB9MXyK-DjgQibMb16JpZ4z7_ol2bOVXbp5gJ&xkcb=SoDg67M3-se_yhXRih0HbzkdCdPP&fccid=caed318a9335aac0&vjs=3
"Principal Psychometrician, Assessments",Khan Academy,"Mountain View, CA","$152,908 - $191,135 a year",Not Provided,"As a key contributor, this person will play a critical role in the development of innovative K-12 assessments.",https://www.indeed.com/rc/clk?jk=91a049d4ce86c06c&bb=mvcPpPK4ZUeVrcJizAKabgvuFycTP7KF6DK4O29Y_dGwGSVy4di9WMNGxASPCKYnAzAUamv2VaNF94A77ta8-F0slVlyg5sq5SFSNOMXT2MDNTffzPRNtjxyTaDPhe2y&xkcb=SoBU67M3-se_yhXRih0GbzkdCdPP&fccid=5a41b08a1f7f1794&vjs=3
Front Office Executive Writer,Artemis Arc,"Washington, DC","$90,000 - $110,000 a year",Full-time,"Subject matter expertise of new digital tools for technology organizations such as machine learning, artificial intelligence, and telemedicine, preferred but…",https://www.indeed.com/rc/clk?jk=c4136f55583a43a7&bb=mvcPpPK4ZUeVrcJizAKabr1lMvPFB5d1GlzGxGKZiuiLwSnn8_fCke9TBAyHcYF2siymciyf_wHW7bpBSGfPntpILTLdTypI69Q0swzyE6Uye4bhOd8nOh3Nux5nFUqF&xkcb=SoDJ67M3-se_yhXRih0FbzkdCdPP&fccid=31fad60de5c5ce0e&vjs=3
"Applied Science Manager, Applied AI - Data Cycling Center",TikTok,"San Jose, CA","$20,100 - $395,000 a year",Not Provided,"You will be accountable for driving the innovation and execution of the data science practice.
This includes project collaboration with the business, and…",https://www.indeed.com/rc/clk?jk=a24e1d6397d991bb&bb=mvcPpPK4ZUeVrcJizAKabkCxVj9C4ysLpNZRCVPetWSnb5pkxWqWFUSmoA8aj95Zvuyq6MiDzunkJEtHyofDpiNXnB9XysDyrXElseF0ssK6_BMKbpPtPYYsdrI2vh3h&xkcb=SoB967M3-se_yhXRih0EbzkdCdPP&fccid=caed318a9335aac0&vjs=3
