Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
Pactful Project Manager,University of San Diego,"San Diego, CA 92110 (Morena area)","$6,000 - $7,000 a month",Full-time +1,"This is a full-time temporary, benefit-based position with an anticipated end date of June 30, 2025.
Leadership of Pactful’s Core Services and Programs.",https://www.indeed.com/rc/clk?jk=23efebbd78ca7ab8&bb=x4v7DEeZTHzs9ED6V3korwVJ3Agox3WrwUIq1bjfihsbsgVrosqW6M2KsEhnh-HMRfYdcy5_bWdBmUX_p6kyCgGyw4eBLaMccOtsIFvAeQ4WKSEj56UOi0LqfMnYPfeJ&xkcb=SoCM67M3-seqcIXRih0LbzkdCdPP&fccid=bdd8aa1427fa6dac&vjs=3
Tableau Desktop Developer,Purple Drive Solution,"Atlanta, GA",Not Provided,Not Provided,"Relevant Experience (in Yrs) 5-7 years.
Need someone with prior Tableau exp, who can help the team with installation, setting up users, roles, various lanes for…",https://www.indeed.com/rc/clk?jk=4dbcc1e2cd52a85b&bb=x4v7DEeZTHzs9ED6V3kor3EMnXEq3HBGn1xwvuDRB1_7APtA91XW0rUI53QvyX-uV3dU38xKni3vE19USU93-36GN4FkTwMfGQxrXGuRNaQysoIVJCvTSD4YcByLGbEt&xkcb=SoA467M3-seqcIXRih0KbzkdCdPP&fccid=8a6a178421bf130e&cmp=Purple-Drive-Solution&ti=Tableau+Developer&vjs=3
"AIML - Natural Language Platform Engineer, Siri and Information Intelligence",Apple,"Seattle, WA","$135,400 - $250,600 a year",Full-time,"Play a part in the next revolution in human-computer interaction.
You will design and implement low latency Siri NLU on-device.",https://www.indeed.com/rc/clk?jk=6f30b7319f539fe1&bb=x4v7DEeZTHzs9ED6V3kor_3lO3LXKUgooYbigX3ukPdonFie0Z8rDLttJlfbZUHAdUl2Fccz0edcdX_a774wgICNPZ0gB813dllUIEJsvGEp0lY2QA4ZtA%3D%3D&xkcb=SoCl67M3-seqcIXRih0JbzkdCdPP&fccid=c1099851e9794854&vjs=3
"Creative Strategist, Global Clients",Meta,"New York, NY",Not Provided,Not Provided,Continually inspire our clients and creative industries with a vision for their business that translates into campaigns on our platforms.,https://www.indeed.com/rc/clk?jk=a4594f47a06d3fa8&bb=x4v7DEeZTHzs9ED6V3korxFeapVNwZ1wSGhTmkwLCD1BAzM1fbj3QVQoM7H7Nr0nbyDMO6Or8-b-T6lLz84sJIRPjESTVsFuGd5GF_nk-eec8E2TA-tu2A%3D%3D&xkcb=SoAR67M3-seqcIXRih0IbzkdCdPP&fccid=ba07516c418dda52&vjs=3
Data Scientist,BMO US,"Chicago, IL 60606 (West Loop Gate area)",Not Provided,Not Provided,"You will consult with Business, Risk and Tech Stakeholders to research, build, and implement scalable artificial intelligence systems capable of learning and…",https://www.indeed.com/rc/clk?jk=ae7d9e92e6c25d1d&bb=x4v7DEeZTHzs9ED6V3kor5vUaHfz-K3Ff0edRLMah3IaHhM13LgvWw-9lgEDgm0Y8VZJsbDizVyovfHQnbQpZaXElgZoiHthxrh5b5vQTxZWaQIqXqpKifCUEGVz-q9K&xkcb=SoCf67M3-seqcIXRih0PbzkdCdPP&fccid=c9b51b880e5f15f6&vjs=3
"Developer Relation Manager, Generative AI for Telco",NVIDIA,"Santa Clara, CA 95051","$148,000 - $276,000 a year",Full-time,"Evangelize NVIDIAs Vision: Develop key relationships with decision-makers, showcasing NVIDIAs outstanding position in the Generative AI landscape.",https://www.indeed.com/rc/clk?jk=736878a690348b88&bb=x4v7DEeZTHzs9ED6V3kor98ceF0tg-wT7hy98JbAQni0PUBViRSO8DR7D5cYbsmYvG2FusdCE2SMZ_HcXQAm_fhqcuGCAfLjP2767-yip95SnzKVSUOwtA%3D%3D&xkcb=SoAr67M3-seqcIXRih0ObzkdCdPP&fccid=c267f29f0f85e8b8&vjs=3
Principal Health Data Scientist (Statistical Programmer) HEOR,Inovalon,Remote,Not Provided,Not Provided,"Key functions of the position include 1) extracting, preparing, and analyzing patient-level datasets and 2) generating summary output that quantify the patient…",https://www.indeed.com/rc/clk?jk=f2fa8428debf4ecc&bb=x4v7DEeZTHzs9ED6V3kor0BHUAVVmwMCSbP5OQijP572WPjH9etHobKXh7997x8XjjaorwJVO0p40OUec5iy-wIhDX_IgroRAUnJecwq1RtLPXDq-2_Xw1a786w5yLpZ&xkcb=SoC267M3-seqcIXRih0NbzkdCdPP&fccid=243e67c5c20f2a9c&vjs=3
Intermediate Artificial Intelligence and Robotics Engineer,The MITRE Corporation,"Hybrid work in McLean, VA",Not Provided,Full-time,The Robotics and Autonomous Systems Department has a new opportunity for a strong technical candidate with a STEM degree to join an innovative team of engineers…,https://www.indeed.com/rc/clk?jk=c17c81ea6a902058&bb=x4v7DEeZTHzs9ED6V3korwIgCabPQa_BRKp1opCJOxdZ8m5imMRBqLtYj571n0KHCIu5K1MZ6cqZiMuY37annU8gNwHaVXwDTAI7blmLj8lAthLBqeP-NQ%3D%3D&xkcb=SoAC67M3-seqcIXRih0MbzkdCdPP&fccid=30bd8a58380c700b&vjs=3
Assistant / Associate Professor - Artificial Intelligence,North Carolina A&T State University,"Hybrid work in Greensboro, NC",Not Provided,Full-time,"The faculty in the department conducts research in areas such as cybersecurity, cyber identity, computer vision, data science, big data, artificial intelligence…",https://www.indeed.com/rc/clk?jk=faa4df160a7d376b&bb=x4v7DEeZTHzs9ED6V3kor_bVqYE80S1G4v8AnBFLAE0dahQpoAAuxrwY0U2nLAhqKDrlQ92xC9oVv5GhPPVlyCRew0-KouwiHL1Sc3BmGSWuB4zLrND6txiKayc284gx&xkcb=SoDr67M3-seqcIXRih0DbzkdCdPP&fccid=9f6f92a558da8f99&vjs=3
"Lead, Responsible Data and Artificial Intelligence",World Economic Forum LLC,"San Francisco, CA 94129 (Presidio area)","$140,000 - $160,000 a year",Full-time,"As Data and AI continue to drive the digital economy, we recognize their growing impact on governments, enterprises, institutions, and individuals alike.",https://www.indeed.com/rc/clk?jk=80450cd39fc7287c&bb=x4v7DEeZTHzs9ED6V3kor8z6tzvpF2Q4sIj3Et71AAEVj6gozCnc5nKPhMcQx7ja3cS-uSp8zOBa46osCFMfG1DAuu6iTgxyZ-0vzjyuVGquMwGEk7Ro-2j60QamSoKO&xkcb=SoBf67M3-seqcIXRih0CbzkdCdPP&fccid=ea7a43c6bd480b29&vjs=3
"Senior Product Manager, Artificial Intelligence/Machine Learning (AI/ML)",Workiva,Remote,Not Provided,Not Provided,"As the Senior Product Manager for Artificial Intelligence/Machine Learning (AI/ML), you will be responsible for identifying the most impactful problems and…",https://www.indeed.com/rc/clk?jk=016ded9924be6dfa&bb=x4v7DEeZTHzs9ED6V3korxznkc6s_VmjzdbjUz15SXR7MD47PH5ZNktVORpS30gMJhAZKuq1sU1IJDIJ7uDc6DLJ2OnkoO3k89l60gPASzPQ6zSr-2v85Ono9sNKlHrj&xkcb=SoDC67M3-seqcIXRih0BbzkdCdPP&fccid=c74820549fd8456b&vjs=3
Artificial Intelligence Risk and Compliance Specialist,BOEING,"Hybrid work in Englewood, CO","$124,100 - $167,900 a year",Not Provided,Boeing Digital Aviation Solutions (DAS) is looking for an Artificial Intelligence Risk and Compliance Specialist located in Englewood CO.,https://www.indeed.com/rc/clk?jk=31143d61fd053bd6&bb=x4v7DEeZTHzs9ED6V3korzpT-DrIpzaIbEUSc0Y0mY-aBxqCNUCRnv0__pfr_AKnU9nY99LGFyNxPVoWdC8RBC9v3CKMiaLNNzgBc7NCOgVj6XNZzhPCxA%3D%3D&xkcb=SoB267M3-seqcIXRih0AbzkdCdPP&fccid=edae4285faf6c2f0&vjs=3
Artificial Intelligence - AI Program Manager,RS21 Careers,"Hybrid work in Los Alamos, NM","$130,000 - $160,000 a year",Not Provided,"RS21 is seeking a highly skilled and experienced Program Manager to help stand up and operate an Artificial Intelligence Cetner of Excellence (AICOE), which…",https://www.indeed.com/rc/clk?jk=07c5e7b7d9993381&bb=x4v7DEeZTHzs9ED6V3koryvfLPOgs2OgLfL-fT3OlsQLUgDUhNj_nFcYTq43NgMXuTYR8Tpxash43DTX-qkeHfFSg3MDwx2iOj7uf960pClP_NcSldrCGRRMaHDdDUIg&xkcb=SoD467M3-seqcIXRih0HbzkdCdPP&fccid=294d5debc2c11988&vjs=3
"Trend Designer, Home",Target,"Minneapolis, MN 55403 (Downtown West area)","$69,000 - $124,200 a year",Full-time,"Pay is based on several factors which vary based on position.
Target offers eligible team members and their dependents comprehensive health benefits and…",https://www.indeed.com/rc/clk?jk=0bce0735ce62b2f2&bb=x4v7DEeZTHzs9ED6V3kor13TqDDJlNGn0xetAxlSc00qJhKkCyiLPCkIFSCHFJ5MZjf4F5fjzrs0szsUIGYFlpkuryDK3x_LDtDQs6WEZ6LTmjhhIo9TTQ%3D%3D&xkcb=SoBM67M3-seqcIXRih0GbzkdCdPP&fccid=15f43d82dc901ff2&vjs=3
"Lab Operations Lead, Google Pixel",Google,"Mountain View, CA",Not Provided,Full-time,"Bachelors degree in a technical field, or equivalent practical experience.
5 years of experience in Laboratory Safety Protocols, Mechanical Metrology, and…",https://www.indeed.com/rc/clk?jk=216ee5e02b3b0bd5&bb=x4v7DEeZTHzs9ED6V3kor4CBLFl8iL1tOeLNHRf7bjbFwOKibU8NIFJ3Po2SMV8TjatnySVQkQmg3P3hGMRrb1olj6Ft8sZrDZYeyJZtecttVeAFJqd7YQ%3D%3D&xkcb=SoDR67M3-seqcIXRih0FbzkdCdPP&fccid=a5b4499d9e91a5c6&vjs=3
