Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
"Director of Strategy, AI",Invisible Technologies,Remote,"$120,000 a year",Not Provided,"Voracious reader of technology market intelligence.
Invisible is the operations innovation company transforming how companies are built and run.",https://www.indeed.com/rc/clk?jk=086e14afe7bd970c&bb=Nr-aPFZkdqREDsQm4fhhXpjC1mqxN3SD5rp1iKR3HNg19qa7ab-KWUckaQoR_SW6Q24smcMtNQBoRa-D58AbNya0Tw-1sbDmI_G4w-QmoknXD8Y0knzGbkD0sFdi2CZ2&xkcb=SoDW67M3-seUb2wgdx0LbzkdCdPP&fccid=c34504270a486ed1&vjs=3
Associate Business Intelligence Director,IQVIA,Remote,Not Provided,Not Provided,The purpose of this role is to lead business intelligence and reporting for the U.S. & Canada RBU Analytics Hub.,https://www.indeed.com/rc/clk?jk=41d8dcf342f98894&bb=Nr-aPFZkdqREDsQm4fhhXob9TaRXreQV9-5blQ7WmjYqAc4oNW1qlhZtJ1qfZdrgojcdBiuIFIWNMC-cHol1OXT6eCLb1qFaGkC7DltRSfipRGk6RkeDCgdUBB2K-Oq9&xkcb=SoBi67M3-seUb2wgdx0KbzkdCdPP&fccid=6b7a1dfe07e7f037&vjs=3
Senior Artificial Intelligence (AI) Consultant,Highmark Health,"Pittsburgh, PA",Not Provided,Full-time,This job is responsible for collaborating with leaders to understand their business objectives and challenges and providing expert guidance on the integration…,https://www.indeed.com/rc/clk?jk=ccd709531ae3c22d&bb=Nr-aPFZkdqREDsQm4fhhXmQg6MP60DUjiczEgGGhUNeSOS-TVaRPhpVtc24OMl8Pl0uL4w0criUUzSvzo_0t5Jm2T3sKpegv_Fcl2Vc2z2OF1oMzP-lcMJokEwp2UgaC&xkcb=SoD_67M3-seUb2wgdx0JbzkdCdPP&fccid=05de1bb29b7bb370&vjs=3
Data Science- Remote,Cognizant,"Remote in Johnston, RI 02919",Not Provided,Not Provided,"Our clients need flexible data structures and a streamlined data architecture that quickly turns data resources into informative, meaningful intelligence.",https://www.indeed.com/rc/clk?jk=a20bd34fb8a2cbaf&bb=Nr-aPFZkdqREDsQm4fhhXhPuwDBcbhovaV0f4r5ISv0GKaRkmmZMgLV7Fh0k7EzLQWT72Lq-TH2uH3VPxALqSlu0TlzhCRqcSuJIdoF-u3155561r_HnWzNoWIw240dJ&xkcb=SoBL67M3-seUb2wgdx0IbzkdCdPP&fccid=2df6a1e69a70a1e7&vjs=3
Artificial intelligence consultant,Laiba Technologies,"Houston, TX",Not Provided,Not Provided,"Location: Houston, TX (Onsite role)*.
Minimum 5+ years of experience in designing and implementing AI solutions.
Pay: $60.00 - $68.00 per hour.",https://www.indeed.com/rc/clk?jk=28654b040f741293&bb=Nr-aPFZkdqREDsQm4fhhXinx35_-batWzaee37kNEuxGVxBWKvPDIEZ7tv2HbNJCx4TR7XO-1nrCMShl55yGHiB_SIfQF9U65QMQxR4A4YsKWOpfN2tQfP-6jxx_dJrA&xkcb=SoDF67M3-seUb2wgdx0PbzkdCdPP&fccid=2894f6decbba3c89&cmp=Laiba-Technologies&ti=Artificial+Intelligence+Consultant&vjs=3
AI Developer,Yates Construction,"Birmingham, AL 35224",Not Provided,Not Provided,"Skilled AI Developer with expertise in working with Large Language Models (LLMs) such as Google Gemini, Microsoft Copilot, OpenAI, and others.",https://www.indeed.com/rc/clk?jk=44d3ead85d380c3e&bb=Nr-aPFZkdqREDsQm4fhhXhAWT76wUcCMvEpHxp15s2NfHgbVIxmtICMYvN1WKF7z_XxVYtVIaZEQlMa3drwhrDzSxfHyNQJyB3D1OJ8_upqf48stXJ8DUvyydMo6liDd&xkcb=SoBx67M3-seUb2wgdx0ObzkdCdPP&fccid=0aab2dbfaa8db4a1&vjs=3
Automation & Artificial Intelligence (AI) Systems Developer II,Samaritan Health Services,"Remote in Corvallis, OR",$36.32 - $54.48 an hour,Not Provided,"A strong grasp of artificial intelligence technologies and their application in solving real-world problems.
1.0 (80 hrs/pp) - Day.
SHS IS Apps Delivery & Ops.",https://www.indeed.com/rc/clk?jk=6801a31e64918082&bb=Nr-aPFZkdqREDsQm4fhhXr0c-ZWHt62NlaWgpE1R-Hg9H9-g_7krYhyvvOY9XtmZsjMlY4Z_N2LugHt89_6-G6SCMKPtHpkVDc-iwaN4ms4zb5Gik7PDUA%3D%3D&xkcb=SoDs67M3-seUb2wgdx0NbzkdCdPP&fccid=6903b845fa4a9d91&vjs=3
Assistant Professor - Artificial Intelligence / Machine Learning,UTMB Health,"Galveston, TX",Not Provided,Tenure track,"Sealy Institute for Drug Discovery (SIDD) Faculty Opportunities (https://www.utmb.edu/sidd/home).
The newly established Sealy Institute for Drug Discovery seeks…",https://www.indeed.com/rc/clk?jk=480455ddaf9b0b38&bb=Nr-aPFZkdqREDsQm4fhhXr_GDM5tiZRJ0AD9NI9uxG7hZVyrG8sb0VDyN12ePMtI5j3AgC0eAy_lO_taIlS3B9RW8mKNKBP3-FIA0yHqLJo0npZZu7k7iYf2rQZ6D_KF&xkcb=SoBY67M3-seUb2wgdx0MbzkdCdPP&fccid=a4937c50073cd1dd&vjs=3
Market Leader Life Sciences,VaaridaTech,Remote,"$250,000 - $300,000 a year",Full-time,"Qualifications:Deep operations, solutions, sales leadership, with over 15 years’ experience in large Service Providers/Pharma/CROs, across core processes in…",https://www.indeed.com/rc/clk?jk=e45d3d9fec069020&bb=Nr-aPFZkdqREDsQm4fhhXrTg332WqtZcQM0OaNVQIJY3x1h_LVU2pUCmRUe40phl02qmd-HUUUfV2keJ_xuq79Q8jHatys96AeGWXtFXHBB2Qn0suqyo-SbGrbPVztaJ&xkcb=SoCx67M3-seUb2wgdx0DbzkdCdPP&fccid=d53ec9ac005b3089&cmp=VaaridaTech&ti=Life+Science+Consultant&vjs=3
Artificial Intelligence (AI) Architect,Amdex Corporation,"Bethesda, MD 20892",Not Provided,Not Provided,"JOB NUMBER: 1538 | LOCATION: Bethesda, MD | CLEARANCE/ACCESS LEVEL: Public Trust.
AMDEX.ai The Art of Data Science.
Without you, it’s just data.
EOE M/F/D/V.",https://www.indeed.com/rc/clk?jk=c83f9dae497108ee&bb=Nr-aPFZkdqREDsQm4fhhXinx35_-batWZ7Jegj-hdTlbESCnGH7MKcqdKlkPIOD_Byi9s5JVtdmI2Y7g3OQT6oFgRsFT-J3ow5LKPD-2_99eTj6nC85ztp14eucV6BWV&xkcb=SoAF67M3-seUb2wgdx0CbzkdCdPP&fccid=1966ac63ffef3b2b&vjs=3
