Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
Computational Chemist – Director / Associate Director,Klein Hersh International,"San Diego, CA",Not Provided,Not Provided,"Our client is a small molecule drug discovery company, employing tools from chemical and computational biology, in conjunction with precision genome editing…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B6r0MQM7tzlXsAiVFnhMI9dYL5EKq7SUYTGwVfYdsqRfNB59_EbA3aV4QNf-OGGSPru8hLsTKTHV9EUPZzQngUgWEKl-mOuR-UQtr14B2qeNuSGhjWR4Q717mtn83TbAJ35E5V_-jMt4z6JKxNTrSafGPpASiPYm_G6tRJoO_e4rz60m7obkb4mRrOqoqH_VQc1BjjF_eNDfnZNmpKXm7L4Q1UYXQbuS1VHJ0Mic8a4OTALkYUyIVP0-2NnGHGuVu4cisBbRoYtah6Vs_Xgbqb3owd9eVP1W-jogM04MPkJFW9rr52rrbtoOc2hHvvqB7s6d1jb-41bhLE0vho9MbWoPLH6xPYvjjPHzARSyGCDa3H80g4qDY_OIUfF-WZiBMZLycdbhUUffCRbqz67UPad_0hdU3s8xgOxBevaHoJwTjX_CWmCXoFbAJ7DNy6lKI3ExpSAfTW-2OsZ2jXwmIIEk_8YNRz-BsD7fjVKHSjdaE0w_qjj-SAl1vYEPM4O3jJ-FT4pop8ymgkGS_S71CYCV1pZfIyxGaxHBq0TQuAIQYD5JBrotWeQe7Q6g1-OQq5h61KtEpTxm8sh9gqn7MIaBTD2RJY0KQb-pL_8q5ROaxUtnLIvLyg2LFAzmjsyw5u0N7sVjqszCRoNSo8T6QpmG2Hnbf_ELn3SCJudQOlJbPJ40WqYOii5PjWqkUlYZmOI88c22gr27qyfayqg1--2-lAX-jsoDFxqcTe5JyySQRGcl5lR5Vbgkiu6JIJBEeDYTzWBtg8EtGiTdMmNZ6KHXTIQV3lkjIfYmHJcnv6xhP4eoi4Jni2EJMnonaFboVw-BYHySJtixWC1RQtFz6YSZd0aQxh8w2XTYJGAl8nP6C2lz-yRqtanEIxg_xRmEInHDWyG3keyE6mf99n2U6uL7tPHErawfvgoCsthAioaWTr0NwAnU10&xkcb=SoBU6_M3-sezPdUTU50LbzkdCdPP&camk=cvIYj4HMher8wdyPi4MMng==&p=0&fvj=0&vjs=3
"Director, Analytic Services and AI Integration",TMF Health Quality Institute,Remote,Not Provided,Full-time,"Experience launching technically complex programs, projects, or related work that include the following: big data, analytics, artificial intelligence, and…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ayfsi7bZwdEINvSTe2ayB8wzNrs9wlIq4i_fpG1GWJ4rl6ATpPY-nGDmYW7v3F8MpN17USMxm-uF5DbUSqYs1bLkBbPUuw03OsLeWJpxCgT05_gNzil6ofYMeiQHm3ZW7vDgpwFhwLgrymBOawbBSrv1tx0J_NO2pFBWnACl0Aat1oGSzxdOaexrQYKaHC3_zRB093QlB15ohP61LYPVRVLgkOtFmy1Id7p4k4jGO8g_FyHptv0SCaNWL-tRdAPs8x-OjBwCW3I6J-YmIfjGjVIXSIhcmj2RVlU_ezTAyx5uMuVYR-kfJdpvuKGfgUYk8UdxnclaDXAl7gpm2R7MTb5JafQA-7ueVrfMqD3KVfarkh1rKMJIFbpKZJKueJh_MIVEwcVfUG7wN0LOAjWUJh58fyJ1_b2abPQsFZI9f4cUH24ePA8madF5d4SiOpN3R2P0DMbgQv7nXEhga5e5fsF-buxnXH3Ve28QJVTs56j8Fue5cKKvwsjixzbRSlOOiFN3Z-2W7QDS65N8OhJSlZb0J62B1Um_gP9UJZ77YddT49dkbbprtGFmw77p6wE1o1Ql_9Cj3YnAojVXP-lrEBzvwlVUtDdhiNazIUTIP-TQBPq7wopv2RDhVQ2oW5Qe0=&xkcb=SoDg6_M3-sezPdUTU50KbzkdCdPP&camk=nUmJqO2E8rjeCqh1OdSp3A==&p=1&fvj=1&vjs=3
High Ticket Sales Closer - Sales Rep (Remote),Woosender Inc,Remote,"$84,000 - $150,000 a year",Full-time,"High Ticket Sales Closer - Sales Rep (Remote).
WooSender is a rapidly expanding SaaS company, co-founded by two marketing experts aiming to merge business sales…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ALAoJWNfCWsiK9KMaK8O7awlCaKA_AulsykHeUQgdUEqhuG8Jz3k_zY_Uen4425UP_suDhejvGBXiFRJLKr3wIhf5NHQWkIIHOvIxSSVhyVa4OZs8I_k6gjHuBSweYR6fNkIOY6IKt6kctCErrpBUc_Gy2eSCh87VMiEFqE2qiMuze6kQ2YdYT2_WWba1-KqnwnTMajXrgoXpgmjPl5vVl5L56ofkwlT9fL8JvljHIQwBmlCUvrSIjNVs5Fwn_RMgv5Ap_43XKU_PMREewrh-sIp6bGGyUbKLpdXT0GdXnR_r9cV5iYWtjkCoZ8Lw9KY5uBinfbK1ra3uuRvGZcRJuH4NKpXmafpufa4CBzic1edeaNr6fsufp5hsanoxtHxECcEsiJv5jUw14Syvf50ypZwjztmrD7AQepPyogLDjcY-ppXlnhGRFJxYbVhrRjZox3o8FrZP_c1RwCO1EuqyVYdGGVHVJYG-cpdk6Q8guWCvazhkdDS-cKg_OedVA0X3DxcZYb9xgewEsX7L1b9XlX7PJH-EHPSWSlMCuvXuQHgXzxbkTWw2hyuFsiFWA9teEqslxYSQdtFuf8JCXYvkXR62ENqmvXUOAWIryNpFpGcgrw06crOk4fWZR6O-nWiWTse9jrJY3CWAiLa7FtcHjeCI0FL73f5rxLxBst5bYwfjF50M4cX4S&xkcb=SoB96_M3-sezPdUTU50JbzkdCdPP&camk=4HOcmqOLYrCKgOVOGV7sTw==&p=2&fvj=1&vjs=3
TARS - Machinery Maintenance Mechanic,QinetiQ,"Marfa, TX 79843",Not Provided,Full-time,QinetiQ US is seeking a n experienced Machinery Maintenance Mechanic with specific experience in supporting Telem e try and Control operations to support the…,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BstQ1cHHlvfYhSwKW5jdz4zt04CF6fXBYCw07jciM2M5tVknVIitWGkINCdTcrGiE826ZcqmeCiySP3RicK5RxbJ6wJVZnTZnpD9QCG2sJHtzPfF50hAMEaABP5ksIooWVw4Vq8xYQO2QYDge0FS2XzDOjROi3dbux_WgawxBpoya5RxJHMGRSus4crsz-rf5GRYKNTh_AwVsLfMXfk0RsexBflDWT81goJT9QllIfbFjI6xm9ffc_w8jJWu3o47Nc8ltILpxRezC4lpb80ED8bKPnWDdjaSJhiclMbrrU_-6b8wOseeh_Tr9PdI2-NL3Do7i3lVd817Zs9mHMIxgPe89IRAEEAf4EzpFZcAhK1cBNtAacYj6EO0lDK5nD0xURlxBR3Cj51RLb0nmHxPQuDLt5ZJeTl3ILf8-NAZfOf0_2XDbcjjqlER_p6zbyEowVr85LCkrmqqyIn-WfHdhFvJmQ7U7ynZm42Hv15e0jp5BsnUCYFZc14SqZ_AdhkVvrNNggtQTXZ_67wNZfHv4_A8Hq5sFYPh9Q1HxGp6e6FsfMcBT5ENgYheW4TaJzGvr7Jock72ucx_jtQgPiBMY2BS_TkJ3ovq-kDWHecE71QGnO2wYEAoPL0Xt3WPyluMB9EkgboNABjgchQO6CEipgg9PB3bhoXbc=&xkcb=SoDJ6_M3-sezPdUTU50IbzkdCdPP&camk=nUmJqO2E8rjeIqyXENpptw==&p=3&fvj=0&vjs=3
"Director, Data Architecture",Insurity,Remote,"$130,000 - $170,000 a year",Not Provided,"Be an expert in one or more areas across the Data & Analytics domain including data analytics, data integration, business intelligence, artificial intelligence …",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C2YNyQh3GFAwQ-dyuiZmvfa2S_250bNGRBUZFpswMPsXcMcw7j4OwuCwot0f7_3CStRURn2rH6RIsPv2n_opzri3-SW-kBZWpnuWDMFtD6yoxAjl8mCzKN-s38AUrUYnCJ3h-gLqH4HW7WPh67rIvbGbFHUkdTMjEW2_NfKQtOJ7Gf6aFEI4UNLB_S5n-b3T2VcnXE5gMzjc0UzN47QXtqcpIyrkwb_MVxpfwD5ANJU9FLYepBiqBdVJ_PEA-IP7B13BJY4E7o6QOv3l_hBUinNLVeRMKJi0zdkqCK0QllWqu_wiZIkAWRaWMD7_F11abhpNSRDbE-_HfC-CABuAOjcsPdkKTClC7sNvDMOWbEQlP2UmgkZdZ9gZs33RJYj0aufdTjMpI9_TRacNoaHAPPd9LWKkt_vns7i6vwJ4ir1-cElV9Kp-PfHGhkNssNOe6LwMdPXwmQBrj8dS7ZnTnZYv4HXdmvWv8JAtZAK51S3wSzyMGqYcf8M2YcHwInRqvNXLW3jKFRg1fjT3TFLkaGrcZmVJgf6B2DOsY-APz1_-Qd0oAxH4-ehCcOSXHTvSxuH8u7KaoLfRth9hSl-jDM-VA0sd6fPk_z8meflWK2KVPpsKwc0xc_GB0JSPecHX9-0l4G1sqmsztQB-ulb-meCiAUf1RS1uyGmDw48y1kFWLDELmA1gAt&xkcb=SoBH6_M3-sezPdUTU50PbzkdCdPP&camk=tQsC0y0u1Lr3wSThIsfJ4w==&p=4&fvj=0&vjs=3
Benefit Services Representative,Associated Industries,"Spokane, WA 99201 (Emerson-Garfield area)",$17.94 - $25.12 an hour,Full-time,This position provides data entry support to the Benefit Services department by accurately processing enrollment and change forms for existing group members.,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C6AFO-gB4LcG2FdDNTApYxoDIu6b41BAC6CM5-mHeaWvORc1ow7cZb13Fh3VVTOBKd-KNt21DVoJC_HNk0Mte2o2fySc-DgmzrTPOhQ7UZkuD8RtA_a5KIFS4LeM-F3qoSXD50IudtWU9K-8BUi2OpEouYo3d-YmD_8gIgvv8hJGFfWltxTDautTrggVLpROFCt1HMrFxnt_5mirUT_J53SFm6YddMyVDf_p361VqrV8mTyYLyXvtoi2JtOOquNVo_4eHQj3ilZA67lV1EGbGBEUNcKb5XxAsBpMiNmrJ_x25EiWlrZSFvT_STMTN6394iSiL_Z66MM-tMU52aZlHdcr0VfvrrsCeA_H4FmnNfl1yqMXwvFNuzo9shrXnbdTF6DFqJOyPxwYZTbl1jSZc3rKG5-6sn-JIrcnbbyEp_9-RbPo5UYcpZJqpl8OjEt_cQJDkbYMU7nHZLidTxatihLCThnDwTCwUWq-dGGbMSvcXabdpKlBFi2Z8ZjiT6w_P9bv03LO0Slng3LgoPtw0EGbwnHTyR50LfGVOAb-juiOrpbbEIsbIWfHVHd7mlhU3PirbFm03ry-a2NO-nxt1LsoDOOmDGswqgf6zHJpLR1FZOPw-ldn8it6egyMYa61o=&xkcb=SoDz6_M3-sezPdUTU50ObzkdCdPP&camk=nUmJqO2E8riV7k_U0vWMPg==&p=5&fvj=0&vjs=3
Sr Lead Architect,JPMorgan Chase & Co,"Plano, TX 75024",Not Provided,Full-time,"Advanced knowledge of software architecture, applications, and technical processes with considerable in-depth knowledge in one or more technical disciplines (e…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AF_nh5ZfsFsBmdMtl0VmSp3qr0hiO0v4aMZualv0QEXwqXwKBnae74lJrhMS5AOZ3zXEx3aehvkT0hbQhE9PVGTTg1z91BSy9hUz9T90YBpVZoqtQALUv7SyLWzduoW_Vr_tb-P--Wx4pzC3IPHaYkKGm-AdKdEGMjW1rL-rG8l-nYP6t-OAe1BQ8k_dLX5w45jSFSfl9oTVkRFWQVWWzrmfb98H4phUB1WH9zJLIf5LDKqwMxN_k72Ps3WJ8DZf3k2ZPcnCQ2R0FlHwpyALs5YBEi3L4AXtUHpGdfErZcZjQ2soUStg6nlRxrpHQsDHnfWjCXV8ewt8YQyUdIuw8fwBEsGXpKGO0ER1VpOe2DM01krGypehcw2PGsRivKhGODXTi150SBM3cnPqQzbkVXz_sqmPmJ_voCC9m90Fg0WxVpSzBaAuHwgs34OTaFskQIchlOkqn4IoOMYJhvDO1MLdFJMvLlGEmD4-6L9ggU0jOZbjySGnqLaMtH7VbaY5LpWnMQ-9BLLxwecMDQJWiD9Ps10ip0jTol8NnPBBvJTllYQlhmgwc7jKkTjRZKnm8mKRzq7UUW_I3LCCIvIqkbNpulmjuy0K7LF0Yqnf04ag1PhgnZn4n0ddahi2j6dsS7nS7cX3-vN3KC5KfM-KQe6JBdebvRaBixDPbFdTfr_gg_rJ5EEVmc6rw2vs2wvsAQG_bIGbUFFexxsRH1nE3tAN3hIsL0R_IdluEJyzmlPyQhpGj2_oY3x2eBO7k_4mWKafR1d-0RXp92DsHqEvgaRZYNdDcPqbt3FQ0wzXFOdHXRjR12b-AKUNo4vweBDmNiPDzhPPmO9nEWtyJOebPkLUDj1wt8OjjQMe3mr17p-DmlvkyE-9qoE9DvKaH_O75uaNsaeHkEzkwc7_41rAsHRCPH-a1TARARPXo-9u_VllvFpfKJO_tEuJZ7mVVjUJ3ITc6p1AO3_aRKwZJTklB-V_xcGRn76QuhvQpKgLyLA9FI_mMZt9xmdXAq3jU_p1uuZtP_JsfOI81v4qqSwMFYBH0ZJ0SiQm19huw47snfarqXTXXxeVXzcnwm4jwMk1cuAsh9001cgv-lmWtENUtoRIsHmZLrvGrCsokvNy6feVbbUkKPcJ-q24vu-UGDV1vPBi142v-yBwI4svhExeIfEyIty2tRjYYi63JRnpvCLRuInFoQrwYCVv3sFawKArWs7Ie34dJ6J4guWecP7HdODJDNPvf2DZniDWxqcP4bpwZqiffoXw57WMEft1du-JChJMHI697dTyrTmzkht9RZzxhkeqSkdmucKrnV-Bm0GCP34KNYJ6nFBHbHdKly4Gk=&xkcb=SoBu6_M3-sezPdUTU50NbzkdCdPP&camk=4HOcmqOLYrA30gmGkgXD2A==&p=6&fvj=0&vjs=3
Sr Lead Software Engineer,JPMorgan Chase & Co,"Jersey City, NJ 07310 (The Waterfront area)","$171,000 - $260,000 a year",Full-time,"Demonstrated knowledge of software applications and technical processes within a technical discipline (e.g., cloud, artificial intelligence, machine learning,…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AF_nh5ZfsFsBmdMtl0VmSp3qr0hiO0v4aMZualv0QEXwqXwKBnae74ANmvVpQ0zTIo0E8R0NUGFvWpDdVsi5GsAN0IlkMZaqELi7KbZ5uyArz0x-zOHXsdgyzrzVJKr9aI1SEo9d_iO5F26hfEd-F4OmvyBxAZ_6K34SqTZiQa848cZHtoTBWIDOY1ah25lPWUG-mUKMxIZyOA9WsHnqoth6az3SO5BsOsD6hUIZqUHqfEKhiu0rfIkNJ_zd5e9dHwpqKkBhfrotZZx8cmrTb-EUOhtc2ifKYeva864SFi_xljqWPrf1wqlY-VVN7UWnmQ6LO_BgJiYGGQOCCzXhvZid1kgYqPfoIzBDNuBxhfPcDfuOc6PMdpbs6K4Q5gskBgwMVbbQ-b6hH1MnSpw4yOPmYYt4dHVC5N66oJRUpYWd3piJ_ImDEdCjzDmzg5G-K2_xDzTrKdBSqNv86DVWeINA7nEOXFAHGt8VHmmZ9AFUZ2E9M-jpIgpCgFZAi58qhFILjnvmRYekPyh-Tt8c38wkb6AWsMWSfoALPIJcvsUyyZs_lmcB146eaSUmitaLIgDPvqf3mc38YFef4EfycaEuTZ0f9JtNHEFjpZXgKcpFqbOF1lD92gUoJN1xHFtDWTMEaVmVu0osdgL3Z21jglJb9bUIwCpXOWNsxZnCpGJ8BEoEW7ROi_rdcJprwxmuEWrv7TyDpWWC2VgO_CgLngKYDDMZhM5-6j53jLE6lCbmes0yCj6om60Lo_lEuy99-m_-sl9VGswOjid8RxYCOUD1CpWRa7CN1Nghztw5I9KZdJ9qPkQkJ61aQ3MuG954m8jUB5zctKCPVwfT7x-oBenUeGFs2XN1_pDbEbXSN9OUryMyU-4fnAJvVHeZDz45h4QjySkmoDYOU8YFiLAEVc45_VXbDI5TBvxCTMXRMMFOGxrXs2JTsHGcSo5FfBAZtfH8GJgm2Jpuny4_WLFOd1EKsc1Ka8ri3gDCu1wIODm5r-p772tN_fKWO04g234zPdKhjY9D9Y01mLsqZd4c9wZFcZt3Z4ZPAyD1oRotItr2m22cUttfo-Zo4KxvipGuhHU3jlvnSMDjw37nvc9HbniIqiTQgbGINOG7khhwjnyHljUqgA0Xci2Pe0Wgmp7bj_9zyY_6rL4dygioeXZkoztIU_eicmGqXtTIZsWsJBXQzFDpWE5KbQ7ib-TLZD9veuC-QMMU8l9jXL7BbpUofIOmxwLdDPjDLKbB_EPfO-SZEydEhGWN3b1rnqENU1uPSq9aUtkv6tzRcrHG542A2daT3mkya3-pDY3eLRgO6L8PBd7r1otubEbw2Nrn0JDIchJs4NzTojs7LW9zISUeN6&xkcb=SoDa6_M3-sezPdUTU50MbzkdCdPP&camk=4HOcmqOLYrBqfgxFuoal7g==&p=7&fvj=0&vjs=3
"Advanced Practice Clinician, Primary Care, Eugene, OR",Optum,"Portland, OR 97086",Not Provided,Full-time +1,"Flexible practice models include Traditional, Hybrid & Virtual!
Full-time or Part-time.
Average Daily Patient Census: 16-18 patients.",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BWpgndjYL01xMr26yTqLCDFb3b3BUdaEwmMV3w6lpNxQlF9nfElD1_UcCEZeahMAyxlGtDAo9E95zULo5CnbGtFfmSwwTiO8w0eLTSUU3eGTTFjyJodIhRXfb1mNyueTfGxdhQ-BQPqSccnAMUD-SwELOF85rmpjgNYYBsgsNrJTIqR42r30soKY9K397FgH9MEiAvncM-I3KfBaavaRkBXUqy26CsT_QkQasY9uy18Klk_V_SIeXjCJW-4nRrL0IY-NU6LnFalPmB1EN71EfKvtPHdSVWyzAdCVOeO2XP7ILoLsTwJ4jZh083qGxRcOqOz8vMyM5JLf94B047RZzjCFLSBBZV9JXOShSUNdtRBPxEH40Iqu3t_ZjPjzeJNZSX0Y7WNS17OL08P8m9df98HCZIDMcbk2y9y1ycEwnpyPhZXKzYx9vDKB8ALDV7WtQzEokPG-kRgzgb9R5402CZefZJUnRqG4j563gHnetPtEhZmSugum7Hg3PG_qwhYaQ-edVT5hEc8nzW0iX6mxoa2Yb5YLt4msUNEZ5xu1ojQlorVy2FzM2LArwhxmx39UK5KB_mIZd_T_6mT4P7R72nahCuRvbaLeZLf1Q9e3pPmd_4BwhZ01TbzAjtQ51gvDTVK3t5esK0Z6H__s7iVbVOusStVc60UQxca8XwLHrXtXi7mpKQ1UsZlk7RdNrxxAIvfYK1HdYhvIsh4POT20IYbudCwfnRVMbG2VkCgSP5v1E0Xl1klMw4-jUuZZKoTqcjDJ204cnH6ZTQ2reX6basE0Mc9rAvokv2a72NQSBalnvx4x9sa50vHKSX_x2iOTRXmkHhZLSmGQ==&xkcb=SoAz6_M3-sezPdUTU50DbzkdCdPP&camk=4HOcmqOLYrBOJqPC6r4zxg==&p=8&fvj=0&vjs=3
Lead Software Engineer - Java/Python,JPMorgan Chase & Co,"Houston, TX 77002 (Downtown area)",Not Provided,Full-time,"Demonstrated proficiency in software applications and technical processes within a technical discipline (e.g., cloud, artificial intelligence, machine learning,…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AF_nh5ZfsFsBmdMtl0VmSp3qr0hiO0v4aMZualv0QEXwqXwKBnae74Vx7nmyZGlXKZ0Ydohm0lz621-EgM1cXMdpc8fcN3906cNK2i1_-__X8XvvRANy2jTKRK6WBwysja6PDz5QzxN7rgpR-8-hy_tJylu4jf7PhzKP3J30L-sDKjLaXp7EzlnyrKCMWcb3W7UZOKJciNh1ewqvZY7XmoviKgXYKgz4mkR_j6uUkYf7U3UmgXzSCOdbE0wg8_1t6g8JhYAqeFkkfn1kTjhU7tdx1JBnkl0iOTExPdkCIxEzAj-k5DiZ9l7vEDXWZQiguOAY4R77Ibuu1FxAnLI2oLfXsWYaptTm3cdESiO3DFip_cglXQ1Yc83HwBXoDiAHnLVtQWnAEZ_10gh5Yby4JotP8mmH-qYPJArT6PZjw39TfNH4bDNcpVIosRh1qJF7CkJOWkP9i2P64JmXn9BV8Osda0110HkcgK384EiGMUS8LAS_2ONHe58QQ5byW6ADNGVrW676r2yAvHTAjTRLPC4raWjySOc9VZ6jc8zSnbfpu0btAA7jX6NRaBIIYPBLQkxxAJh4CYQANzH_bQIVj7bVkJM1TNp6JH2n8Y0cO5ZKPkxRgkaY5ptdhe4m_l3GaT6RvMFpqGyR7G1qfw1dkfQcOfq_cWQbsM7jozkoHObHmS73ZXXlj2vplrmZwxxDhaJcMnih8O_O8McA7rRF4u7F2SUt7Jdc8s-746_xH6ckaxclxIccEfePsGmLPHVe9WKaiUDe1HX0oft_rF62uCnc569NU0AeKASCKm1nr2505pqx0srPOUhxcpSMw2wY4STAOyBsKbemXGMmudvd86TGX0AP7bNz8XVMzEnf0lVWxJS2v5b7DUX3oBEb-t-w0s9wn6cERWaS0bh7uKex_n8B5uro9ywmK9E4nqEzuEYS1-w9lGDi0sZVHnRbtHJnc4gRghudo20MJP-EZ0BsfoeY-OCThPB32maGR5ZspYdt1M0T9kwZHkm60kfJY-_kGFOB34vkZy4_UvAWsumUVWCMUp2T6qUre-tAJ47vP1dBf30Oi-oTCaWeMYUZ6qjz5gKNI39Qq_Sf0OB6Yq7J2QoPu-4YQVxixwQiM6QgFJKXKoIpUz_Q3joBk9nHETbANKO3IjYmc1-z2E3Y4ot_Bu_pgrn34qTt-Zrhb472cQPkk3K1i6zzW7PY2yV6LQDI8A28VYdZFWS7ni0csEcvjGcxVHkaIwu6XtNwVzvTGOJmIAnyag4MhxJTiJMtmrIMWCvLSaPIeAfk-NJqZBboyPhclzqiIWbWZ--cQuH0gHJCNatUGBP8w3338qCqM3CmIHND0a6hxsJVbDCzDDnvEeivmptBSLhJtL4IF0dLQvDg==&xkcb=SoCH6_M3-sezPdUTU50CbzkdCdPP&camk=4HOcmqOLYrCoWo4ShPOxWg==&p=9&fvj=0&vjs=3
