Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
Director-Artificial Intelligence (AI) Risk Management,Amex,"Hybrid work in New York, NY","$130,000 - $205,000 a year",Not Provided,"The Director, Artificial Intelligence (AI) Risk Management is an emerging leadership role focused on managing the risks associated with the development and…",https://www.indeed.com/rc/clk?jk=42b59fd7423a28cb&bb=sGMUCPoF27kPjNlICCcUtIFYYATzYGTfjMc1yA6nikRFnjGEZyLBU3gzU6HQlIusajzyy7jBoh7OG4pUHoD6AO-4z51I3watP6TDgL_MXwcf3pPkRb1Rag%3D%3D&xkcb=SoAs67M3-ug37xapFx0LbzkdCdPP&fccid=f057e04c37cca134&vjs=3
Artificial Intelligence and Machine Learning Research Scientist,Oak Ridge National Laboratory,"Oak Ridge, TN 37830",Not Provided,Full-time,"Experience leading teams and performing research in artificial intelligence / machine learning, specifically for cybersecurity, signal processing, biometrics,…",https://www.indeed.com/rc/clk?jk=134e553658c9531a&bb=sGMUCPoF27kPjNlICCcUtOx4Lr1CPEb6EY_MsTJq6iZ9J6FdIYTKN_-aLn76QWGsB_fynqcE1MTh29l2ZkjjiCubwp7ucOs5KzLqHEm-RwuI7PXhUnd3XQ%3D%3D&xkcb=SoCY67M3-ug37xapFx0KbzkdCdPP&fccid=64e028df9b3fd2c4&vjs=3
Founding Research Engineer,Prime Intellect,Remote,Not Provided,Not Provided,We aggregate global compute and enable researchers to collaboratively train state-of-the-art models through distributed training across clusters.,https://www.indeed.com/rc/clk?jk=1429301084c0d0a7&bb=sGMUCPoF27kPjNlICCcUtP-47coVeAbC4zipi6IfPVfq5Yylemakzg1ZNH75ZLOaYXtBwrZJkr1rSov63o9T8yCzV1ZZa1VOP3S7ulQOUs-TO6bPPmaBDJ8djWwDlUsR&xkcb=SoAF67M3-ug37xapFx0JbzkdCdPP&fccid=40340e020e00157d&vjs=3
Professional Services Consulting Principal,Genesys,Remote,"$144,650 - $283,850 a year",Full-time,"As a key member of our Professional Services team, you will be leading presales efforts providing broad and deep expertise in technology to allow our customers…",https://www.indeed.com/rc/clk?jk=791edd5f342836d7&bb=sGMUCPoF27kPjNlICCcUtMBpYUI00INkbwgsqoZXAyRZjZ2RcCYQaoxPi9QBz7TaMzEyGF8SkV5wqiYDetJGnK7uXsjPKCJikZqP_lz5IrLqiHFLMjV6bEYEhoNJu1JV&xkcb=SoCx67M3-ug37xapFx0IbzkdCdPP&fccid=78ba8c9950e5297a&vjs=3
International Health Industry Market Intelligence Expert,The United Nations Industrial Development...,Remote,Not Provided,Not Provided,"Write and edit a comprehensive guidebook on market intelligence, innovative financing, and investment promotion in the health industry, integrating findings…",https://www.indeed.com/rc/clk?jk=2749c74b28554b31&bb=sGMUCPoF27kPjNlICCcUtLg4fkY6QnxBA2nrMPm3MPeZCh3qV_8CM-IIGmvGAt9nysGeR07D4ClubsiRxUtbYeJMGSzX8w-hQc2_T5qBSBmIwNPnZJ3fHBlpGC_HbtZO&xkcb=SoA_67M3-ug37xapFx0PbzkdCdPP&fccid=8851b95cb936af3c&vjs=3
"Senior Technical Writer, Cash Commerce",Cash App,"San Francisco, CA","$126,400 - $223,100 a year",Full-time,"Initially built to take the pain out of peer-to-peer payments, Cash App has gone from a simple product with a single purpose to a dynamic ecosystem, developing…",https://www.indeed.com/rc/clk?jk=ac0adc315bb7aa4d&bb=sGMUCPoF27kPjNlICCcUtFjiPf-o3Q2IAZSTDKehnmLZOvixAijrGLqVsioJ1hq9FpCLXyQn0-V0egNwyv-_uHa9CXg0QgIllrwPRB-wp2MluYrIx2So70WFHaK1THah&xkcb=SoCL67M3-ug37xapFx0ObzkdCdPP&fccid=6f1129ccfbf5c9e9&vjs=3
Brand and Communications Manager,Koch Fertilizer,"Enid, OK 73701",Not Provided,Not Provided,This role will provide develop and execute internal and external communications and public relations initiatives to shape Koch Fertilizers reputation as a…,https://www.indeed.com/rc/clk?jk=743af98520c09015&bb=sGMUCPoF27kPjNlICCcUtL06PdZGcLGvrceIGbqQmyZUj1vjD1Q9Mbx54KwUGSC-OBZguCoW-KoxpPwJasBSu95h45xq7nnOZV0owTjFPFvn7YRrLlOdpA%3D%3D&xkcb=SoAW67M3-ug37xapFx0NbzkdCdPP&fccid=735667c8ff2f1a48&vjs=3
Customer Success,Instrinsic,"San Francisco, CA",Not Provided,Full-time,"Youll be the key point of contact for executive-level stakeholders, aligning our solutions with their strategic goals to unlock value.",https://www.indeed.com/rc/clk?jk=7b29eb033baf3d83&bb=sGMUCPoF27kPjNlICCcUtPVUybZjq43oI1TVCjnEM3ob5_R-pQRP7BmXiPFqS1NKc24yZiNKVVq3Dgf6Ak_7b2szF6-OYwyFgo2tuvjMq5hxHfcUtFL6AptVs-0GkpK_&xkcb=SoCi67M3-ug37xapFx0MbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3
AI Engineer,Cornerstone Defense,"Bethesda, MD",Not Provided,Not Provided,"View all Cornerstone Defense jobs in Bethesda, MD - Bethesda jobs - Engineer jobs in Bethesda, MDSalary Search: AI Engineer salaries in Bethesda, MDSee popular questions & answers about Cornerstone Defense",https://www.indeed.com/rc/clk?jk=61b528624c24ea78&bb=sGMUCPoF27kPjNlICCcUtDeKvEhGMBfkR0zw0Y8UhQXxY4W7VWkw1kZs4x0fgKh69CArUGC5Kn0izcn6_ci0imGSLs0LDHMUC-Rzd-juqRAv_zG77I6eFLTJ7MAEJQci&xkcb=SoBL67M3-ug37xapFx0DbzkdCdPP&fccid=c4dad3c95358e466&vjs=3
Chatbot Developer,ADP,"Roseland, NJ 07068",Not Provided,Full-time,You will help us reinvent how associates connect with HR using technology and how we provide support by merging automation with user experience.,https://www.indeed.com/rc/clk?jk=d67bcf4a4edb0da6&bb=sGMUCPoF27kPjNlICCcUtCZ7v_MTyEcW2vsRaXEoQxUaSbD_l5nMG7fQDCZAO8V0tyTJoDsMl_74f1TMX_zCRsesAZAcoM9EThlA231FzvX-Z1QgxXE0Vw%3D%3D&xkcb=SoD_67M3-ug37xapFx0CbzkdCdPP&fccid=e996c2d6855fe778&vjs=3
