Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
AI Project Manager,Booz Allen,"McLean, VA","$96,600 - $220,000 a year",Full-time,"As an AI Program Manager, you know that implementing digital initiatives with effective change management and process improvement skills is crucial for your…",https://www.indeed.com/rc/clk?jk=a476d5aedf8375e7&bb=s1bfRef_9Kj3ymZRckBeTpMAcYSzAGel8Ed7GZnIC1a2oPceaT2EHygGRDqWW8cW-TKUJvOkOQSfA5WUqyjD0n-MLogUZcXrWVr2MGNCWC7iZOFPJFV9OXSOjKFZQ98I&xkcb=SoAf67M3-ukt9IapFJ0LbzkdCdPP&fccid=4e041af1d0af1bc8&vjs=3
Power Platform Practice Lead,"Cyclotron, Inc.",Remote,Not Provided,Not Provided,This role is expected to work closely with Microsoft account teams and directly with our client base to ensure alignment and client success.,https://www.indeed.com/rc/clk?jk=0d1aed784081597d&bb=s1bfRef_9Kj3ymZRckBeTpLcwA4OX-RcUqXdgg6XKgcnXsPTLW6eYBDU1Iq4dWmmo2o02BfeqTMkoH2pEpXdO5TCplKujCM7ScEFDIfVzKf4WSdo9iy_qU1r2PAiCgQ-&xkcb=SoCr67M3-ukt9IapFJ0KbzkdCdPP&fccid=06982a9d38303f02&vjs=3
Data Scientist,U.S. Department of Justice,"Washington, DC 20002 (NoMa area)",Not Provided,Not Provided,"This position serves as a Data Scientist, located in the Department of Justice (DOJ), Office of the Chief Information Officer (OCIO), Justice Management…",https://www.indeed.com/rc/clk?jk=6375878601257fbe&bb=s1bfRef_9Kj3ymZRckBeTo0BHFmrOLuA14EDqtA9hTKugjzXD1bh7rONvVD9IKc61L-Wz7ijY0SGW9Uq4Puo_F2AjjwM6GT-IUeAZ5aP-U0INwKF3n6L9quX2DH4851p&xkcb=SoA267M3-ukt9IapFJ0JbzkdCdPP&fccid=a82ba43bbfe2b26b&vjs=3
Associate II,JSI,"Boston, MA 02210 (South Boston area)","$72,246 - $105,837 a year",Not Provided,"Utilizes emotional intelligence to deeply analyze and understand problems, synthesizing information from multiple sources.",https://www.indeed.com/rc/clk?jk=155657918145705f&bb=s1bfRef_9Kj3ymZRckBeTjAuTlcov1Gut8kcdDRilsdM-C9z7VaWfXDQbMgHegcHyKh66pZd40GX6LALE9sI6328TOuYX1tnekvqPFibnf4y1QAGKA5oTMOnH57Dqwge&xkcb=SoCC67M3-ukt9IapFJ0IbzkdCdPP&fccid=fe36c8f8c4a817e4&vjs=3
Chief Operating Officer,Aughdem Recruitment,"Los Angeles, CA",Not Provided,Not Provided,Our client is an innovative AI company that is transforming the consumer packaged goods industry by automating inventory management processes.,https://www.indeed.com/rc/clk?jk=22bd2b4e4f0e35e4&bb=s1bfRef_9Kj3ymZRckBeTkfbhV34fBh-im6wUzu0FytUZ0jGne97raDWD_l1PVV3mGqvSEtOkrtpMERIroXgnWjUGGQJhJQeOlXPdfoShM9J5B05C4jVhja29ytqR_m-&xkcb=SoAM67M3-ukt9IapFJ0PbzkdCdPP&fccid=413cc20e55bda8e3&vjs=3
"Director, Experience Cloud AI Product Marketing",Adobe,"San Jose, CA 95110 (Downtown area)","$136,600 - $297,600 a year",Full-time,"This role will be accountable for owning and evangelizing our differentiated position in the market, and for informing our product strategy with insights from…",https://www.indeed.com/rc/clk?jk=27ccfd14e6f8a7a7&bb=s1bfRef_9Kj3ymZRckBeTijzrjRnyedPBkJd_eil2GJdnnzLQjXGK66AXrN98U0rSmXLLIHns95RNZkEXUcEXY2qruPTJpEN2YHr2wzGy-lG5u0j1pbCyA%3D%3D&xkcb=SoC467M3-ukt9IapFJ0ObzkdCdPP&fccid=f89deb5a97c7738a&vjs=3
Customer Success,Instrinsic,"San Francisco, CA",Not Provided,Full-time,"Youll be the key point of contact for executive-level stakeholders, aligning our solutions with their strategic goals to unlock value.",https://www.indeed.com/rc/clk?jk=7b29eb033baf3d83&bb=s1bfRef_9Kj3ymZRckBeTub4MWoV8O2_nXvnAfeT5plF-8WNlCqFRuKpOmdGv9iYPFjFdnjurLV7z65ky32121prmJr8F1TvrjDAjQQhnmHhUfFwLU-_TRgstwJKRX4b&xkcb=SoAl67M3-ukt9IapFJ0NbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3
Software Developer,Oracle,"Burlington, MA",Not Provided,Not Provided,"As a member of the software engineering division, apply knowledge of software architecture to perform tasks associated with developing, debugging, or designing…",https://www.indeed.com/rc/clk?jk=58e83ff43f81c6ff&bb=s1bfRef_9Kj3ymZRckBeTrPGaARo4kZbiEjqqPY9gXNkFX_9Gf2MLJS6N5sPJ2CVzqlSlNmD3VTrKRN6393A0_5wJ57iq8HMMxNOEkf_JuHQA4U42q8oCw%3D%3D&xkcb=SoCR67M3-ukt9IapFJ0MbzkdCdPP&fccid=cd22d01053af7669&vjs=3
AI Engineer,Cornerstone Defense,"Bethesda, MD",Not Provided,Not Provided,"View all Cornerstone Defense jobs in Bethesda, MD - Bethesda jobs - Engineer jobs in Bethesda, MDSalary Search: AI Engineer salaries in Bethesda, MDSee popular questions & answers about Cornerstone Defense",https://www.indeed.com/rc/clk?jk=61b528624c24ea78&bb=s1bfRef_9Kj3ymZRckBeTvjIcvMNdVwv-_84c7tMayvOHNMgct1TWRpcawJ8_BJQswYXT_Ms1hqe9pSxZ7cElgnuj1AvH3ADn2lR72BJ9asBV7Z0E0YKB15e2rDFGAYG&xkcb=SoB467M3-ukt9IapFJ0DbzkdCdPP&fccid=c4dad3c95358e466&vjs=3
Chatbot Developer,ADP,"Roseland, NJ 07068",Not Provided,Full-time,You will help us reinvent how associates connect with HR using technology and how we provide support by merging automation with user experience.,https://www.indeed.com/rc/clk?jk=d67bcf4a4edb0da6&bb=s1bfRef_9Kj3ymZRckBeTo-eAcJsyWW7iPU3mPrfbS1-oX2iP9c7hqUljNcjMk9s-8TJkXqRoK-xUMz-K5E4OaOm_nJepqB5erChu8-TPqZoA0DaD6DRtw%3D%3D&xkcb=SoDM67M3-ukt9IapFJ0CbzkdCdPP&fccid=e996c2d6855fe778&vjs=3
