Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
"Software Engineer, Integration, AI Platforms",Tesla,"Palo Alto, CA","$104,000 - $360,000 a year",Full-time,"As an Integration Engineer within our Autonomy teams, you will play a crucial role in advancing our AI platforms integration with vehicles and humanoid…",https://www.indeed.com/rc/clk?jk=54902f1ef38014a6&bb=2vHhrT0dZ3hD-a2Nsne9ROhlQZ2CsIabYiNOaH4O4PXg4Ye_SJTrI76QN88Z0XBhJIEeh-NjNptdUNe_Uw4K_mBBTOgTEOcJn0uMrjWBiFaKKtnUR-fFAwtJrsTwGbye&xkcb=SoDL67M3-ukCSDXRih0EbzkdCdPP&fccid=86e9be6ce380173e&vjs=3
AI Project Manager,Booz Allen,"McLean, VA","$96,600 - $220,000 a year",Full-time,"As an AI Program Manager, you know that implementing digital initiatives with effective change management and process improvement skills is crucial for your…",https://www.indeed.com/rc/clk?jk=a476d5aedf8375e7&bb=2vHhrT0dZ3hD-a2Nsne9RKdCEV2seBESpafa8hvucLhFiD0UidMjBV5GZgsVSzbMzjROtrz7OmlrCXdegs9nc83RMtZ29FCIA3uYJrKggQsGR5FIA__F6MqACYoX0LV-&xkcb=SoDs67M3-ukCSDXRih0bbzkdCdPP&fccid=4e041af1d0af1bc8&vjs=3
Hardware Insight Data Scientist,Apple,"Sunnyvale, CA","$136,300 - $248,700 a year",Full-time,The Hardware Insight Data Scientist is responsible for deriving insights into the hardware quality of Apple’s products.,https://www.indeed.com/rc/clk?jk=f61141326a17fb72&bb=2vHhrT0dZ3hD-a2Nsne9RLey-GBy5Dzw8a5WBWT3j2K1vqmhahcIoJBf8l3RC8KU5GDX6up54yG-Sbv2BLsSz3PxSZOEwAAZVefb8aoa9CNmN5HtmI0F2w%3D%3D&xkcb=SoBY67M3-ukCSDXRih0abzkdCdPP&fccid=c1099851e9794854&vjs=3
Part-Time Adjunct Instructors,William Jessup University (4-year Christian...,"San Jose, CA 95128 (Willow Glen area)","$7,444 - $13,344 a month",Part-time,"Accounting, Strategic Planning, Computer Science, Mobile Computing, Artificial Intelligence and Cyber Security.*.
Excellent classroom and interpersonal skills.",https://www.indeed.com/rc/clk?jk=8c15493ccd609a54&bb=2vHhrT0dZ3hD-a2Nsne9RICa2elSHJhrMPYt7rwnF5_PSp8EFQVH0LMzVpoFg5boGK5X3ZtMHpT7gBrWtGbH_xj8TavZMWPAsR-zwyYzJDlQikvyAJS-VrFQuFQLt9_C&xkcb=SoDF67M3-ukCSDXRih0ZbzkdCdPP&fccid=9273628ef2ee44b5&cmp=William-Jessup-University&ti=Adjunct+Instructor&vjs=3
Power Platform Practice Lead,"Cyclotron, Inc.",Remote,Not Provided,Not Provided,This role is expected to work closely with Microsoft account teams and directly with our client base to ensure alignment and client success.,https://www.indeed.com/rc/clk?jk=0d1aed784081597d&bb=2vHhrT0dZ3hD-a2Nsne9RPbETp5VS_9-GWvhMdtvdyfpyqtgAjdkUEafegsto7_uvFuNZjox_xKWZ3Xw5cnpMjMO1_Jfj2LqjbFdSNLu4X3AQtvo2Po4yL2FLkXfvlr5&xkcb=SoBx67M3-ukCSDXRih0YbzkdCdPP&fccid=06982a9d38303f02&vjs=3
Creative Director,Vault Communications,"Hybrid work in Plymouth Meeting, PA 19462",Not Provided,Not Provided,You will work alongside the Senior Vice President of Creative Strategy to lead the charge in crafting innovative campaigns that resonate and achieve client…,https://www.indeed.com/rc/clk?jk=1feec3b9a1858c22&bb=2vHhrT0dZ3hD-a2Nsne9RA0evdi9ZZDaXRAq-7J-1nqFKWgDAqLvaNySPQHYsvOUiMV7eJz53CG77J_rVSDEwA2QYZia5TCTA8CswrMzsJTQAAiF9ypZ94CbPQ4WYva0&xkcb=SoD_67M3-ukCSDXRih0fbzkdCdPP&fccid=98b114f54401d611&vjs=3
Patient Safety Head US,Novartis,"East Hanover, NJ 07936","$257,600 - $386,400 a year",Full-time,Collaborate with IT and data science teams to leverage big data and artificial intelligence in pharmacovigilance.,https://www.indeed.com/rc/clk?jk=6cb8998ce9c07fde&bb=2vHhrT0dZ3hD-a2Nsne9RI6ZNo3PwgYsQ0Bs1Bqq79sMl6THbTv_T2hnvJSpOe_3weRz-3hlezfO59LBzIEXba0Vevc6gRihes0CDtlfuqSxX_U637gz8Q%3D%3D&xkcb=SoBL67M3-ukCSDXRih0ebzkdCdPP&fccid=c35194d01a9e2595&vjs=3
React Developer with Next.js 14 and Python,CargoMatrix Inc.,"Hybrid work in Hewlett, NY 11557",Not Provided,Not Provided,"Develop and maintain responsive web applications using React and Next.js 14.
Collaborate with the team to create user-friendly interfaces.",https://www.indeed.com/rc/clk?jk=1c4b529eaa8231bf&bb=2vHhrT0dZ3hD-a2Nsne9RI6ZNo3PwgYsA96qLEkaStMUe8yS_XkuJrogM_pGU49RAlKYXFhkQGrGXLpBkbToYMsoKdXVnkjnpsJII7XIisKQZF1BnPS4i9_d4ywowX5z&xkcb=SoDW67M3-ukCSDXRih0dbzkdCdPP&fccid=0e6a045330e29695&cmp=CargoMatrix-Inc.&ti=Python+Developer&vjs=3
AI Engineer,Cornerstone Defense,"Bethesda, MD",Not Provided,Not Provided,"View all Cornerstone Defense jobs in Bethesda, MD - Bethesda jobs - Engineer jobs in Bethesda, MDSalary Search: AI Engineer salaries in Bethesda, MDSee popular questions & answers about Cornerstone Defense",https://www.indeed.com/rc/clk?jk=61b528624c24ea78&bb=2vHhrT0dZ3hD-a2Nsne9REp57hJcIkRtvoXqrAHnRIOWzRgu8_41yLheQdBmrPmjtESh8OU1IdU5HMUNwK5gQaviAYL89xwwyHAJAUU5N1sb2mxXjGUk0CSSL9KvpOws&xkcb=SoBi67M3-ukCSDXRih0cbzkdCdPP&fccid=c4dad3c95358e466&vjs=3
Chatbot Developer,ADP,"Roseland, NJ 07068",Not Provided,Full-time,You will help us reinvent how associates connect with HR using technology and how we provide support by merging automation with user experience.,https://www.indeed.com/rc/clk?jk=d67bcf4a4edb0da6&bb=2vHhrT0dZ3hD-a2Nsne9RI6ZNo3PwgYsv-Br0BDUHauvr_4g5PLj03pZEgGScNbz6s85biO0UiS2_o2YDAuq7pq0ugvm16x1kZNZ948SyBn9OZgdRLFRDQ%3D%3D&xkcb=SoCL67M3-ukCSDXRih0TbzkdCdPP&fccid=e996c2d6855fe778&vjs=3
