Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
Social Media Specialist,Expatiate Communications,"Pasadena, CA 91101 (Pasadena area)",Not Provided,Not Provided,"We provide innovative solutions for the most challenging and complex special education issues facing school districts, ESAs/COEs, and State educational agencies…",https://www.indeed.com/rc/clk?jk=0148136d3a6e94d7&bb=7bw_H4jfBobYWfjB7DGTiy1yA2ozlVpkxbZkxtfYbbxDQWoLfkGRly7thIdAfrixfttzq_mb358rRk2ngHNJ4Mw2n9sE7RuEyf8flEI4jmDA0Pz8LQpZ6LikbT6awJUY&xkcb=SoAs67M3-uvL-NXRih0KbzkdCdPP&fccid=527c67cb987fcac9&vjs=3
Senior AI Healthcare Sales Consultant,Asha Health,Remote,"$120,000 - $240,000 a year",Part-time +1,"Using the latest advances in AI, Asha Health empowers practices and health systems to offer concierge care thats covered by traditional insurance.",https://www.indeed.com/rc/clk?jk=f26e7dd26fdcfb60&bb=7bw_H4jfBobYWfjB7DGTi8JlzkYB7y7a4UESkBzR06Wwfrz9Ltjd24o9rcbWOVGg0I27_XsqOQpL5WjNDA0ZqT3HCM5S30TVx3Bqe9jlt_oZYSFmhRUd9bUflnsNgemp&xkcb=SoCx67M3-uvL-NXRih0JbzkdCdPP&fccid=0abae1316cdb5440&cmp=Asha-Health&ti=Senior+Sales+Consultant&vjs=3
Artificial Intelligence Engineer,Azimuth Corporation,"Beavercreek, OH",Not Provided,Not Provided,"The Autonomy, Artificial Intelligence, Machine Learning (AAIM) Lab accelerates problem-solving and undertakes development challenges for various customers and…",https://www.indeed.com/rc/clk?jk=74c48f929889d4a0&bb=7bw_H4jfBobYWfjB7DGTi_w1t1e474VHtpKXSMVMjfQC8wJ1zwPNMplgClcGiFtOLgGyABndLhCeMbfmLtLXHAqkEXFhHHe-ZoJJa4rvyCqaHTdzhjT5AXN5WIkciSGr&xkcb=SoAF67M3-uvL-NXRih0IbzkdCdPP&fccid=8ae2dae2a32b293b&cmp=Azimuth-Corporation&ti=Business+Intelligence+Developer&vjs=3
"Chief of Staff, Enterprise AI",Scale AI,"San Francisco, CA","$160,000 - $192,000 a year",Full-time,"In this leadership role, you will help define top-level business unit priorities & goals, steer strategy, shape product, own planning processes and business…",https://www.indeed.com/rc/clk?jk=c675b04d14fbf61f&bb=7bw_H4jfBobYWfjB7DGTi0RqIFIjnGocpuDmc11hXTC8HodnU2-_neAesuTWkpLcEyqBBkNWVdnwqA-64ipU6eglnplwgKDx5zMABtYDNXb-fflpFdlh24ct8DTLAOm1&xkcb=SoCL67M3-uvL-NXRih0PbzkdCdPP&fccid=4eacfef094c1e91a&vjs=3
"VP, Consumer Technology",YETI,"Remote in Austin, TX 78704",Not Provided,Not Provided,"We are actively searching for a Vice President, Consumer Technology to lead the digital transformation of our consumer platforms and ensuring consistent omni…",https://www.indeed.com/rc/clk?jk=3b1247df4c066298&bb=7bw_H4jfBobYWfjB7DGTi9lWhgboeEFfOoLw8OHcKhmSvOQLYRDmRWJuhYFBnstnYxIXyv3nvxHZADA162iYp2ZNMoiHKVXM9bWbJC2UGpBo3EtoeFtOryymQPyhu6Rw&xkcb=SoA_67M3-uvL-NXRih0ObzkdCdPP&fccid=873988f60c379d52&vjs=3
Learning and Development Specialist (E-commerce Marketing Courses),BrandPal,"Los Angeles, CA",$26 - $36 an hour,Full-time,"We are seeking a dynamic and motivated Learning and Development Specialist to design, promote, and facilitate the delivery of our upcoming educational courses,…",https://www.indeed.com/rc/clk?jk=563c550c6128c64c&bb=7bw_H4jfBobYWfjB7DGTiwnGUZUgvfjKrsqK8mZUbbYM3qKRSPVIwiq_pWazswW8o7aP35YbbsrL8E-5G-Qt3nkKVZ5Z7vO7iZARgU74qIzSxFuxWbUzZ9goZgC7Oir540SWFb0y-MA%3D&xkcb=SoCi67M3-uvL-NXRih0NbzkdCdPP&fccid=3948477d40eac0a0&cmp=BrandPal&ti=Learning+and+Development+Specialist&vjs=3
AI Engineer - Active DoD Secret Clearance,Sherpa 6,Remote,"$100,000 - $150,000 a year",Full-time,"Expertise with DoD related domains, such as cybersecurity, intelligence analysis, or military operations.
Job Type: *Full time 40 hours.
Must be a US citizen.",https://www.indeed.com/rc/clk?jk=45c1ff371b3ab30b&bb=7bw_H4jfBobYWfjB7DGTizJsieLRFUoZnSARWmIstEc56JNHR61919czRH2leJiEIy-CU_9oxIV5iYT9-m3ezmkklRNa6gcNhTR9i5fGJVakSz-jHiGOi_PKVh5r_7nY0dWNM9BuIak%3D&xkcb=SoAW67M3-uvL-NXRih0MbzkdCdPP&fccid=d069063ae959d0db&cmp=Sherpa-6&ti=Engineer&vjs=3
Staff User Experience Researcher,Adobe,"New York, NY 10301 (New Brighton area)",Not Provided,Not Provided,"As a Staff User Researcher, you will be a driving force behind our commitment to deliver exceptional user experiences.",https://www.indeed.com/rc/clk?jk=b5e1fe1716dc8a96&bb=7bw_H4jfBobYWfjB7DGTi-KF-1lSg2plC9iBMBL5ILj51kPJUzAv7EN51JltII7s7JLadLrQDqw2pmISX45WPPPAx9arq-nDLIUeyIU7fbgVLJ1Af0nFtQ%3D%3D&xkcb=SoD_67M3-uvL-NXRih0DbzkdCdPP&fccid=f89deb5a97c7738a&vjs=3
"Fraud Product Manager, Generative AI",Scale AI,"San Francisco, CA",Not Provided,Not Provided,"Build a robust anti-fraud system to protect the worlds largest marketplace for human intelligence.
You will work closely with cross-functional teams to develop…",https://www.indeed.com/rc/clk?jk=dbb731f3061d793c&bb=7bw_H4jfBobYWfjB7DGTi88gUdKJGo2Wdqjemget1fL4u159lduApaNkhr_-fyjf6uSCPFiIuO_mpf8Ljph_NOfOwwwLeZfKEGsfU2AoPZ_pyDGjSalyygPJoDvoCxuz&xkcb=SoBL67M3-uvL-NXRih0CbzkdCdPP&fccid=4eacfef094c1e91a&vjs=3
Sales Executive,"Milestone Technologies, Inc.","Remote in Los Angeles, CA","$160,000 a year",Not Provided,"Achieve monthly, quarterly, and annual sales targets established by Suyati leadership for US geography and execute business development, offering positioning…",https://www.indeed.com/rc/clk?jk=d7b33f404535db11&bb=7bw_H4jfBobYWfjB7DGTizJsieLRFUoZHR5ANVKqIabW2ppVoQzjaeoagrRDbNica7EE-bh-d9lpGCFC6SORh70W3Q3WHVnn-JLEI3jXvyWSZB5g5f6ODFNEJj1iuGx1&xkcb=SoDW67M3-uvL-NXRih0BbzkdCdPP&fccid=2a4e80613bf74af0&vjs=3
