Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
KC&E Adventures Executive Assistant,KC&E Adventures,"Washington, CT 06793",$25 - $35 an hour,Not Provided,"Provide comprehensive administrative support to company owners.
Manage communications, including email and sales outreach.",https://www.indeed.com/rc/clk?jk=9593ec4af215d785&bb=F5fkE3JjvUMxSuUmfoo6l1iSXwe1_leqPiV6_PXS2AQ9bK0uph7dSxzrdZYHvXtO6Y9PMNGooHOElpycEtWf4quyOAzHmnQ-ZpWu8AuGK8tsiWZnMe8XoO7ApVm6LpdM&xkcb=SoBL67M3-ugA84apGp0KbzkdCdPP&fccid=676d3f42ce574fca&vjs=3
Associate General Counsel - Contracts-Information Technology,NewYork-Presbyterian Hospital,"Manhattan, NY 10065 (Upper East Side area)","$220,000 - $297,500 a year",Full-time,"Under the direction of the Vice President and Associate General Counsel, the selected candidate will be responsible for reviewing, drafting and negotiating a…",https://www.indeed.com/rc/clk?jk=80a22f307788bcdd&bb=F5fkE3JjvUMxSuUmfoo6l9-iJpyXW8ubm4knhX9RqOPeIRD94qfmg0g0ItuaxPdo9XDGFFT-YusZLqjLU0oHg4zRYtKcofYeBaigv38HDM-3qYNOkyWmrQ%3D%3D&xkcb=SoDW67M3-ugA84apGp0JbzkdCdPP&fccid=4d5d694743c295fc&vjs=3
Sr Data Scientist - Enterprise Artificial Intelligence,"The Travelers Companies, Inc.","Hybrid work in Hartford, CT",Not Provided,Not Provided,"Heavy concentration in mathematics, including statistics and programming, business intelligence/analytics, as well as data science tools and research using…",https://www.indeed.com/rc/clk?jk=5be9c76570301554&bb=F5fkE3JjvUMxSuUmfoo6ly_5Ebm_xRYTokcCg1DBjxYmSEZERAlm2iHuhpHurZu2EJUeW7kstmgc-kBV0c7DjP5lsNOncFcNkzq4GS75dCmFYUVDURrLe6IQcx_8E7zY&xkcb=SoBi67M3-ugA84apGp0IbzkdCdPP&fccid=614604a6208fa23b&vjs=3
Machine Learning Postdoctoral Scholar,Lawrence Berkeley National Laboratory,"Hybrid work in San Francisco Bay Area, CA","$6,431 - $8,642 a month",Not Provided,"This position will focus on developing and applying methods to integrate LLMs and GNNs at scale, combining sequence and structure modalities of proteins towards…",https://www.indeed.com/rc/clk?jk=1d0bff289538b725&bb=F5fkE3JjvUMxSuUmfoo6l-IAcRXjbqg4IPfbHsDBlC0MYLSt6Z_yWDdAcv8RosyswCQXAhDNrMzUg6xXtL_H2vQzHGWsTaDmCyfU0jDxIysibp-pp_cSm1BVPwg2_0gD&xkcb=SoDs67M3-ugA84apGp0PbzkdCdPP&fccid=5bee64c47451d1c2&vjs=3
Web Analyst,IMAGINEEER LLC,Remote,Not Provided,Not Provided,"We specialize in federal agency modernization, we collaborate closely to transform operational ecosystems, addressing unique challenges with acquisition support…",https://www.indeed.com/rc/clk?jk=ec8ab2ff8cf18e2e&bb=F5fkE3JjvUMxSuUmfoo6lwK5Jy2juD5oqXgsAvHLpa85KNW_UcIYr2rUtU6qltT5-kwoF5BV_XkYkt3B9kzhsJ_gX3sU9s-5x7r_h039loZ2fBfw0V9uUgq1mNmt0wry&xkcb=SoBY67M3-ugA84apGp0ObzkdCdPP&fccid=872833f72d0278a3&vjs=3
Assistant Professor - Health Studies,University of Central Missouri,"Warrensburg, MO",Not Provided,Full-time +1,"This search is seeking to fill two full-time positions.
This is a full-time, 9-month, tenure-track position.
The program has 3 full-time faculty.",https://www.indeed.com/rc/clk?jk=3a2f115d5c24acb7&bb=F5fkE3JjvUMxSuUmfoo6l7AV7HvmldK01YDWNpfHAsFCxszIdcA5iGww82D9RV6fufe1_tt9lzQNhnsRwwXmYB-ZCzPBsXvmbC2mR3lLuucUubCFdF6v2htMPEflEqaU&xkcb=SoDF67M3-ugA84apGp0NbzkdCdPP&fccid=aef89f7f0b188076&vjs=3
AI Strategist and Applied Researcher,Kennesaw State University,"Kennesaw, GA 30144","$127,940 - $145,900 a year",Full-time,The AI Strategist and Applied Researcher will lead the integration and implementation of state-of-the-art artificial intelligence technologies across our…,https://www.indeed.com/rc/clk?jk=0e3956ffb0d7281a&bb=F5fkE3JjvUMxSuUmfoo6l7pRX486SyjP588c1bcFo8bdOJlXSCWzALMyk8lVmrBnrOmwWoB1VHLo3VOPNSoSsfx9Z76dl_cDONrnPBjzHwvmyEExK8kQJA%3D%3D&xkcb=SoBx67M3-ugA84apGp0MbzkdCdPP&fccid=d6c43fd95e0b1de6&vjs=3
"Contractor, IT Support",Andreessen Horowitz,"Santa Monica, CA",$57 - $60 an hour,Contract,"When not directly supporting the Santa Monica office, you will be responsible for contributing to remote support efforts for the greater IT firm via the a16z IT…",https://www.indeed.com/rc/clk?jk=1564ca1ae8eaf9f1&bb=F5fkE3JjvUMxSuUmfoo6l7P_FaKNjgKd1BLFFjSLCQ8x5UIfANdDm9G74UMh2m7IZILctM2UUf76FUyRq19sDfXsWZ1cnjvV9BfbSbi2bbTjL_M3tbu_FM3QdMH9Heam&xkcb=SoCY67M3-ugA84apGp0DbzkdCdPP&fccid=7b7420893f13af85&vjs=3
AI Engineer,Cornerstone Defense,"Bethesda, MD",Not Provided,Not Provided,"View all Cornerstone Defense jobs in Bethesda, MD - Bethesda jobs - Engineer jobs in Bethesda, MDSalary Search: AI Engineer salaries in Bethesda, MDSee popular questions & answers about Cornerstone Defense",https://www.indeed.com/rc/clk?jk=61b528624c24ea78&bb=F5fkE3JjvUMxSuUmfoo6lyZfAlQ_AHab6cfnPTp613-mDthi7un_euoDjtOZ7RH9Wf_IHm7mH7btzUnTHIFpYN_Qu6QOlpemJdGuXvK_93e7lvF8zX6Yr9SrfttnOlJN&xkcb=SoAs67M3-ugA84apGp0CbzkdCdPP&fccid=c4dad3c95358e466&vjs=3
Chatbot Developer,ADP,"Roseland, NJ 07068",Not Provided,Full-time,You will help us reinvent how associates connect with HR using technology and how we provide support by merging automation with user experience.,https://www.indeed.com/rc/clk?jk=d67bcf4a4edb0da6&bb=F5fkE3JjvUMxSuUmfoo6l1CLkZb3oLxkM9ELQN3WvzK88ld2qXmcUSbojaFf9G3pqsNgWELpWijbIYYlbtLzcuWOiH770_SD3HCsS6ImzpOJDoWcFI86zg%3D%3D&xkcb=SoCx67M3-ugA84apGp0BbzkdCdPP&fccid=e996c2d6855fe778&vjs=3
