Job Title,Company,Location,Salary($),Job-Type,Job-Description,Raw_Link
I-CAP Fellow for AI Curriculum Development,Silicon Valley Leadership Group,"Hybrid work in San Jose, CA 95110","$5,000 a month",Internship,"Time Commitment: Part-time, 2 to 5 hours per week.
Curriculum Development: Collaborate with faculty from Foothill-De Anza Community College District to design a…",https://www.indeed.com/rc/clk?jk=d1a1199f40a04f2f&bb=b-DGyqIXspfUyeqEvyLB8GI0V5DflryeIeupoGLG15a45DWoG-USs4Sc4lGo_Pn1zi7I7_DSkbS9ztFawJ57L33UB4i6QozsO8eS8ce_Kj1kCWW72q01QjOIx1_o6Ogv&xkcb=SoCx67M3-ujS6AAXcz0KbzkdCdPP&fccid=d88ee909eb3dc769&vjs=3
"First Developer Relations, AI/ML Startup",Recruiting From Scratch,Remote,Not Provided,Not Provided,"Experience with open-source technologies, big data, machine learning, or artificial intelligence.
Build meaningful relationships with our users through regular…",https://www.indeed.com/rc/clk?jk=879e13f78938a28d&bb=b-DGyqIXspfUyeqEvyLB8BgkOVFf8pWHtNRTKJihiMtUOs9faTwfmZ7j9Vk533L_JgiVWQDeTQ_zdWqtIzbPVDcBQJbL0vkhTNWclxXMObdKV-25LEg4BeT8Enrdz2tR&xkcb=SoAs67M3-ujS6AAXcz0JbzkdCdPP&fccid=09e02654c2f26bbd&vjs=3
Generative (AI) Immersive (AR/VR) Content Engineer,Ideal Source Inc,"Hybrid work in Mountain View, CA 94035",Not Provided,Not Provided,"Find and evaluate image training data sets.
Contribute towards building future mobile computing and web platform (browser) for mixed reality use cases.",https://www.indeed.com/rc/clk?jk=9e7f91a457ecd6c1&bb=b-DGyqIXspfUyeqEvyLB8D6sIFVWr_DSoWmiBh_484mS0rsW5E9rN9ksikwF3AQtSIAebs8sLl_CdAJrjJWGonI0FjvUTiQ9FQ_-OnHJhQnih46o_AfYZGAObQN5eWuM&xkcb=SoCY67M3-ujS6AAXcz0IbzkdCdPP&fccid=f17174ed24a51f38&cmp=Ideal-Source-Inc&ti=Accounts+Receivable+Clerk&vjs=3
"Junior Product Development, Graphic Design, and Marketing Specialist",Poseidon Brands Inc.,"Hybrid work in Fayetteville, AR 72701",$18 an hour,Full-time,This is a hybrid role where you will spend half your time developing/marketing new products and the other half working with the production team to quality check…,https://www.indeed.com/rc/clk?jk=53633936e30bafa7&bb=b-DGyqIXspfUyeqEvyLB8HitO1Kjun2cD_aWje0YZqmCEUwZDUHifJh-3ENsHp61-MLEVPgi2Szcf1sZi3Ae03d4b8JELGfC1xe8uUg7WljDm3vvvFgQr5ovI3vfwxiM&xkcb=SoAW67M3-ujS6AAXcz0PbzkdCdPP&fccid=9087e886e60dcebf&vjs=3
"Financial Advisor (Remote, USA East) - Tech Sector (Data and AI)",Bitnine Global Inc.,Remote,Not Provided,Full-time,"Compensation for this position is largely commission-based, tied directly to the amount of funding secured.
Earn substantial commission based on the amount of…",https://www.indeed.com/rc/clk?jk=e3b16c7f48bb9ab6&bb=b-DGyqIXspfUyeqEvyLB8JmJcE0SbSN9yrDjA810MGDJ5QYacmgL3uLrv64FGbS1J-hY_SJwCp8PcnZkb0AdLf63TIicJOS27KtbDtSl0aq79wJ_huxfTbAtyW5WxTKD&xkcb=SoCi67M3-ujS6AAXcz0ObzkdCdPP&fccid=fe6b56cafb611f76&cmp=AGEDB&ti=Financial+Advisor&vjs=3
Gen AI Platform Developer VP (Hybrid),Citi,"New York, NY","$137,610 - $213,480 a year",Full-time,Then bring your extensive coding experience and passion for change and be part of the team building a green-field development at scale.,https://www.indeed.com/rc/clk?jk=6a5c75a5e5c2324f&bb=b-DGyqIXspfUyeqEvyLB8FEeJwv15p-No5pnBay6PzhYqJ8LmTPqhF4LGZ8mSyAXC9-CRHlHYFl8R9wkMgjwdeoo2tpniEievtACIUUadlX-2fojmXT_Mw%3D%3D&xkcb=SoA_67M3-ujS6AAXcz0NbzkdCdPP&fccid=5bcd1ef0a7f4fb99&vjs=3
Machine Learning Engineer (Only W2),OTSI,"San Jose, IL 62682",$75 - $80 an hour,Contract,"As an AI/ML Systems Engineer, you will contribute to the development of new architectures and products using Client’s next generation Memory/Storage solutions…",https://www.indeed.com/rc/clk?jk=18e4798745d85730&bb=b-DGyqIXspfUyeqEvyLB8N5HyX1zfxIkccvHGUYg83jEue8g6O0W6DxCWR2nEevinMK1jYMr08cVdizW01PXYwi8WeXXO2UFoxTdp2fO1AyZCORgfZf4SIEaCmz4VgjR&xkcb=SoCL67M3-ujS6AAXcz0MbzkdCdPP&fccid=dba1ce7f7793fed0&cmp=OTSI&ti=Machine+Learning+Engineer&vjs=3
Health Data Scientist,Booz Allen,"Bethesda, MD","$110,100 - $250,000 a year",Full-time,"As a data scientist, you’re excited at the prospect of unlocking the secrets held by a data set, and you’re fascinated by the possibilities presented by IoT,…",https://www.indeed.com/rc/clk?jk=7269a90152894cdd&bb=b-DGyqIXspfUyeqEvyLB8BgkOVFf8pWH0-cM_-1D_eqqT2XlNZfagpQn-RIQI4DxwtTN6vLkKF44EVFGqvQNb2YIVlG4xeljQ4iakueS-Gr-NSuS4o_dSdKB2CZP3-oX&xkcb=SoDW67M3-ujS6AAXcz0CbzkdCdPP&fccid=4e041af1d0af1bc8&vjs=3
AI Engineer,Cornerstone Defense,"Bethesda, MD",Not Provided,Not Provided,"View all Cornerstone Defense jobs in Bethesda, MD - Bethesda jobs - Engineer jobs in Bethesda, MDSalary Search: AI Engineer salaries in Bethesda, MDSee popular questions & answers about Cornerstone Defense",https://www.indeed.com/rc/clk?jk=61b528624c24ea78&bb=b-DGyqIXspfUyeqEvyLB8CRWgKtbPVMpEkh4mSC5yZM9Y-QKhaBmBuRsG1w640II3kdHvUDPWrf2gLkbNIwwLPruCpPLuTox4AkvSpo-SmPPK-2cWfinQZM7Qc_Z_Od1&xkcb=SoBL67M3-ujS6AAXcz0BbzkdCdPP&fccid=c4dad3c95358e466&vjs=3
Chatbot Developer,ADP,"Roseland, NJ 07068",Not Provided,Full-time,You will help us reinvent how associates connect with HR using technology and how we provide support by merging automation with user experience.,https://www.indeed.com/rc/clk?jk=d67bcf4a4edb0da6&bb=b-DGyqIXspfUyeqEvyLB8B9bIvxAMycKMO70kr0tdeFmjfEJaKdhbwfaDY-EmGx2ZJh9V7M0Dwx6hZsdqp35P1cBvk-aY8rpn6floxJB0AAS6odHb31wHg%3D%3D&xkcb=SoD_67M3-ujS6AAXcz0AbzkdCdPP&fccid=e996c2d6855fe778&vjs=3
